time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
55,static,dynamic_easy,1.1398,-13.58,0.06,-0.0079,-0.0983,1.1299,-0.0325,2.737,SEARCH,0.0000,0.0000,0.0000,-0.0788
155,static,dynamic_easy,1.1440,-13.65,0.16,-0.0087,-0.0979,1.1335,-0.0334,2.741,SEARCH,0.0000,0.0000,0.0000,-0.0777
255,static,dynamic_easy,1.1486,-13.74,0.26,-0.0098,-0.0975,1.1371,-0.0343,2.744,SEARCH,0.0000,0.0000,0.0000,-0.0767
355,static,dynamic_easy,1.1540,-13.82,0.36,-0.0117,-0.0966,1.1407,-0.0352,2.748,SEARCH,0.0000,0.0000,0.0000,-0.0756
455,static,dynamic_easy,1.1594,-13.89,0.46,-0.0137,-0.0948,1.1443,-0.0361,2.752,SEARCH,0.0000,0.0000,0.0000,-0.0745
555,static,dynamic_easy,1.1656,-13.95,0.56,-0.0164,-0.0923,1.1479,-0.0370,2.755,SEARCH,0.0000,0.0000,0.0000,-0.0736
655,static,dynamic_easy,1.1720,-13.99,0.66,-0.0193,-0.0903,1.1515,-0.0379,2.758,SEARCH,0.0000,0.0000,0.0000,-0.0725
755,static,dynamic_easy,1.1787,-14.02,0.76,-0.0225,-0.0887,1.1552,-0.0388,2.761,SEARCH,0.0000,0.0000,0.0000,-0.0716
855,static,dynamic_easy,1.1848,-14.03,0.86,-0.0249,-0.0875,1.1589,-0.0397,2.765,SEARCH,0.0000,0.0000,0.0000,-0.0706
955,static,dynamic_easy,1.1905,-14.03,0.96,-0.0271,-0.0863,1.1626,-0.0406,2.768,SEARCH,0.0000,0.0000,0.0000,-0.0697
1055,static,dynamic_easy,1.1961,-14.02,1.06,-0.0291,-0.0854,1.1663,-0.0416,2.771,SEARCH,0.0000,0.0000,0.0000,-0.0687
1155,static,dynamic_easy,1.2018,-14.00,1.16,-0.0311,-0.0841,1.1700,-0.0425,2.774,SEARCH,0.0000,0.0000,0.0000,-0.0679
1255,static,dynamic_easy,1.2066,-13.99,1.26,-0.0323,-0.0821,1.1737,-0.0434,2.777,SEARCH,0.0000,0.0000,0.0000,-0.0670
1355,static,dynamic_easy,1.2109,-12.89,1.36,-0.0330,-0.0797,1.1774,-0.0443,2.779,SEARCH,0.0000,0.0000,0.0000,-0.0662
1455,static,dynamic_easy,1.2149,-11.47,1.46,-0.0333,-0.0773,1.1812,-0.0451,2.782,SEARCH,0.0000,0.0000,0.0000,-0.0654
1555,static,dynamic_easy,1.2191,-10.02,1.56,-0.0338,-0.0754,1.1850,-0.0458,2.784,SEARCH,0.0000,0.0000,0.0000,-0.0647
1655,static,dynamic_easy,1.2239,-8.56,1.66,-0.0348,-0.0740,1.1887,-0.0464,2.787,SEARCH,0.0000,0.0000,0.0000,-0.0639
1755,static,dynamic_easy,1.2287,-7.07,1.76,-0.0359,-0.0732,1.1925,-0.0469,2.789,SEARCH,0.0000,0.0000,0.0000,-0.0633
1855,static,dynamic_easy,1.2332,-5.58,1.86,-0.0366,-0.0726,1.1963,-0.0474,2.792,SEARCH,0.0000,0.0000,0.0000,-0.0625
1955,static,dynamic_easy,1.2373,-4.07,1.96,-0.0370,-0.0715,1.2001,-0.0477,2.794,SEARCH,0.0000,0.0000,0.0000,-0.0619
2055,static,dynamic_easy,1.2415,-2.55,2.06,-0.0374,-0.0696,1.2040,-0.0479,2.796,SEARCH,0.0000,0.0000,0.0000,-0.0611
2155,static,dynamic_easy,1.2456,-1.04,2.16,-0.0376,-0.0676,1.2078,-0.0480,2.798,SEARCH,0.0000,0.0000,0.0000,-0.0605
2255,static,dynamic_easy,1.2497,0.47,2.26,-0.0379,-0.0654,1.2117,-0.0480,2.801,SEARCH,0.0000,0.0000,0.0000,-0.0597
2355,static,dynamic_easy,1.2536,1.97,2.36,-0.0380,-0.0642,1.2155,-0.0479,2.803,SEARCH,0.0000,0.0000,0.0000,-0.0591
2455,static,dynamic_easy,1.2584,3.47,2.46,-0.0389,-0.0641,1.2194,-0.0477,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0585
2555,static,dynamic_easy,1.2636,4.96,2.56,-0.0402,-0.0650,1.2233,-0.0474,2.807,SEARCH,0.0000,0.0000,0.0000,-0.0578
2655,static,dynamic_easy,1.2693,6.43,2.66,-0.0419,-0.0666,1.2272,-0.0470,2.810,SEARCH,0.0000,0.0000,0.0000,-0.0571
2755,static,dynamic_easy,1.2753,7.87,2.76,-0.0440,-0.0682,1.2311,-0.0465,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0564
2855,static,dynamic_easy,1.2811,9.29,2.86,-0.0459,-0.0692,1.2350,-0.0459,2.815,SEARCH,0.0000,0.0000,0.0000,-0.0556
2955,static,dynamic_easy,1.2869,10.68,2.96,-0.0478,-0.0693,1.2389,-0.0452,2.817,SEARCH,0.0000,0.0000,0.0000,-0.0549
3055,static,dynamic_easy,1.2929,12.04,3.06,-0.0498,-0.0680,1.2428,-0.0444,2.820,SEARCH,0.0000,0.0000,0.0000,-0.0541
3155,static,dynamic_easy,1.2997,13.36,3.16,-0.0527,-0.0658,1.2467,-0.0435,2.822,SEARCH,0.0000,0.0000,0.0000,-0.0534
3255,static,dynamic_easy,1.3064,14.05,3.26,-0.0556,-0.0634,1.2507,-0.0425,2.825,SEARCH,0.0000,0.0000,0.0000,-0.0526
3355,static,dynamic_easy,1.3136,14.05,3.36,-0.0589,-0.0611,1.2546,-0.0415,2.827,SEARCH,0.0000,0.0000,0.0000,-0.0519
3455,static,dynamic_easy,1.3207,14.05,3.46,-0.0620,-0.0595,1.2586,-0.0405,2.830,SEARCH,0.0000,0.0000,0.0000,-0.0511
3555,static,dynamic_easy,1.3281,14.05,3.56,-0.0655,-0.0583,1.2625,-0.0395,2.832,SEARCH,0.0000,0.0000,0.0000,-0.0503
3655,static,dynamic_easy,1.3351,14.06,3.66,-0.0685,-0.0578,1.2665,-0.0386,2.835,SEARCH,0.0000,0.0000,0.0000,-0.0495
3755,static,dynamic_easy,1.3417,14.06,3.76,-0.0711,-0.0580,1.2705,-0.0376,2.837,SEARCH,0.0000,0.0000,0.0000,-0.0488
3855,static,dynamic_easy,1.3486,14.07,3.86,-0.0740,-0.0588,1.2744,-0.0366,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0481
3955,static,dynamic_easy,1.3561,14.07,3.96,-0.0774,-0.0606,1.2784,-0.0356,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0474
4055,static,dynamic_easy,1.3631,14.07,4.06,-0.0804,-0.0630,1.2824,-0.0346,2.844,SEARCH,0.0000,0.0000,0.0000,-0.0467
4155,static,dynamic_easy,1.3695,14.08,4.16,-0.0827,-0.0660,1.2864,-0.0336,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0461
4255,static,dynamic_easy,1.3749,14.08,4.26,-0.0841,-0.0689,1.2904,-0.0326,2.848,SEARCH,0.0000,0.0000,0.0000,-0.0455
4355,static,dynamic_easy,1.3799,14.08,4.36,-0.0850,-0.0716,1.2943,-0.0316,2.850,SEARCH,0.0000,0.0000,0.0000,-0.0449
4455,static,dynamic_easy,1.3844,14.08,4.46,-0.0854,-0.0738,1.2983,-0.0306,2.852,SEARCH,0.0000,0.0000,0.0000,-0.0444
4555,static,dynamic_easy,1.3886,14.08,4.56,-0.0855,-0.0759,1.3023,-0.0296,2.854,SEARCH,0.0000,0.0000,0.0000,-0.0438
4655,static,dynamic_easy,1.3925,14.08,4.66,-0.0853,-0.0775,1.3063,-0.0286,2.856,SEARCH,0.0000,0.0000,0.0000,-0.0433
4755,static,dynamic_easy,1.3962,14.08,4.76,-0.0849,-0.0793,1.3103,-0.0276,2.857,SEARCH,0.0000,0.0000,0.0000,-0.0428
4855,static,dynamic_easy,1.3995,14.07,4.86,-0.0840,-0.0814,1.3143,-0.0266,2.859,SEARCH,0.0000,0.0000,0.0000,-0.0423
4955,static,dynamic_easy,1.4020,14.07,4.96,-0.0825,-0.0835,1.3183,-0.0256,2.861,SEARCH,0.0000,0.0000,0.0000,-0.0418
5055,static,dynamic_easy,1.4045,14.07,5.06,-0.0809,-0.0852,1.3223,-0.0246,2.862,SEARCH,0.0000,0.0000,0.0000,-0.0413
5155,static,dynamic_easy,1.4077,14.06,5.16,-0.0799,-0.0865,1.3263,-0.0236,2.864,SEARCH,0.0000,0.0000,0.0000,-0.0408
5255,static,dynamic_easy,1.4117,14.06,5.26,-0.0799,-0.0873,1.3303,-0.0226,2.866,SEARCH,0.0000,0.0000,0.0000,-0.0402
5355,static,dynamic_easy,1.4160,14.05,5.36,-0.0801,-0.0876,1.3343,-0.0216,2.868,SEARCH,0.0000,0.0000,0.0000,-0.0397
5455,static,dynamic_easy,1.4205,14.05,5.46,-0.0806,-0.0874,1.3383,-0.0206,2.869,SEARCH,0.0000,0.0000,0.0000,-0.0392
5555,static,dynamic_easy,1.4248,14.04,5.56,-0.0809,-0.0865,1.3423,-0.0196,2.871,SEARCH,0.0000,0.0000,0.0000,-0.0387
5655,static,dynamic_easy,1.4291,14.04,5.66,-0.0813,-0.0856,1.3463,-0.0186,2.873,SEARCH,0.0000,0.0000,0.0000,-0.0381
5755,static,dynamic_easy,1.4330,14.03,5.76,-0.0811,-0.0848,1.3503,-0.0176,2.874,SEARCH,0.0000,0.0000,0.0000,-0.0377
5855,static,dynamic_easy,1.4364,14.03,5.86,-0.0806,-0.0838,1.3543,-0.0166,2.876,SEARCH,0.0000,0.0000,0.0000,-0.0372
5955,static,dynamic_easy,1.4391,14.03,5.96,-0.0793,-0.0819,1.3583,-0.0156,2.877,SEARCH,0.0000,0.0000,0.0000,-0.0368
6055,static,dynamic_easy,1.4415,14.03,6.06,-0.0777,-0.0795,1.3622,-0.0146,2.879,SEARCH,0.0000,0.0000,0.0000,-0.0363
6155,static,dynamic_easy,1.4432,14.03,6.16,-0.0756,-0.0760,1.3662,-0.0136,2.881,SEARCH,0.0000,0.0000,0.0000,-0.0358
6255,static,dynamic_easy,1.4449,14.03,6.26,-0.0735,-0.0726,1.3702,-0.0126,2.882,SEARCH,0.0000,0.0000,0.0000,-0.0353
6355,static,dynamic_easy,1.4463,14.03,6.36,-0.0710,-0.0685,1.3742,-0.0116,2.884,SEARCH,0.0000,0.0000,0.0000,-0.0348
6455,static,dynamic_easy,1.4477,14.03,6.46,-0.0686,-0.0640,1.3781,-0.0106,2.886,SEARCH,0.0000,0.0000,0.0000,-0.0343
6555,static,dynamic_easy,1.4487,14.03,6.56,-0.0658,-0.0587,1.3821,-0.0097,2.887,SEARCH,0.0000,0.0000,0.0000,-0.0338
6655,static,dynamic_easy,1.4502,14.03,6.66,-0.0635,-0.0532,1.3860,-0.0087,2.889,SEARCH,0.0000,0.0000,0.0000,-0.0333
6755,static,dynamic_easy,1.4522,14.03,6.76,-0.0617,-0.0480,1.3900,-0.0077,2.890,SEARCH,0.0000,0.0000,0.0000,-0.0329
6855,static,dynamic_easy,1.4544,14.04,6.86,-0.0600,-0.0430,1.3939,-0.0067,2.892,SEARCH,0.0000,0.0000,0.0000,-0.0324
6955,static,dynamic_easy,1.4563,14.04,6.96,-0.0582,-0.0379,1.3978,-0.0057,2.893,SEARCH,0.0000,0.0000,0.0000,-0.0320
7055,static,dynamic_easy,1.4582,14.04,7.06,-0.0562,-0.0337,1.4017,-0.0047,2.895,SEARCH,0.0000,0.0000,0.0000,-0.0316
7155,static,dynamic_easy,1.4603,14.04,7.16,-0.0544,-0.0300,1.4057,-0.0038,2.896,SEARCH,0.0000,0.0000,0.0000,-0.0313
7255,static,dynamic_easy,1.4625,14.05,7.26,-0.0528,-0.0274,1.4096,-0.0028,2.897,SEARCH,0.0000,0.0000,0.0000,-0.0309
7355,static,dynamic_easy,1.4649,14.05,7.36,-0.0512,-0.0256,1.4134,-0.0018,2.898,SEARCH,0.0000,0.0000,0.0000,-0.0306
7455,static,dynamic_easy,1.4677,14.05,7.46,-0.0501,-0.0239,1.4173,-0.0008,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0302
7555,static,dynamic_easy,1.4707,14.05,7.56,-0.0494,-0.0213,1.4212,0.0001,2.900,SEARCH,0.0000,0.0000,0.0000,-0.0299
7655,static,dynamic_easy,1.4743,14.05,7.66,-0.0491,-0.0186,1.4251,0.0011,2.901,SEARCH,0.0000,0.0000,0.0000,-0.0296
7755,static,dynamic_easy,1.4782,14.05,7.76,-0.0492,-0.0163,1.4289,0.0021,2.902,SEARCH,0.0000,0.0000,0.0000,-0.0293
7855,static,dynamic_easy,1.4822,14.05,7.86,-0.0493,-0.0139,1.4328,0.0030,2.903,SEARCH,0.0000,0.0000,0.0000,-0.0290
7955,static,dynamic_easy,1.4866,14.05,7.96,-0.0499,-0.0108,1.4366,0.0040,2.904,SEARCH,0.0000,0.0000,0.0000,-0.0287
8055,static,dynamic_easy,1.4917,14.04,8.06,-0.0512,-0.0078,1.4404,0.0049,2.905,SEARCH,0.0000,0.0000,0.0000,-0.0284
8155,static,dynamic_easy,1.4970,14.04,8.16,-0.0527,-0.0041,1.4442,0.0059,2.906,SEARCH,0.0000,0.0000,0.0000,-0.0281
8255,static,dynamic_easy,1.5015,14.04,8.26,-0.0534,-0.0009,1.4480,0.0068,2.908,SEARCH,0.0000,0.0000,0.0000,-0.0277
8355,static,dynamic_easy,1.5054,14.04,8.36,-0.0535,0.0027,1.4518,0.0078,2.908,SEARCH,0.0000,0.0000,0.0000,-0.0275
8455,static,dynamic_easy,1.5094,14.03,8.46,-0.0538,0.0058,1.4556,0.0087,2.910,SEARCH,0.0000,0.0000,0.0000,-0.0271
8555,static,dynamic_easy,1.5135,14.03,8.56,-0.0541,0.0087,1.4594,0.0097,2.911,SEARCH,0.0000,0.0000,0.0000,-0.0268
8655,static,dynamic_easy,1.5172,14.03,8.66,-0.0541,0.0112,1.4631,0.0106,2.912,SEARCH,0.0000,0.0000,0.0000,-0.0265
8755,static,dynamic_easy,1.5208,14.03,8.76,-0.0539,0.0134,1.4669,0.0115,2.913,SEARCH,0.0000,0.0000,0.0000,-0.0262
8855,static,dynamic_easy,1.5240,13.01,8.86,-0.0534,0.0158,1.4706,0.0124,2.914,SEARCH,0.0000,0.0000,0.0000,-0.0259
8955,static,dynamic_easy,1.5269,11.66,8.96,-0.0526,0.0184,1.4743,0.0132,2.915,SEARCH,0.0000,0.0000,0.0000,-0.0256
9055,static,dynamic_easy,1.5287,10.27,9.06,-0.0507,0.0212,1.4780,0.0139,2.916,SEARCH,0.0000,0.0000,0.0000,-0.0253
9155,static,dynamic_easy,1.5288,8.85,9.16,-0.0471,0.0250,1.4817,0.0145,2.917,SEARCH,0.0000,0.0000,0.0000,-0.0250
9255,static,dynamic_easy,1.5284,7.39,9.26,-0.0431,0.0284,1.4853,0.0150,2.917,SEARCH,0.0000,0.0000,0.0000,-0.0248
9355,static,dynamic_easy,1.5273,5.91,9.36,-0.0383,0.0310,1.4890,0.0154,2.918,SEARCH,0.0000,0.0000,0.0000,-0.0245
9455,static,dynamic_easy,1.5265,4.41,9.46,-0.0338,0.0327,1.4926,0.0158,2.919,SEARCH,0.0000,0.0000,0.0000,-0.0242
9555,static,dynamic_easy,1.5254,2.89,9.56,-0.0291,0.0344,1.4962,0.0160,2.920,SEARCH,0.0000,0.0000,0.0000,-0.0239
9655,static,dynamic_easy,1.5253,1.36,9.66,-0.0254,0.0363,1.4998,0.0161,2.921,SEARCH,0.0000,0.0000,0.0000,-0.0236
9755,static,dynamic_easy,1.5263,0.19,9.76,-0.0228,0.0377,1.5034,0.0161,2.922,SEARCH,0.0000,0.0000,0.0000,-0.0233
9855,static,dynamic_easy,1.5285,1.74,9.86,-0.0213,0.0389,1.5070,0.0160,2.923,SEARCH,0.0000,0.0000,0.0000,-0.0231
9955,static,dynamic_easy,1.5311,3.28,9.96,-0.0204,0.0395,1.5105,0.0159,2.924,SEARCH,0.0000,0.0000,0.0000,-0.0229
10055,static,dynamic_easy,1.5340,4.82,10.06,-0.0198,0.0394,1.5141,0.0156,2.925,SEARCH,0.0000,0.0000,0.0000,-0.0226
10155,static,dynamic_easy,1.5364,6.35,10.16,-0.0187,0.0390,1.5176,0.0152,2.925,SEARCH,0.0000,0.0000,0.0000,-0.0224
10255,static,dynamic_easy,1.5385,7.86,10.26,-0.0172,0.0384,1.5211,0.0148,2.926,SEARCH,0.0000,0.0000,0.0000,-0.0221
10355,static,dynamic_easy,1.5404,9.35,10.36,-0.0156,0.0375,1.5246,0.0142,2.927,SEARCH,0.0000,0.0000,0.0000,-0.0219
10455,static,dynamic_easy,1.5429,10.82,10.46,-0.0147,0.0368,1.5280,0.0136,2.928,SEARCH,0.0000,0.0000,0.0000,-0.0216
10555,static,dynamic_easy,1.5461,12.26,10.56,-0.0145,0.0361,1.5315,0.0129,2.929,SEARCH,0.0000,0.0000,0.0000,-0.0214
10655,static,dynamic_easy,1.5505,13.66,10.66,-0.0153,0.0358,1.5349,0.0121,2.930,SEARCH,0.0000,0.0000,0.0000,-0.0211
10754,static,dynamic_easy,1.5550,14.04,10.75,-0.0165,0.0357,1.5383,0.0112,2.930,SEARCH,0.0000,0.0000,0.0000,-0.0209
10854,static,dynamic_easy,1.5597,14.04,10.85,-0.0177,0.0354,1.5417,0.0104,2.931,SEARCH,0.0000,0.0000,0.0000,-0.0207
10954,static,dynamic_easy,1.5647,14.04,10.95,-0.0194,0.0353,1.5451,0.0095,2.932,SEARCH,0.0000,0.0000,0.0000,-0.0205
11054,static,dynamic_easy,1.5697,14.04,11.05,-0.0210,0.0355,1.5485,0.0087,2.932,SEARCH,0.0000,0.0000,0.0000,-0.0203
11154,static,dynamic_easy,1.5751,14.04,11.15,-0.0230,0.0355,1.5518,0.0079,2.933,SEARCH,0.0000,0.0000,0.0000,-0.0202
11254,static,dynamic_easy,1.5806,-14.03,11.25,-0.0252,0.0351,1.5551,0.0070,2.933,SEARCH,0.0000,0.0000,0.0000,-0.0200
11354,static,dynamic_easy,1.5864,-14.03,11.35,-0.0277,0.0348,1.5584,0.0062,2.934,SEARCH,0.0000,0.0000,0.0000,-0.0198
11454,static,dynamic_easy,1.5919,14.04,11.45,-0.0299,0.0348,1.5617,0.0054,2.935,SEARCH,0.0000,0.0000,0.0000,-0.0196
11554,static,dynamic_easy,1.5967,14.04,11.55,-0.0314,0.0348,1.5650,0.0046,2.935,SEARCH,0.0000,0.0000,0.0000,-0.0194
11654,static,dynamic_easy,1.6008,-14.03,11.65,-0.0322,0.0345,1.5682,0.0038,2.936,SEARCH,0.0000,0.0000,0.0000,-0.0192
11754,static,dynamic_easy,1.6046,-14.03,11.75,-0.0328,0.0340,1.5715,0.0030,2.936,SEARCH,0.0000,0.0000,0.0000,-0.0191
11854,static,dynamic_easy,1.6079,-14.03,11.85,-0.0329,0.0331,1.5747,0.0022,2.937,SEARCH,0.0000,0.0000,0.0000,-0.0189
11954,static,dynamic_easy,1.6105,-14.03,11.95,-0.0324,0.0323,1.5778,0.0014,2.938,SEARCH,0.0000,0.0000,0.0000,-0.0186
12054,static,dynamic_easy,1.6124,-14.03,12.05,-0.0311,0.0316,1.5810,0.0006,2.939,SEARCH,0.0000,0.0000,0.0000,-0.0184
12154,static,dynamic_easy,1.6130,-14.03,12.15,-0.0285,0.0313,1.5842,-0.0002,2.939,SEARCH,0.0000,0.0000,0.0000,-0.0182
12254,static,dynamic_easy,1.6124,-14.03,12.25,-0.0248,0.0313,1.5873,-0.0010,2.940,SEARCH,0.0000,0.0000,0.0000,-0.0179
12354,static,dynamic_easy,1.6119,-14.03,12.35,-0.0211,0.0313,1.5904,-0.0018,2.941,SEARCH,0.0000,0.0000,0.0000,-0.0177
12454,static,dynamic_easy,1.6120,-14.02,12.45,-0.0181,0.0313,1.5935,-0.0025,2.942,SEARCH,0.0000,0.0000,0.0000,-0.0174
12554,static,dynamic_easy,1.6128,-14.03,12.55,-0.0158,0.0317,1.5965,-0.0033,2.943,SEARCH,0.0000,0.0000,0.0000,-0.0172
12654,static,dynamic_easy,1.6148,-14.03,12.65,-0.0148,0.0323,1.5996,-0.0041,2.943,SEARCH,0.0000,0.0000,0.0000,-0.0171
12754,static,dynamic_easy,1.6181,-14.03,12.75,-0.0150,0.0319,1.6026,-0.0048,2.944,SEARCH,0.0000,0.0000,0.0000,-0.0169
12854,static,dynamic_easy,1.6219,-14.03,12.85,-0.0158,0.0303,1.6056,-0.0056,2.944,SEARCH,0.0000,0.0000,0.0000,-0.0168
12954,static,dynamic_easy,1.6258,-14.03,12.95,-0.0168,0.0276,1.6086,-0.0063,2.945,SEARCH,0.0000,0.0000,0.0000,-0.0166
13054,static,dynamic_easy,1.6300,-14.03,13.05,-0.0181,0.0250,1.6116,-0.0071,2.945,SEARCH,0.0000,0.0000,0.0000,-0.0164
13154,static,dynamic_easy,1.6345,-14.03,13.15,-0.0197,0.0221,1.6145,-0.0078,2.946,SEARCH,0.0000,0.0000,0.0000,-0.0163
13254,static,dynamic_easy,1.6390,14.04,13.25,-0.0213,0.0192,1.6175,-0.0085,2.946,SEARCH,0.0000,0.0000,0.0000,-0.0161
13354,static,dynamic_easy,1.6438,14.04,13.35,-0.0233,0.0160,1.6204,-0.0093,2.947,SEARCH,0.0000,0.0000,0.0000,-0.0159
13454,static,dynamic_easy,1.6484,14.04,13.45,-0.0249,0.0132,1.6232,-0.0100,2.947,SEARCH,0.0000,0.0000,0.0000,-0.0158
13554,static,dynamic_easy,1.6532,14.04,13.55,-0.0270,0.0097,1.6261,-0.0107,2.948,SEARCH,0.0000,0.0000,0.0000,-0.0156
