time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
11,dynamic,0.1260,-1.0536,0.0057,21.24,1.962,9.0675,7.4552,11.7388,9.1233,7.3869,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0133
111,dynamic,0.1342,-1.0712,0.0041,0.00,1.959,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0145
211,dynamic,0.1439,-1.0929,0.0023,14.89,1.961,6.8608,5.1800,8.5966,6.8776,5.1576,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0135
311,dynamic,0.1533,-1.1143,0.0013,13.57,1.958,6.1469,4.3701,7.5420,6.1552,4.3584,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0146
411,dynamic,0.1642,-1.1390,6.2826,11.07,1.958,5.8657,3.8340,7.0076,5.8693,3.8285,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0145
511,dynamic,0.1734,-1.1591,6.2805,10.18,1.954,5.3015,3.3409,6.2664,5.2980,3.3465,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0160
615,dynamic,0.1806,-1.1749,6.2794,8.39,1.952,4.2673,2.5862,4.9898,4.2599,2.5983,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0168
711,dynamic,0.1898,-1.1941,6.2783,7.79,1.946,2.5890,1.6704,3.0811,2.5819,1.6813,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0188
811,dynamic,0.1987,-1.2118,6.2782,6.46,1.946,1.7234,1.2357,2.1206,1.7170,1.2445,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0189
911,dynamic,0.2081,-1.2291,6.2792,5.85,1.938,1.3006,0.9790,1.6279,1.2959,0.9853,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0217
1013,dynamic,0.2178,-1.2462,6.2803,3.46,1.936,1.0426,0.7914,1.3090,1.0399,0.7950,0.000,1,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0224
1111,dynamic,0.2286,-1.2622,6.2820,3.34,1.925,0.8999,0.6759,1.1254,0.8983,0.6779,0.000,1,STABILIZE_HIGH,0.5338,0.3455,0.1336,-0.0264
1211,dynamic,0.2469,-1.2776,0.0010,3.99,1.918,0.9342,0.5968,1.1086,0.9338,0.5975,0.000,1,STABILIZE_HIGH,0.5546,0.3053,0.1596,-0.0286
1311,dynamic,0.2676,-1.2880,0.0049,3.07,1.915,1.2959,0.6147,1.4344,1.2970,0.6125,0.000,1,STABILIZE_HIGH,0.7469,0.3128,0.1228,-0.0299
1411,dynamic,0.2891,-1.2946,0.0092,2.94,1.917,1.5261,0.5779,1.6319,1.5295,0.5689,0.000,1,STABILIZE_HIGH,0.8682,0.2893,0.1176,-0.0291
1511,dynamic,0.3287,-1.3018,0.0136,2.36,1.914,1.6208,0.4803,1.6904,1.6258,0.4631,0.000,1,STABILIZE_HIGH,0.9202,0.2334,0.0944,-0.0301
1614,dynamic,0.3688,-1.3069,0.0186,2.36,1.909,1.6208,0.4803,1.6904,1.6276,0.4568,0.000,1,DESCEND_TO_LOW,0.9240,0.2308,0.0944,-0.0319
1713,dynamic,0.4071,-1.3107,0.0231,0.58,1.900,1.6464,0.3732,1.6881,1.6534,0.3408,0.000,1,DESCEND_TO_LOW,0.9424,0.1685,0.0232,0.3000
