time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
25,static,static,3.1638,0.06,0.03,6.8363,-0.0129,10.0000,0.0000,1.815,SEARCH,1.6018,0.0072,0.0000,-0.0554
126,static,static,3.0681,0.07,0.13,6.9319,-0.0090,10.0000,0.0000,1.818,SEARCH,1.5540,0.0053,0.0000,-0.0547
225,static,static,2.9648,0.07,0.23,7.0352,-0.0044,10.0000,0.0000,1.820,SEARCH,1.5023,0.0031,0.0000,-0.0540
326,static,static,2.8696,0.08,0.33,7.1304,0.0001,10.0000,0.0000,1.822,DESCEND_TO_LOW,1.4546,0.0009,0.0000,-0.0534
425,static,static,2.7670,0.08,0.43,7.2331,0.0047,10.0000,0.0000,1.823,DESCEND_TO_LOW,0.5853,0.0026,0.0024,0.3000
525,static,static,2.6730,0.08,0.53,7.3270,0.0083,10.0000,0.0000,1.806,DESCEND_TO_LOW,0.5753,-0.0000,-0.0000,0.3000
626,static,static,2.5741,0.07,0.63,7.4260,0.0116,10.0000,0.0000,1.777,DESCEND_TO_LOW,0.4311,-0.0051,-0.0048,0.3000
726,static,static,2.4877,0.06,0.73,7.5124,0.0143,10.0000,0.0000,1.749,DESCEND_TO_LOW,0.3622,-0.0076,0.0244,0.3000
825,static,static,2.4010,0.04,0.83,7.5991,0.0173,10.0000,0.0000,1.719,DESCEND_TO_LOW,0.3582,-0.0076,0.0260,0.3000
926,static,static,2.3281,0.03,0.93,7.6720,0.0203,10.0000,0.0000,1.691,DESCEND_TO_LOW,0.2961,-0.0100,0.0224,0.3000
1026,static,static,2.2567,0.01,1.03,7.7434,0.0239,10.0000,0.0000,1.664,DESCEND_TO_LOW,0.3004,-0.0102,0.0224,0.3000
1126,static,static,2.1982,-0.01,1.13,7.8020,0.0272,10.0000,0.0000,1.634,DESCEND_TO_LOW,0.2246,-0.0169,0.0116,0.3000
1226,static,static,2.1417,-0.03,1.23,7.8585,0.0302,10.0000,0.0000,1.606,DESCEND_TO_LOW,0.2239,-0.0191,0.0096,0.3000
1326,static,static,2.0952,-0.07,1.33,7.9051,0.0322,10.0000,0.0000,1.575,DESCEND_TO_LOW,0.2186,-0.0213,0.0068,0.3000
1426,static,static,2.0504,-0.12,1.43,7.9499,0.0331,10.0000,0.0000,1.547,HOLD,0.2202,-0.0215,0.0068,0.3000
1525,static,static,2.0132,-0.17,1.53,7.9871,0.0329,10.0000,0.0000,1.515,DESCEND_TO_LOW,0.2399,-0.0282,-0.0288,0.3000
1626,static,static,1.9765,-0.22,1.63,8.0238,0.0323,10.0000,0.0000,1.486,DESCEND_TO_LOW,0.2511,-0.0307,-0.0308,0.3000
1725,static,static,1.9455,-0.25,1.73,8.0547,0.0316,10.0000,0.0000,1.453,DESCEND_TO_LOW,0.2549,-0.0313,-0.0308,0.3000
1825,static,static,1.9138,-0.25,1.83,8.0864,0.0309,10.0000,0.0000,1.423,DESCEND_TO_LOW,0.2585,-0.0318,-0.0308,0.3000
1925,static,static,1.8829,-0.24,1.93,8.1173,0.0300,10.0000,0.0000,1.390,DESCEND_TO_LOW,0.3103,-0.0302,-0.0068,0.3000
2026,static,static,1.8542,-0.20,2.03,8.1460,0.0290,10.0000,0.0000,1.360,DESCEND_TO_LOW,0.3146,-0.0305,-0.0068,0.3000
2125,static,static,1.8222,-0.15,2.13,8.1780,0.0274,10.0000,0.0000,1.326,DESCEND_TO_LOW,0.3522,-0.0273,-0.0280,0.3000
2226,static,static,1.7917,-0.09,2.23,8.2085,0.0259,10.0000,0.0000,1.293,STABILIZE_LOW,0.3629,-0.0249,-0.0256,0.3000
2326,static,static,1.7602,-0.01,2.33,8.2400,0.0245,10.0000,0.0000,1.263,STABILIZE_LOW,0.3743,-0.0249,-0.0252,0.0789
2425,static,static,1.7247,0.07,2.43,8.2754,0.0237,10.0000,0.0000,1.247,STABILIZE_LOW,0.3816,-0.0177,-0.0184,0.0742
2525,static,static,1.6904,0.16,2.53,8.3097,0.0240,10.0000,0.0000,1.236,STABILIZE_LOW,0.3743,-0.0152,0.0052,0.0708
2625,static,static,1.6516,0.24,2.63,8.3486,0.0249,10.0000,0.0000,1.227,STABILIZE_LOW,0.3511,-0.0130,0.0068,0.0681
2726,static,static,1.6147,0.31,2.73,8.3855,0.0265,10.0000,0.0000,1.218,STABILIZE_LOW,0.3388,-0.0106,0.0300,0.0654
2826,static,static,1.5741,0.36,2.83,8.4261,0.0288,10.0000,0.0000,1.210,STABILIZE_LOW,0.3400,-0.0105,0.0300,0.0630
2926,static,static,1.5362,0.37,2.93,8.4641,0.0315,10.0000,0.0000,1.202,STABILIZE_LOW,0.2950,-0.0126,0.0064,0.0605
3026,static,static,1.4947,0.37,3.03,8.5058,0.0353,10.0000,0.0000,1.194,HOLD,0.2913,-0.0125,0.0063,-0.0011
3126,static,static,1.4562,0.33,3.13,8.5443,0.0385,10.0000,0.0000,1.190,STABILIZE_LOW,0.2104,-0.0203,0.0148,0.0571
3225,static,static,1.4151,0.27,3.23,8.5855,0.0410,10.0000,0.0000,1.187,STABILIZE_LOW,0.1910,-0.0222,0.0120,0.0562
3325,static,static,1.3780,0.21,3.33,8.6226,0.0418,10.0000,0.0000,1.182,STABILIZE_LOW,0.1668,-0.0241,0.0272,0.0545
3425,static,static,1.3397,0.14,3.43,8.6609,0.0418,10.0000,0.0000,1.175,STABILIZE_LOW,0.1044,-0.0292,0.0180,0.0526
3525,static,static,1.3063,0.08,3.53,8.6943,0.0411,10.0000,0.0000,1.169,STABILIZE_LOW,0.0724,-0.0326,-0.0056,0.0508
3626,static,static,1.2724,0.01,3.63,8.7282,0.0391,10.0000,0.0000,1.163,STABILIZE_LOW,0.0674,-0.0325,-0.0056,0.0490
3725,static,static,1.2441,-0.04,3.73,8.7564,0.0362,10.0000,0.0000,1.158,STABILIZE_LOW,0.0675,-0.0326,-0.0056,0.0474
3825,static,static,1.2168,-0.08,3.83,8.7837,0.0319,10.0000,0.0000,1.152,STABILIZE_LOW,-0.0003,-0.0313,-0.0240,0.0457
3925,static,static,1.1944,-0.11,3.93,8.8059,0.0271,10.0000,0.0000,1.147,STABILIZE_LOW,-0.0145,-0.0254,0.0172,0.0441
4026,static,static,1.1731,-0.12,4.03,8.8271,0.0211,10.0000,0.0000,1.142,STABILIZE_LOW,-0.0224,-0.0254,-0.0012,0.0425
4126,static,static,1.1569,-0.12,4.13,8.8432,0.0162,10.0000,0.0000,1.136,STABILIZE_LOW,-0.0311,-0.0216,0.0036,0.0409
4225,static,static,1.1435,-0.10,4.23,8.8566,0.0117,10.0000,0.0000,1.131,STABILIZE_LOW,-0.0473,-0.0107,0.0176,0.0393
4326,static,static,1.1347,-0.08,4.33,8.8653,0.0085,10.0000,0.0000,1.126,STABILIZE_LOW,-0.0467,-0.0106,-0.0144,0.0377
4425,static,static,1.1281,-0.06,4.43,8.8720,0.0053,10.0000,0.0000,1.120,STABILIZE_LOW,-0.0458,-0.0071,0.0060,0.0361
4525,static,static,1.1243,-0.03,4.53,8.8757,0.0030,10.0000,0.0000,1.115,STABILIZE_LOW,-0.0379,-0.0018,-0.0024,0.0345
4625,static,static,1.1223,-0.01,4.63,8.8777,0.0011,10.0000,0.0000,1.110,STABILIZE_LOW,-0.0310,0.0018,0.0024,0.0330
4725,static,static,1.1221,-0.00,4.73,8.8779,-0.0007,10.0000,0.0000,1.105,STABILIZE_LOW,-0.0258,0.0018,-0.0132,0.0314
4825,static,static,1.1231,0.01,4.83,8.8769,-0.0020,10.0000,0.0000,1.100,STABILIZE_LOW,-0.0259,0.0017,-0.0132,0.0300
4925,static,static,1.1248,0.01,4.93,8.8752,-0.0027,10.0000,0.0000,1.095,STABILIZE_LOW,-0.0010,0.0053,-0.0080,0.0285
5026,static,static,1.1271,0.02,5.03,8.8729,-0.0026,10.0000,0.0000,1.091,STABILIZE_LOW,0.0087,0.0070,0.0092,0.0273
5125,static,static,1.1296,0.03,5.13,8.8704,-0.0015,10.0000,0.0000,1.086,STABILIZE_LOW,0.0159,0.0036,-0.0260,0.0259
5225,static,static,1.1318,0.04,5.23,8.8682,0.0003,10.0000,0.0000,1.083,STABILIZE_LOW,0.0233,0.0035,-0.0104,0.0248
5325,static,static,1.1335,0.05,5.33,8.8665,0.0030,10.0000,0.0000,1.079,STABILIZE_LOW,0.0328,0.0035,0.0048,0.0236
5425,static,static,1.1346,0.06,5.43,8.8654,0.0067,10.0000,0.0000,1.075,STABILIZE_LOW,0.0469,-0.0001,0.0148,0.0226
5525,static,static,1.1347,0.07,5.53,8.8654,0.0109,10.0000,0.0000,1.072,STABILIZE_LOW,0.0518,-0.0036,0.0104,0.0215
5626,static,static,1.1332,0.08,5.63,8.8669,0.0158,10.0000,0.0000,1.068,STABILIZE_LOW,0.0543,-0.0071,0.0060,0.0205
5725,static,static,1.1300,0.09,5.73,8.8701,0.0201,10.0000,0.0000,1.065,STABILIZE_LOW,0.0580,-0.0124,0.0140,0.0195
5825,static,static,1.1247,0.10,5.83,8.8756,0.0244,10.0000,0.0000,1.062,STABILIZE_LOW,0.0572,-0.0159,0.0088,0.0186
5925,static,static,1.1181,0.10,5.93,8.8823,0.0284,10.0000,0.0000,1.059,STABILIZE_LOW,0.0530,-0.0210,0.0020,0.0176
6025,static,static,1.1106,0.09,6.03,8.8899,0.0326,10.0000,0.0000,1.056,STABILIZE_LOW,0.0486,-0.0244,-0.0024,0.0168
6125,static,static,1.1034,0.08,6.13,8.8972,0.0363,10.0000,0.0000,1.053,STABILIZE_LOW,0.0421,-0.0279,0.0216,0.0159
6225,static,static,1.0957,0.06,6.23,8.9050,0.0392,10.0000,0.0000,1.050,STABILIZE_LOW,0.0367,-0.0312,0.0020,0.0151
6325,static,static,1.0889,0.05,6.33,8.9119,0.0408,10.0000,0.0000,1.048,STABILIZE_LOW,0.0281,-0.0345,-0.0024,0.0143
6425,static,static,1.0818,0.03,6.43,8.9190,0.0413,10.0000,0.0000,1.045,STABILIZE_LOW,0.0270,-0.0345,0.0116,0.0136
6525,static,static,1.0758,0.03,6.53,8.9250,0.0403,10.0000,0.0000,1.043,STABILIZE_LOW,0.0185,-0.0360,-0.0052,0.0128
6625,static,static,1.0703,0.02,6.63,8.9303,0.0381,10.0000,0.0000,1.040,STABILIZE_LOW,0.0122,-0.0359,-0.0060,0.0121
6725,static,static,1.0664,0.02,6.73,8.9342,0.0350,10.0000,0.0000,1.038,STABILIZE_LOW,0.0081,-0.0324,0.0128,0.0114
6825,static,static,1.0631,0.02,6.83,8.9374,0.0309,10.0000,0.0000,1.036,STABILIZE_LOW,0.0052,-0.0306,0.0008,0.0107
6925,static,static,1.0613,0.03,6.93,8.9390,0.0268,10.0000,0.0000,1.034,STABILIZE_LOW,0.0054,-0.0255,-0.0064,0.0101
7026,static,static,1.0605,0.03,7.03,8.9398,0.0221,10.0000,0.0000,1.032,STABILIZE_LOW,0.0067,-0.0205,0.0140,0.0095
7125,static,static,1.0602,0.03,7.13,8.9399,0.0175,10.0000,0.0000,1.030,STABILIZE_LOW,0.0071,-0.0170,0.0048,0.0089
7225,static,static,1.0603,0.03,7.23,8.9398,0.0125,10.0000,0.0000,1.028,STABILIZE_LOW,0.0071,-0.0170,0.0048,0.0084
7326,static,static,1.0609,0.02,7.33,8.9391,0.0079,10.0000,0.0000,1.026,STABILIZE_LOW,0.0140,-0.0068,-0.0092,0.0078
7426,static,static,1.0618,0.01,7.43,8.9382,0.0032,10.0000,0.0000,1.025,STABILIZE_LOW,0.0140,-0.0067,-0.0092,0.0074
