time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
77,gimbal,static,3.5527,-0.02,0.08,6.4473,0.0102,10.0000,0.0000,2.791,DESCEND_TO_LOW,0.8045,-0.0163,-0.0906,0.5000
177,gimbal,static,3.4570,-0.02,0.18,6.5430,0.0087,10.0000,0.0000,2.782,HOLD,0.8046,-0.0163,-0.0906,0.5000
276,gimbal,static,3.3543,-0.01,0.28,6.6457,0.0078,10.0000,0.0000,2.746,HOLD,0.7845,-0.0159,-0.0883,-0.0105
376,gimbal,static,3.2613,0.03,0.38,6.7387,0.0073,10.0000,0.0000,2.730,HOLD,0.7644,-0.0155,-0.0861,-0.0156
476,gimbal,static,3.1637,0.09,0.48,6.8363,0.0067,10.0000,0.0000,2.723,HOLD,0.7443,-0.0151,-0.0838,-0.0176
576,gimbal,static,3.0768,0.17,0.58,6.9232,0.0059,10.0000,0.0000,2.720,HOLD,0.7242,-0.0147,-0.0815,-0.0184
677,gimbal,static,2.9862,0.28,0.68,7.0138,0.0050,10.0000,0.0000,2.720,DESCEND_TO_LOW,0.7142,-0.0145,-0.0804,-0.0185
777,gimbal,static,2.9056,0.40,0.78,7.0944,0.0040,10.0000,0.0000,2.719,DESCEND_TO_LOW,0.1379,-0.0004,-0.2046,0.5000
876,gimbal,static,2.8219,0.54,0.88,7.1781,0.0026,10.0000,0.0000,2.694,DESCEND_TO_LOW,0.0165,0.0092,-0.1302,0.5000
976,gimbal,static,2.7511,0.70,0.98,7.2489,0.0012,10.0000,0.0000,2.657,DESCEND_TO_LOW,-0.1720,0.0235,-0.0474,0.5000
1076,gimbal,static,2.6845,0.88,1.08,7.3155,-0.0002,10.0000,0.0000,2.614,DESCEND_TO_LOW,-0.3257,0.0375,0.0294,0.5000
1176,gimbal,static,2.6349,1.05,1.18,7.3651,-0.0012,10.0000,0.0000,2.564,DESCEND_TO_LOW,-0.4240,0.0414,0.0330,0.5000
1276,gimbal,static,2.5950,1.20,1.28,7.4050,-0.0009,10.0000,0.0000,2.518,DESCEND_TO_LOW,-0.5153,0.0499,-0.1500,0.5000
1377,gimbal,static,2.5700,1.33,1.38,7.4300,0.0018,10.0000,0.0000,2.467,DESCEND_TO_LOW,-0.5663,0.0693,0.0552,0.5000
1476,gimbal,static,2.5598,1.45,1.48,7.4402,0.0066,10.0000,0.0000,2.415,DESCEND_TO_LOW,-0.5759,0.0689,0.0552,0.5000
1577,gimbal,static,2.5619,1.56,1.58,7.4381,0.0149,10.0000,0.0000,2.365,DESCEND_TO_LOW,-0.4577,0.0789,0.0624,0.5000
1676,gimbal,static,2.5742,1.66,1.68,7.4259,0.0245,10.0000,0.0000,2.314,DESCEND_TO_LOW,-0.3308,0.0693,-0.0660,0.5000
1777,gimbal,static,2.5942,1.72,1.78,7.4060,0.0360,10.0000,0.0000,2.258,DESCEND_TO_LOW,-0.1917,0.0757,0.1128,0.5000
1876,gimbal,static,2.6211,1.78,1.88,7.3794,0.0504,10.0000,0.0000,2.206,DESCEND_TO_LOW,0.0678,0.0614,0.1014,0.5000
1977,gimbal,static,2.6461,1.82,1.98,7.3547,0.0653,10.0000,0.0000,2.149,HOLD,0.1615,0.0577,0.0984,0.5000
2076,gimbal,static,2.6691,1.83,2.08,7.3322,0.0832,10.0000,0.0000,2.099,HOLD,0.1575,0.0563,0.0959,-0.0153
2177,gimbal,static,2.6835,1.82,2.18,7.3184,0.1010,10.0000,0.0000,2.072,DESCEND_TO_LOW,0.1555,0.0556,0.0947,-0.0206
2276,gimbal,static,2.6914,1.78,2.28,7.3113,0.1210,10.0000,0.0000,2.064,DESCEND_TO_LOW,0.7872,-0.0048,0.1062,0.5000
2376,gimbal,static,2.6916,1.71,2.38,7.3120,0.1390,10.0000,0.0000,2.035,DESCEND_TO_LOW,0.9012,-0.0338,0.1374,0.5000
2477,gimbal,static,2.6814,1.57,2.48,7.3232,0.1575,10.0000,0.0000,1.994,DESCEND_TO_LOW,1.0000,-0.0675,0.1182,0.5000
2576,gimbal,static,2.6593,1.38,2.58,7.3463,0.1729,10.0000,0.0000,1.943,DESCEND_TO_LOW,1.0000,-0.0999,0.0402,0.5000
2676,gimbal,static,2.6206,1.16,2.68,7.3861,0.1871,10.0000,0.0000,1.891,DESCEND_TO_LOW,1.0000,-0.1414,0.0618,0.5000
2776,gimbal,static,2.5719,0.90,2.78,7.4356,0.1965,10.0000,0.0000,1.833,DESCEND_TO_LOW,1.0000,-0.1799,0.0750,0.5000
2877,gimbal,static,2.5066,0.60,2.88,7.5016,0.2019,10.0000,0.0000,1.777,STABILIZE_LOW,1.0000,-0.1970,0.0648,0.5000
2976,gimbal,static,2.4354,0.30,2.98,7.5730,0.2014,10.0000,0.0000,1.717,STABILIZE_LOW,1.0000,-0.2259,0.0510,0.0650
3076,gimbal,static,2.3478,0.02,3.08,7.6603,0.1945,10.0000,0.0000,1.683,STABILIZE_LOW,1.0000,-0.2721,-0.0618,0.0550
3176,gimbal,static,2.2608,-0.22,3.18,7.7466,0.1829,10.0000,0.0000,1.661,STABILIZE_LOW,1.0000,-0.2805,0.0162,0.0484
3277,gimbal,static,2.1624,-0.38,3.28,7.8439,0.1647,10.0000,0.0000,1.646,STABILIZE_LOW,0.9275,-0.2809,0.0060,0.0438
3376,gimbal,static,2.0693,-0.46,3.38,7.9357,0.1434,10.0000,0.0000,1.633,STABILIZE_LOW,0.9300,-0.2837,0.0060,0.0398
3477,gimbal,static,1.9677,-0.48,3.48,8.0358,0.1164,10.0000,0.0000,1.622,TERMINAL_LAND,0.9321,-0.2854,0.0060,0.0000
3577,gimbal,static,1.8746,-0.44,3.58,8.1275,0.0889,10.0000,0.0000,1.615,TERMINAL_LAND,0.5316,-0.2020,-0.0462,0.0000
3677,gimbal,static,1.7759,-0.37,3.68,8.2250,0.0576,10.0000,0.0000,1.611,TERMINAL_LAND,0.4620,-0.1604,-0.0168,0.0000
3777,gimbal,static,1.6894,-0.29,3.78,8.3109,0.0287,10.0000,0.0000,1.609,TERMINAL_LAND,0.3215,-0.0984,-0.0834,0.0000
3877,gimbal,static,1.6035,-0.21,3.88,8.3965,-0.0008,10.0000,0.0000,1.609,TERMINAL_LAND,0.2181,-0.0385,-0.0342,0.0000
3977,gimbal,static,1.5329,-0.14,3.98,8.4673,-0.0255,10.0000,0.0000,1.611,TERMINAL_LAND,0.1826,-0.0152,-0.0144,0.0000
4077,gimbal,static,1.4671,-0.07,4.08,8.5337,-0.0486,10.0000,0.0000,1.614,TERMINAL_LAND,0.0579,0.0658,-0.0474,0.0000
4177,gimbal,static,1.4171,-0.01,4.18,8.5844,-0.0656,10.0000,0.0000,1.617,TERMINAL_LAND,0.0119,0.1029,-0.0138,0.0000
4277,gimbal,static,1.3741,0.06,4.28,8.6281,-0.0789,10.0000,0.0000,1.620,TERMINAL_LAND,0.0090,0.1442,-0.0120,0.0000
4377,gimbal,static,1.3442,0.13,4.38,8.6585,-0.0861,10.0000,0.0000,1.623,TERMINAL_LAND,0.0235,0.1700,0.0120,0.0000
4477,gimbal,static,1.3209,0.19,4.48,8.6821,-0.0887,10.0000,0.0000,1.624,TERMINAL_LAND,0.0669,0.1820,-0.0120,0.0000
4577,gimbal,static,1.3059,0.25,4.58,8.6969,-0.0859,10.0000,0.0000,1.625,TERMINAL_LAND,0.1266,0.1870,0.0198,0.0000
4677,gimbal,static,1.2951,0.29,4.68,8.7072,-0.0774,10.0000,0.0000,1.624,TERMINAL_LAND,0.1714,0.1819,0.0144,0.0000
4777,gimbal,static,1.2877,0.31,4.78,8.7139,-0.0642,10.0000,0.0000,1.623,TERMINAL_LAND,0.2948,0.1614,-0.0072,0.0000
4876,gimbal,static,1.2816,0.30,4.88,8.7194,-0.0490,10.0000,0.0000,1.621,TERMINAL_LAND,0.3910,0.1371,0.0030,0.0000
4977,gimbal,static,1.2734,0.28,4.98,8.7270,-0.0304,10.0000,0.0000,1.618,TERMINAL_LAND,0.4466,0.1128,0.0150,0.0000
5077,gimbal,static,1.2628,0.24,5.08,8.7373,-0.0121,10.0000,0.0000,1.615,TERMINAL_LAND,0.5275,0.0790,0.0210,0.0000
5177,gimbal,static,1.2463,0.19,5.18,8.7537,0.0074,10.0000,0.0000,1.612,TERMINAL_LAND,0.5939,0.0592,0.0066,0.0000
5277,gimbal,static,1.2257,0.14,5.28,8.7745,0.0240,10.0000,0.0000,1.609,TERMINAL_LAND,0.6828,-0.0033,0.0294,0.0000
5377,gimbal,static,1.1962,0.09,5.38,8.8045,0.0403,10.0000,0.0000,1.605,TERMINAL_LAND,0.6998,-0.0290,0.0144,0.0000
5477,gimbal,static,1.1617,0.05,5.48,8.8395,0.0524,10.0000,0.0000,1.601,TERMINAL_LAND,0.7488,-0.0699,-0.0084,0.0000
5577,gimbal,static,1.1207,0.02,5.58,8.8809,0.0611,10.0000,0.0000,1.596,TERMINAL_LAND,0.7385,-0.0908,-0.0174,0.0000
5677,gimbal,static,1.0694,0.00,5.68,8.9326,0.0659,10.0000,0.0000,1.591,TERMINAL_LAND,0.7336,-0.1110,-0.0264,0.0000
5777,gimbal,static,1.0156,0.00,5.78,8.9866,0.0668,10.0000,0.0000,1.585,TERMINAL_LAND,0.7202,-0.1246,-0.0024,0.0000
5877,gimbal,static,0.9516,0.01,5.88,9.0506,0.0646,10.0000,0.0000,1.580,TERMINAL_LAND,0.6759,-0.1256,-0.0300,0.0000
5977,gimbal,static,0.8888,0.03,5.98,9.1132,0.0594,10.0000,0.0000,1.574,TERMINAL_LAND,0.6323,-0.1208,0.0024,0.0000
6076,gimbal,static,0.8184,0.04,6.08,9.1832,0.0512,10.0000,0.0000,1.570,TERMINAL_LAND,0.5796,-0.1104,0.0078,0.0000
6177,gimbal,static,0.7525,0.05,6.18,9.2486,0.0417,10.0000,0.0000,1.565,TERMINAL_LAND,0.5135,-0.0944,0.0156,0.0000
6277,gimbal,static,0.6820,0.06,6.28,9.3187,0.0300,10.0000,0.0000,1.561,TERMINAL_LAND,0.4542,-0.0763,-0.0036,0.0000
6376,gimbal,static,0.6193,0.07,6.38,9.3810,0.0179,10.0000,0.0000,1.558,TERMINAL_LAND,0.3877,-0.0502,0.0342,0.0000
6477,gimbal,static,0.5549,0.08,6.48,9.4452,0.0036,10.0000,0.0000,1.556,TERMINAL_LAND,0.3328,-0.0276,0.0162,0.0000
6576,gimbal,static,0.4997,0.09,6.58,9.5004,-0.0098,10.0000,0.0000,1.555,TERMINAL_LAND,0.3329,-0.0276,0.0162,0.0000
6676,gimbal,static,0.4456,0.10,6.68,9.5551,-0.0236,10.0000,0.0000,1.554,TERMINAL_LAND,0.2373,0.0216,0.0066,0.0000
6776,gimbal,static,0.4013,0.10,6.78,9.6002,-0.0355,10.0000,0.0000,1.554,TERMINAL_LAND,0.2072,0.0429,0.0126,0.0000
6876,gimbal,static,0.3594,0.10,6.88,9.6437,-0.0474,10.0000,0.0000,1.553,TERMINAL_LAND,0.2072,0.0429,0.0126,0.0000
6976,gimbal,static,0.3260,0.08,6.98,9.6790,-0.0570,10.0000,0.0000,1.553,TERMINAL_LAND,0.1670,0.0847,-0.0066,0.0000
7076,gimbal,static,0.2951,0.06,7.08,9.7121,-0.0650,10.0000,0.0000,1.553,TERMINAL_LAND,0.1514,0.0975,0.0186,0.0000
7176,gimbal,static,0.2708,0.03,7.18,9.7384,-0.0697,10.0000,0.0000,1.553,TERMINAL_LAND,0.1645,0.1128,0.0174,0.0000
7276,gimbal,static,0.2477,-0.00,7.28,9.7629,-0.0718,10.0000,0.0000,1.552,TERMINAL_LAND,0.1621,0.1202,0.0138,0.0000
7376,gimbal,static,0.2280,-0.04,7.38,9.7836,-0.0717,10.0000,0.0000,1.551,TERMINAL_LAND,0.1622,0.1203,0.0138,0.0000
