time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
34,static,1.1173,1.1541,6.2761,-152.61,1.719,5.2610,4.2540,6.7657,5.2258,4.2973,0.000,1,SEARCH,0.1946,0.0000,0.0000,0.0657
139,static,1.1272,1.1557,6.2754,-152.61,1.714,5.2610,4.2540,6.7657,5.2305,4.2915,0.000,1,SEARCH,0.1941,0.0000,0.0000,0.0643
236,static,1.1391,1.1629,6.2723,0.00,1.713,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1934,0.0000,0.0000,0.0640
337,static,1.1508,1.1688,6.2706,0.00,1.716,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1929,0.0000,0.0000,0.0647
434,static,1.1624,1.1767,6.2683,0.00,1.720,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1923,0.0000,0.0000,0.0659
539,static,1.1752,1.1803,6.2639,0.00,1.723,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1917,0.0000,0.0000,0.0670
635,static,1.1876,1.1851,6.2618,0.00,1.727,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1912,0.0000,0.0000,0.0682
735,static,1.2001,1.1799,6.2620,0.00,1.731,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1905,0.0000,0.0000,0.0692
838,static,1.2115,1.1753,6.2642,0.00,1.732,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1899,0.0000,0.0000,0.0696
941,static,1.2225,1.1653,6.2686,0.00,1.733,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1893,0.0000,0.0000,0.0699
1035,static,1.2311,1.1610,6.2746,0.00,1.734,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1888,0.0000,0.0000,0.0701
1135,static,1.2380,1.1576,6.2818,0.00,1.734,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1884,0.0000,0.0000,0.0703
1235,static,1.2427,1.1585,0.0053,0.00,1.734,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1880,0.0000,0.0000,0.0702
1335,static,1.2478,1.1568,0.0125,0.00,1.733,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1878,0.0000,0.0000,0.0700
