time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
17,gimbal,dynamic_easy,mild,1.1076,-2.55,0.02,-0.0248,0.0130,1.0823,-0.0167,2.844,SEARCH,0.0000,0.0000,0.0000,-0.0468
118,gimbal,dynamic_easy,mild,1.1110,-1.65,0.12,-0.0257,0.0114,1.0849,-0.0168,2.853,SEARCH,0.0000,0.0000,0.0000,-0.0442
217,gimbal,dynamic_easy,mild,1.1138,-0.82,0.22,-0.0259,0.0095,1.0876,-0.0169,2.861,SEARCH,0.0000,0.0000,0.0000,-0.0418
317,gimbal,dynamic_easy,mild,1.1156,-0.07,0.32,-0.0251,0.0079,1.0902,-0.0169,2.866,SEARCH,0.0000,0.0000,0.0000,-0.0402
417,gimbal,dynamic_easy,mild,1.1167,0.61,0.42,-0.0235,0.0068,1.0929,-0.0169,2.875,SEARCH,0.0000,0.0000,0.0000,-0.0375
517,gimbal,dynamic_easy,mild,1.1177,1.24,0.52,-0.0218,0.0065,1.0956,-0.0169,2.885,SEARCH,0.0000,0.0000,0.0000,-0.0345
617,gimbal,dynamic_easy,mild,1.1188,1.82,0.62,-0.0202,0.0065,1.0983,-0.0169,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0303
718,gimbal,dynamic_easy,mild,1.1202,2.37,0.72,-0.0189,0.0069,1.1011,-0.0168,2.910,SEARCH,0.0000,0.0000,0.0000,-0.0269
817,gimbal,dynamic_easy,mild,1.1220,2.91,0.82,-0.0179,0.0074,1.1038,-0.0167,2.917,SEARCH,0.0000,0.0000,0.0000,-0.0249
917,gimbal,dynamic_easy,mild,1.1248,3.44,0.92,-0.0180,0.0078,1.1066,-0.0165,2.926,SEARCH,0.0000,0.0000,0.0000,-0.0222
1017,gimbal,dynamic_easy,mild,1.1285,3.96,1.02,-0.0189,0.0084,1.1094,-0.0163,2.934,SEARCH,0.0000,0.0000,0.0000,-0.0198
