time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
50,static,dynamic,0.8879,6.53,0.05,-0.0470,-0.0735,0.8381,-0.1440,2.786,SEARCH,0.0000,0.0000,0.0000,-0.0642
150,static,dynamic,0.9271,7.13,0.15,-0.0471,-0.0747,0.8777,-0.1392,2.789,SEARCH,0.0000,0.0000,0.0000,-0.0633
250,static,dynamic,0.9662,7.73,0.25,-0.0470,-0.0745,0.9174,-0.1340,2.792,SEARCH,0.0000,0.0000,0.0000,-0.0623
350,static,dynamic,1.0058,8.33,0.35,-0.0472,-0.0733,0.9571,-0.1284,2.795,SEARCH,0.0000,0.0000,0.0000,-0.0614
450,static,dynamic,1.0461,8.92,0.45,-0.0480,-0.0718,0.9969,-0.1224,2.799,SEARCH,0.0000,0.0000,0.0000,-0.0604
550,static,dynamic,1.0865,9.50,0.55,-0.0488,-0.0698,1.0367,-0.1159,2.802,SEARCH,0.0000,0.0000,0.0000,-0.0595
650,static,dynamic,1.1267,10.06,0.65,-0.0494,-0.0678,1.0765,-0.1091,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0585
750,static,dynamic,1.1676,10.62,0.75,-0.0506,-0.0661,1.1164,-0.1018,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0576
850,static,dynamic,1.2100,11.16,0.85,-0.0534,-0.0648,1.1563,-0.0942,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0566
950,static,dynamic,1.2531,11.68,0.95,-0.0567,-0.0638,1.1962,-0.0861,2.814,SEARCH,0.0000,0.0000,0.0000,-0.0557
1050,static,dynamic,1.2958,12.19,1.05,-0.0595,-0.0629,1.2362,-0.0777,2.817,SEARCH,0.0000,0.0000,0.0000,-0.0548
1150,static,dynamic,1.3385,12.68,1.15,-0.0623,-0.0615,1.2761,-0.0689,2.820,SEARCH,0.0000,0.0000,0.0000,-0.0539
1250,static,dynamic,1.3805,13.15,1.25,-0.0644,-0.0598,1.3161,-0.0597,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0531
