time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
83,static,2.0307,-0.5258,6.2683,24.32,1.785,-0.3668,3.0255,3.0476,-0.4197,3.0186,0.000,1,SEARCH,0.2994,0.0000,0.0000,-0.0646
187,static,2.0595,-0.5304,6.2698,0.00,1.777,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2966,0.0000,0.0000,-0.0670
282,static,2.0853,-0.5344,6.2714,0.00,1.772,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2935,0.0000,0.0000,-0.0685
386,static,2.1139,-0.5393,6.2731,0.00,1.766,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2909,0.0000,0.0000,-0.0703
481,static,2.1424,-0.5446,6.2744,0.00,1.765,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2886,0.0000,0.0000,-0.0704
588,static,2.1701,-0.5495,6.2747,22.60,1.763,-0.5606,2.8705,2.9247,-0.5857,2.8654,0.000,1,SEARCH,0.2855,0.0000,0.0000,-0.0712
684,static,2.1972,-0.5549,6.2738,21.33,1.758,-0.6199,2.8276,2.8948,-0.6444,2.8222,0.000,1,SEARCH,0.2822,0.0000,0.0000,-0.0726
780,static,2.2236,-0.5595,6.2733,21.25,1.748,-0.6589,2.8090,2.8852,-0.6856,2.8026,0.000,1,SEARCH,0.2795,0.0000,0.0000,-0.0757
881,static,2.2512,-0.5631,6.2737,21.25,1.743,-0.6589,2.8090,2.8852,-0.6871,2.8022,0.000,1,SEARCH,0.2771,0.0000,0.0000,-0.0770
980,static,2.2789,-0.5665,6.2758,0.00,1.734,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2743,0.0000,0.0000,-0.0797
1082,static,2.3080,-0.5700,6.2793,0.00,1.730,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2716,0.0000,0.0000,-0.0809
1180,static,2.3350,-0.5739,6.2828,0.00,1.722,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2686,0.0000,0.0000,-0.0834
1284,static,2.3691,-0.5811,0.0032,0.00,1.717,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2656,0.0000,0.0000,-0.0849
1386,static,2.3997,-0.5887,0.0041,20.40,1.709,-0.6774,2.7699,2.8515,-0.6679,2.7722,0.000,1,SEARCH,0.2625,0.0000,0.0000,-0.0872
1480,static,2.4314,-0.5975,0.0034,0.00,1.707,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2594,0.0000,0.0000,-0.0879
1581,static,2.4617,-0.6058,0.0017,0.00,1.701,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2569,0.0000,0.0000,-0.0898
1680,static,2.4935,-0.6147,6.2831,20.77,1.700,-0.8582,2.6538,2.7891,-0.8542,2.6551,0.000,1,SEARCH,0.2532,0.0000,0.0000,-0.0899
1781,static,2.5238,-0.6239,6.2807,20.77,1.696,-0.8582,2.6538,2.7891,-0.8596,2.6533,0.000,1,SEARCH,0.2500,0.0000,0.0000,-0.0913
1884,static,2.5544,-0.6321,6.2781,19.30,1.694,-0.9567,2.6222,2.7912,-0.9644,2.6194,0.000,1,SEARCH,0.2470,0.0000,0.0000,-0.0917
1982,static,2.5835,-0.6395,6.2741,21.47,1.692,-0.9644,2.6278,2.7992,-0.9793,2.6223,0.000,1,SEARCH,0.2440,0.0000,0.0000,-0.0925
2084,static,2.6125,-0.6466,6.2700,21.47,1.691,-0.9644,2.6278,2.7992,-0.9905,2.6181,0.000,1,SEARCH,0.2411,0.0000,0.0000,-0.0927
2188,static,2.6435,-0.6539,6.2674,21.58,1.684,-1.0140,2.6242,2.8133,-1.0506,2.6098,0.000,1,SEARCH,0.2382,0.0000,0.0000,-0.0948
2281,static,2.6682,-0.6591,6.2673,22.88,1.681,-1.0304,2.6528,2.8459,-1.0726,2.6361,0.000,1,SEARCH,0.2354,0.0000,0.0000,-0.0958
2383,static,2.6940,-0.6645,6.2670,22.88,1.673,-1.0304,2.6528,2.8459,-1.0724,2.6361,0.000,1,SEARCH,0.2327,0.0000,0.0000,-0.0981
2492,static,2.7228,-0.6700,6.2660,22.93,1.671,-1.0377,2.6365,2.8333,-1.0808,2.6191,0.000,1,SEARCH,0.2301,0.0000,0.0000,-0.0987
2582,static,2.7464,-0.6740,6.2652,22.78,1.667,-1.0395,2.6268,2.8250,-1.0851,2.6083,0.000,1,SEARCH,0.2275,0.0000,0.0000,-0.1000
2683,static,2.7732,-0.6779,6.2668,23.85,1.668,-1.0660,2.6101,2.8193,-1.1121,2.5907,0.000,1,SEARCH,0.2246,0.0000,0.0000,-0.0997
2783,static,2.8003,-0.6818,6.2685,21.78,1.663,-1.0821,2.6015,2.8176,-1.1238,2.5838,0.000,1,SEARCH,0.2221,0.0000,0.0000,-0.1010
2884,static,2.8267,-0.6844,6.2696,21.78,1.662,-1.0821,2.6015,2.8176,-1.1197,2.5856,0.000,1,SEARCH,0.2194,0.0000,0.0000,-0.1013
2980,static,2.8524,-0.6873,6.2691,23.24,1.658,-1.1095,2.5690,2.7984,-1.1440,2.5538,0.000,1,SEARCH,0.2168,0.0000,0.0000,-0.1026
3084,static,2.8783,-0.6901,6.2693,23.24,1.659,-1.1095,2.5690,2.7984,-1.1457,2.5531,0.000,1,SEARCH,0.2143,0.0000,0.0000,-0.1023
3183,static,2.9046,-0.6928,6.2717,22.59,1.656,-1.1819,2.5093,2.7738,-1.2154,2.4933,0.000,1,SEARCH,0.2116,0.0000,0.0000,-0.1033
3280,static,2.9307,-0.6949,6.2734,23.19,1.650,-1.2072,2.4875,2.7649,-1.2344,2.4741,0.000,1,SEARCH,0.2090,0.0000,0.0000,-0.1051
3383,static,2.9573,-0.6966,6.2740,23.19,1.644,-1.2072,2.4875,2.7649,-1.2310,2.4758,0.000,1,SEARCH,0.2064,0.0000,0.0000,-0.1068
3481,static,2.9847,-0.6977,6.2738,22.64,1.646,-1.2248,2.4490,2.7382,-1.2473,2.4376,0.000,1,SEARCH,0.2037,0.0000,0.0000,-0.1062
