time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
63,static,static,3.3935,0.01,0.06,6.6069,0.0498,10.0000,0.0000,2.821,HOLD,1.7674,-0.0253,0.0000,-0.0538
162,static,static,3.2989,0.01,0.16,6.7015,0.0494,10.0000,0.0000,2.823,HOLD,1.7232,-0.0247,0.0000,0.0004
263,static,static,3.1960,0.01,0.26,6.8044,0.0490,10.0000,0.0000,2.821,DESCEND_TO_LOW,1.7011,-0.0244,0.0000,0.0003
363,static,static,3.1006,0.01,0.36,6.8998,0.0491,10.0000,0.0000,2.816,DESCEND_TO_LOW,0.3744,-0.0444,-0.1068,0.5000
463,static,static,3.0061,0.02,0.46,6.9943,0.0498,10.0000,0.0000,2.788,DESCEND_TO_LOW,0.2356,-0.0439,-0.1038,0.5000
562,static,static,2.9094,0.06,0.56,7.0911,0.0500,10.0000,0.0000,2.740,DESCEND_TO_LOW,0.0443,-0.0531,-0.1020,0.5000
663,static,static,2.8293,0.11,0.66,7.1711,0.0493,10.0000,0.0000,2.692,DESCEND_TO_LOW,-0.1555,-0.0530,-0.1782,0.5000
763,static,static,2.7560,0.19,0.76,7.2444,0.0481,10.0000,0.0000,2.644,DESCEND_TO_LOW,-0.3323,-0.0527,-0.1104,0.5000
863,static,static,2.6986,0.27,0.86,7.3018,0.0460,10.0000,0.0000,2.595,DESCEND_TO_LOW,-0.4772,-0.0477,-0.1032,0.5000
963,static,static,2.6600,0.38,0.96,7.3403,0.0441,10.0000,0.0000,2.546,DESCEND_TO_LOW,-0.5526,-0.0432,-0.0336,0.5000
1063,static,static,2.6355,0.52,1.06,7.3648,0.0421,10.0000,0.0000,2.501,DESCEND_TO_LOW,-0.6259,-0.0338,0.0324,0.5000
1163,static,static,2.6245,0.68,1.16,7.3758,0.0400,10.0000,0.0000,2.454,DESCEND_TO_LOW,-0.6153,-0.0194,0.1014,0.5000
1262,static,static,2.6285,0.84,1.26,7.3717,0.0385,10.0000,0.0000,2.402,DESCEND_TO_LOW,-0.5402,-0.0102,0.0486,0.5000
1363,static,static,2.6438,1.00,1.36,7.3564,0.0378,10.0000,0.0000,2.352,DESCEND_TO_LOW,-0.4067,0.0042,0.0618,0.5000
1463,static,static,2.6702,1.14,1.46,7.3301,0.0376,10.0000,0.0000,2.297,DESCEND_TO_LOW,-0.3369,0.0036,0.0030,0.5000
1563,static,static,2.7007,1.24,1.56,7.2995,0.0381,10.0000,0.0000,2.245,DESCEND_TO_LOW,-0.0695,0.0239,0.1314,0.5000
1663,static,static,2.7361,1.32,1.66,7.2642,0.0399,10.0000,0.0000,2.190,DESCEND_TO_LOW,0.2663,0.0343,0.0246,0.5000
1763,static,static,2.7667,1.35,1.76,7.2336,0.0429,10.0000,0.0000,2.140,DESCEND_TO_LOW,0.4296,0.0392,0.0840,0.5000
1863,static,static,2.7926,1.33,1.86,7.2078,0.0471,10.0000,0.0000,2.086,DESCEND_TO_LOW,0.8224,0.0451,0.0870,0.5000
1963,static,static,2.8055,1.26,1.96,7.1950,0.0518,10.0000,0.0000,2.034,DESCEND_TO_LOW,1.0000,0.0403,0.0282,0.5000
2063,static,static,2.8041,1.14,2.06,7.1965,0.0576,10.0000,0.0000,1.986,DESCEND_TO_LOW,1.0000,0.0396,0.0282,0.5000
2163,static,static,2.7872,0.98,2.16,7.2135,0.0632,10.0000,0.0000,1.937,DESCEND_TO_LOW,1.0000,0.0248,0.1284,0.5000
2263,static,static,2.7516,0.79,2.26,7.2493,0.0692,10.0000,0.0000,1.882,DESCEND_TO_LOW,1.0000,0.0090,0.0612,0.5000
2363,static,static,2.7038,0.57,2.36,7.2972,0.0739,10.0000,0.0000,1.830,DESCEND_TO_LOW,1.0000,-0.0136,0.0978,0.5000
2463,static,static,2.6378,0.32,2.46,7.3634,0.0774,10.0000,0.0000,1.771,STABILIZE_LOW,1.0000,-0.0511,0.0192,0.0814
2562,static,static,2.5631,0.08,2.56,7.4381,0.0784,10.0000,0.0000,1.727,STABILIZE_LOW,1.0000,-0.0757,0.0000,0.0681
2663,static,static,2.4723,-0.14,2.66,7.5289,0.0770,10.0000,0.0000,1.706,STABILIZE_LOW,1.0000,-0.0910,0.0366,0.0619
2763,static,static,2.3828,-0.32,2.76,7.6183,0.0735,10.0000,0.0000,1.694,STABILIZE_LOW,1.0000,-0.1130,0.0180,0.0582
2863,static,static,2.2898,-0.45,2.86,7.7112,0.0678,10.0000,0.0000,1.683,STABILIZE_LOW,1.0000,-0.1270,-0.0012,0.0548
2963,static,static,2.1863,-0.53,2.96,7.8145,0.0591,10.0000,0.0000,1.673,TERMINAL_LAND,0.8949,-0.1326,-0.0546,0.0520
3063,static,static,2.0897,-0.58,3.06,7.9108,0.0492,10.0000,0.0000,1.665,TERMINAL_LAND,1.0000,-0.0576,-0.0528,0.0000
3163,static,static,1.9854,-0.58,3.16,8.0150,0.0365,10.0000,0.0000,1.661,TERMINAL_LAND,1.0000,-0.0464,-0.0042,0.0000
3263,static,static,1.8815,-0.55,3.26,8.1186,0.0228,10.0000,0.0000,1.659,TERMINAL_LAND,1.0000,-0.0334,-0.0372,0.0000
3363,static,static,1.7866,-0.48,3.36,8.2134,0.0100,10.0000,0.0000,1.657,TERMINAL_LAND,1.0000,-0.0206,-0.0054,0.0000
3463,static,static,1.6849,-0.40,3.46,8.3151,-0.0025,10.0000,0.0000,1.656,TERMINAL_LAND,1.0000,-0.0070,-0.0204,0.0000
3563,static,static,1.5922,-0.32,3.56,8.4079,-0.0125,10.0000,0.0000,1.655,TERMINAL_LAND,1.0000,0.0043,-0.0402,0.0000
3663,static,static,1.4927,-0.26,3.66,8.5074,-0.0211,10.0000,0.0000,1.653,TERMINAL_LAND,1.0000,0.0147,0.0072,0.0000
3763,static,static,1.4022,-0.20,3.76,8.5981,-0.0271,10.0000,0.0000,1.652,TERMINAL_LAND,1.0000,0.0222,0.0000,0.0000
3863,static,static,1.3054,-0.15,3.86,8.6950,-0.0319,10.0000,0.0000,1.650,TERMINAL_LAND,1.0000,0.0279,-0.0252,0.0000
3963,static,static,1.2173,-0.11,3.96,8.7832,-0.0347,10.0000,0.0000,1.648,TERMINAL_LAND,1.0000,0.0325,0.0270,0.0000
4062,static,static,1.1298,-0.08,4.06,8.8708,-0.0365,10.0000,0.0000,1.646,TERMINAL_LAND,1.0000,0.0353,0.0312,0.0000
4163,static,static,1.0352,-0.05,4.16,8.9655,-0.0376,10.0000,0.0000,1.644,TERMINAL_LAND,1.0000,0.0367,0.0102,0.0000
4263,static,static,0.9403,-0.03,4.26,9.0605,-0.0379,10.0000,0.0000,1.642,TERMINAL_LAND,1.0000,0.0377,-0.0156,0.0000
4362,static,static,0.8521,-0.03,4.36,9.1488,-0.0382,10.0000,0.0000,1.639,TERMINAL_LAND,0.9249,0.0379,-0.0126,0.0000
4463,static,static,0.7559,-0.03,4.46,9.2451,-0.0385,10.0000,0.0000,1.637,TERMINAL_LAND,0.8290,0.0382,-0.0102,0.0000
4563,static,static,0.6674,-0.04,4.56,9.3338,-0.0388,10.0000,0.0000,1.634,TERMINAL_LAND,0.7401,0.0386,-0.0102,0.0000
4663,static,static,0.5728,-0.05,4.66,9.4285,-0.0389,10.0000,0.0000,1.632,TERMINAL_LAND,0.6516,0.0388,-0.0030,0.0000
4762,static,static,0.4878,-0.06,4.76,9.5137,-0.0383,10.0000,0.0000,1.631,TERMINAL_LAND,0.5571,0.0389,0.0000,0.0000
4863,static,static,0.3996,-0.08,4.86,9.6021,-0.0365,10.0000,0.0000,1.630,TERMINAL_LAND,0.4724,0.0381,0.0000,0.0000
4963,static,static,0.3232,-0.10,4.96,9.6786,-0.0338,10.0000,0.0000,1.631,TERMINAL_LAND,0.3848,0.0361,0.0000,0.0000
5063,static,static,0.2470,-0.12,5.06,9.7548,-0.0300,10.0000,0.0000,1.632,TERMINAL_LAND,0.3092,0.0332,0.0000,0.0000
5163,static,static,0.1839,-0.14,5.16,9.8180,-0.0264,10.0000,0.0000,1.634,TERMINAL_LAND,0.2341,0.0294,0.0000,0.0000
5262,static,static,0.1282,-0.15,5.26,9.8739,-0.0226,10.0000,0.0000,1.637,TERMINAL_LAND,0.1674,0.0255,0.0000,0.5000
5363,static,static,0.0745,-0.16,5.36,9.9278,-0.0184,10.0000,0.0000,1.630,TERMINAL_LAND,0.1131,0.0216,0.0000,0.5000
5462,static,static,0.0288,-0.16,5.46,9.9747,-0.0138,10.0000,0.0000,1.595,TERMINAL_LAND,0.0607,0.0173,0.0000,0.5000
5563,static,static,0.0151,-0.15,5.56,10.0118,-0.0094,10.0000,0.0000,1.552,TERMINAL_LAND,0.0187,0.0130,0.0000,0.5000
5663,static,static,0.0452,-0.14,5.66,10.0450,-0.0043,10.0000,0.0000,1.501,TERMINAL_LAND,-0.0202,0.0082,0.0000,0.5000
5763,static,static,0.0690,-0.12,5.76,10.0690,-0.0000,10.0000,0.0000,1.453,TERMINAL_LAND,-0.0494,0.0036,0.0000,0.5000
5863,static,static,0.0878,-0.11,5.86,10.0877,0.0043,10.0000,0.0000,1.400,TERMINAL_LAND,-0.0742,-0.0010,0.0000,0.5000
5963,static,static,0.1028,-0.09,5.96,10.1024,0.0092,10.0000,0.0000,1.351,TERMINAL_LAND,-0.0916,-0.0054,0.0000,0.5000
6063,static,static,0.1131,-0.07,6.06,10.1122,0.0143,10.0000,0.0000,1.298,TERMINAL_LAND,-0.1050,-0.0104,0.0000,0.5000
6163,static,static,0.1192,-0.05,6.16,10.1178,0.0187,10.0000,0.0000,1.248,TERMINAL_LAND,-0.1133,-0.0151,0.0000,0.5000
6263,static,static,0.1229,-0.03,6.26,10.1207,0.0231,10.0000,0.0000,1.195,TERMINAL_LAND,-0.1187,-0.0197,0.0000,0.5000
6363,static,static,0.1237,-0.03,6.36,10.1207,0.0270,10.0000,0.0000,1.145,TERMINAL_LAND,-0.1209,-0.0238,0.0000,0.5000
6462,static,static,0.1227,-0.02,6.46,10.1188,0.0308,10.0000,0.0000,1.091,TERMINAL_LAND,-0.1204,-0.0280,0.0000,0.5000
