time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
35,gimbal,dynamic_easy,1.1486,10.24,0.04,0.0263,0.0156,1.1747,0.0384,2.845,SEARCH,0.0000,0.0000,0.0000,-0.0465
135,gimbal,dynamic_easy,1.1526,9.06,0.14,0.0254,0.0190,1.1778,0.0389,2.848,SEARCH,0.0000,0.0000,0.0000,-0.0457
235,gimbal,dynamic_easy,1.1569,7.86,0.24,0.0242,0.0222,1.1809,0.0394,2.850,SEARCH,0.0000,0.0000,0.0000,-0.0450
335,gimbal,dynamic_easy,1.1618,6.66,0.34,0.0224,0.0257,1.1841,0.0398,2.852,SEARCH,0.0000,0.0000,0.0000,-0.0443
435,gimbal,dynamic_easy,1.1670,5.44,0.44,0.0203,0.0292,1.1873,0.0401,2.855,SEARCH,0.0000,0.0000,0.0000,-0.0436
535,gimbal,dynamic_easy,1.1725,4.21,0.54,0.0180,0.0325,1.1905,0.0403,2.857,SEARCH,0.0000,0.0000,0.0000,-0.0429
635,gimbal,dynamic_easy,1.1782,2.98,0.64,0.0155,0.0346,1.1937,0.0405,2.859,SEARCH,0.0000,0.0000,0.0000,-0.0422
735,gimbal,dynamic_easy,1.1837,1.76,0.74,0.0132,0.0352,1.1969,0.0406,2.862,SEARCH,0.0000,0.0000,0.0000,-0.0415
835,gimbal,dynamic_easy,1.1897,0.53,0.84,0.0105,0.0340,1.2002,0.0407,2.864,SEARCH,0.0000,0.0000,0.0000,-0.0409
935,gimbal,dynamic_easy,1.1958,-0.69,0.94,0.0077,0.0316,1.2034,0.0407,2.866,SEARCH,0.0000,0.0000,0.0000,-0.0402
1034,gimbal,dynamic_easy,1.2023,-1.90,1.03,0.0045,0.0277,1.2067,0.0406,2.868,SEARCH,0.0000,0.0000,0.0000,-0.0396
1135,gimbal,dynamic_easy,1.2090,-3.10,1.14,0.0011,0.0235,1.2100,0.0404,2.870,SEARCH,0.0000,0.0000,0.0000,-0.0390
1235,gimbal,dynamic_easy,1.2162,-4.29,1.24,-0.0027,0.0188,1.2134,0.0402,2.872,SEARCH,0.0000,0.0000,0.0000,-0.0384
1335,gimbal,dynamic_easy,1.2229,-5.46,1.34,-0.0059,0.0145,1.2167,0.0399,2.874,SEARCH,0.0000,0.0000,0.0000,-0.0378
1435,gimbal,dynamic_easy,1.2295,-6.61,1.44,-0.0090,0.0099,1.2201,0.0395,2.876,SEARCH,0.0000,0.0000,0.0000,-0.0372
1535,gimbal,dynamic_easy,1.2356,-7.75,1.54,-0.0116,0.0064,1.2235,0.0391,2.878,SEARCH,0.0000,0.0000,0.0000,-0.0367
1635,gimbal,dynamic_easy,1.2417,-8.86,1.64,-0.0143,0.0032,1.2269,0.0386,2.879,SEARCH,0.0000,0.0000,0.0000,-0.0362
1735,gimbal,dynamic_easy,1.2476,-9.94,1.74,-0.0167,0.0008,1.2303,0.0380,2.881,SEARCH,0.0000,0.0000,0.0000,-0.0356
1835,gimbal,dynamic_easy,1.2537,-11.00,1.84,-0.0194,-0.0011,1.2338,0.0373,2.883,SEARCH,0.0000,0.0000,0.0000,-0.0350
1935,gimbal,dynamic_easy,1.2595,-12.03,1.94,-0.0217,-0.0024,1.2372,0.0366,2.885,SEARCH,0.0000,0.0000,0.0000,-0.0344
2035,gimbal,dynamic_easy,1.2646,-13.03,2.04,-0.0233,-0.0035,1.2407,0.0358,2.887,SEARCH,0.0000,0.0000,0.0000,-0.0338
2135,gimbal,dynamic_easy,1.2688,-14.00,2.14,-0.0240,-0.0042,1.2442,0.0350,2.889,SEARCH,0.0000,0.0000,0.0000,-0.0332
2235,gimbal,dynamic_easy,1.2722,-14.02,2.24,-0.0239,-0.0044,1.2477,0.0341,2.891,SEARCH,0.0000,0.0000,0.0000,-0.0326
2335,gimbal,dynamic_easy,1.2748,-14.02,2.34,-0.0230,-0.0038,1.2512,0.0332,2.893,SEARCH,0.0000,0.0000,0.0000,-0.0320
2435,gimbal,dynamic_easy,1.2769,-14.03,2.44,-0.0216,-0.0026,1.2548,0.0323,2.896,SEARCH,0.0000,0.0000,0.0000,-0.0313
2535,gimbal,dynamic_easy,1.2793,-14.03,2.54,-0.0205,-0.0011,1.2583,0.0315,2.898,SEARCH,0.0000,0.0000,0.0000,-0.0307
2635,gimbal,dynamic_easy,1.2817,-14.03,2.64,-0.0195,0.0009,1.2619,0.0306,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0302
2735,gimbal,dynamic_easy,1.2844,-14.04,2.74,-0.0186,0.0026,1.2655,0.0297,2.901,SEARCH,0.0000,0.0000,0.0000,-0.0296
2835,gimbal,dynamic_easy,1.2874,14.04,2.84,-0.0181,0.0048,1.2691,0.0288,2.903,SEARCH,0.0000,0.0000,0.0000,-0.0291
2935,gimbal,dynamic_easy,1.2911,14.04,2.94,-0.0182,0.0067,1.2727,0.0278,2.905,SEARCH,0.0000,0.0000,0.0000,-0.0286
