time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
13,gimbal,dynamic,0.7739,-14.05,0.01,-0.0430,-0.0104,0.7302,-0.0441,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
113,gimbal,dynamic,0.7930,-14.05,0.11,-0.0415,-0.0067,0.7503,-0.0491,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
213,gimbal,dynamic,0.8124,-14.06,0.21,-0.0404,-0.0026,0.7704,-0.0542,2.000,SEARCH,0.0000,0.0000,0.0000,0.0001
313,gimbal,dynamic,0.8323,-14.06,0.31,-0.0395,0.0018,0.7906,-0.0592,2.000,SEARCH,0.0000,0.0000,0.0000,0.0001
413,gimbal,dynamic,0.8525,-14.06,0.41,-0.0388,0.0056,0.8108,-0.0643,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0000
513,gimbal,dynamic,0.8734,-14.06,0.51,-0.0388,0.0090,0.8311,-0.0693,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
613,gimbal,dynamic,0.8952,-14.06,0.61,-0.0396,0.0116,0.8514,-0.0744,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
713,gimbal,dynamic,0.9170,-14.06,0.71,-0.0406,0.0130,0.8717,-0.0795,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
813,gimbal,dynamic,0.9384,-14.05,0.81,-0.0410,0.0140,0.8921,-0.0846,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
913,gimbal,dynamic,0.9595,-14.05,0.91,-0.0411,0.0155,0.9126,-0.0897,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
1013,gimbal,dynamic,0.9808,-14.04,1.01,-0.0412,0.0175,0.9331,-0.0948,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1113,gimbal,dynamic,1.0021,-14.04,1.11,-0.0411,0.0200,0.9537,-0.1000,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1213,gimbal,dynamic,1.0235,-14.03,1.21,-0.0412,0.0223,0.9744,-0.1051,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1313,gimbal,dynamic,1.0454,-14.03,1.31,-0.0415,0.0248,0.9951,-0.1103,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
1413,gimbal,dynamic,1.0678,-14.03,1.41,-0.0423,0.0269,1.0159,-0.1155,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
1513,gimbal,dynamic,1.0911,-14.03,1.51,-0.0440,0.0289,1.0368,-0.1208,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
1613,gimbal,dynamic,1.1144,-14.03,1.61,-0.0455,0.0306,1.0578,-0.1260,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1713,gimbal,dynamic,1.1377,-14.02,1.71,-0.0470,0.0323,1.0789,-0.1313,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1813,gimbal,dynamic,1.1614,-14.02,1.81,-0.0488,0.0337,1.1001,-0.1366,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
1913,gimbal,dynamic,1.1852,-14.02,1.91,-0.0507,0.0345,1.1213,-0.1419,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
2013,gimbal,dynamic,1.2087,-13.87,2.01,-0.0522,0.0349,1.1427,-0.1472,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
2113,gimbal,dynamic,1.2326,-11.71,2.11,-0.0542,0.0347,1.1641,-0.1519,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
2213,gimbal,dynamic,1.2563,-9.53,2.21,-0.0562,0.0342,1.1857,-0.1558,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
2313,gimbal,dynamic,1.2796,-7.35,2.31,-0.0578,0.0329,1.2073,-0.1589,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
2413,gimbal,dynamic,1.3019,-5.17,2.41,-0.0585,0.0310,1.2291,-0.1612,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
2513,gimbal,dynamic,1.3239,-3.01,2.51,-0.0591,0.0283,1.2510,-0.1626,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
2613,gimbal,dynamic,1.3455,-0.87,2.61,-0.0591,0.0260,1.2730,-0.1632,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
2713,gimbal,dynamic,1.3665,1.22,2.71,-0.0584,0.0239,1.2952,-0.1630,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
2813,gimbal,dynamic,1.3871,3.26,2.81,-0.0573,0.0227,1.3174,-0.1620,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
2913,gimbal,dynamic,1.4074,5.25,2.91,-0.0558,0.0219,1.3398,-0.1602,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
3013,gimbal,dynamic,1.4280,7.17,3.01,-0.0543,0.0217,1.3624,-0.1576,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
3113,gimbal,dynamic,1.4489,9.01,3.11,-0.0531,0.0220,1.3850,-0.1543,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
3213,gimbal,dynamic,1.4698,10.78,3.21,-0.0518,0.0229,1.4078,-0.1502,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
3313,gimbal,dynamic,1.4908,12.46,3.31,-0.0504,0.0244,1.4307,-0.1453,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
3413,gimbal,dynamic,1.5118,14.02,3.41,-0.0488,0.0260,1.4538,-0.1398,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
3513,gimbal,dynamic,1.5324,14.02,3.51,-0.0468,0.0278,1.4770,-0.1340,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
3613,gimbal,dynamic,1.5533,14.02,3.61,-0.0449,0.0290,1.5004,-0.1281,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
3713,gimbal,dynamic,1.5745,14.02,3.71,-0.0432,0.0297,1.5239,-0.1223,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
3813,gimbal,dynamic,1.5962,14.02,3.81,-0.0418,0.0301,1.5476,-0.1163,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
3913,gimbal,dynamic,1.6184,14.02,3.91,-0.0408,0.0300,1.5715,-0.1104,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4013,gimbal,dynamic,1.6406,14.03,4.01,-0.0397,0.0290,1.5954,-0.1044,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4113,gimbal,dynamic,1.6629,14.03,4.11,-0.0386,0.0272,1.6196,-0.0983,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4213,gimbal,dynamic,1.6854,14.04,4.21,-0.0375,0.0244,1.6439,-0.0923,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4313,gimbal,dynamic,1.7084,14.04,4.31,-0.0366,0.0219,1.6684,-0.0861,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4413,gimbal,dynamic,1.7319,14.04,4.41,-0.0360,0.0195,1.6930,-0.0800,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
4513,gimbal,dynamic,1.7565,14.04,4.51,-0.0362,0.0181,1.7179,-0.0738,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
4613,gimbal,dynamic,1.7821,14.04,4.61,-0.0372,0.0178,1.7429,-0.0675,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
4713,gimbal,dynamic,1.8081,14.04,4.71,-0.0383,0.0183,1.7680,-0.0612,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
4813,gimbal,dynamic,1.8342,14.03,4.81,-0.0393,0.0199,1.7934,-0.0549,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
4913,gimbal,dynamic,1.8603,14.03,4.91,-0.0401,0.0220,1.8189,-0.0485,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
5013,gimbal,dynamic,1.8861,14.03,5.01,-0.0403,0.0242,1.8446,-0.0421,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
5113,gimbal,dynamic,1.9119,14.02,5.11,-0.0405,0.0257,1.8705,-0.0356,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
5213,gimbal,dynamic,1.9379,14.02,5.21,-0.0405,0.0261,1.8965,-0.0291,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0000
5313,gimbal,dynamic,1.9646,14.03,5.31,-0.0412,0.0254,1.9228,-0.0225,2.000,SEARCH,0.0000,0.0000,0.0000,0.0000
5413,gimbal,dynamic,1.9919,14.03,5.41,-0.0423,0.0236,1.9492,-0.0159,2.000,SEARCH,0.0000,0.0000,0.0000,0.0001
5513,gimbal,dynamic,2.0198,14.03,5.51,-0.0437,0.0211,1.9758,-0.0093,2.000,SEARCH,0.0000,0.0000,0.0000,0.0001
5613,gimbal,dynamic,2.0482,14.04,5.61,-0.0454,0.0183,2.0026,-0.0026,2.000,SEARCH,0.0000,0.0000,0.0000,0.0001
5713,gimbal,dynamic,2.0760,14.04,5.71,-0.0463,0.0162,2.0296,0.0042,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
5813,gimbal,dynamic,2.1033,14.05,5.81,-0.0464,0.0146,2.0568,0.0110,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
5913,gimbal,dynamic,2.1303,14.05,5.91,-0.0460,0.0128,2.0842,0.0178,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
6013,gimbal,dynamic,2.1566,14.05,6.01,-0.0448,0.0108,2.1118,0.0247,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
6113,gimbal,dynamic,2.1826,14.05,6.11,-0.0429,0.0087,2.1396,0.0317,2.001,STABILIZE_HIGH,0.0000,0.0000,0.0000,0.0002
6213,gimbal,dynamic,2.2082,14.04,6.21,-0.0404,0.0070,2.1675,0.0386,2.001,STABILIZE_HIGH,0.1310,0.0446,0.8106,0.0002
6313,gimbal,dynamic,2.2328,13.95,6.31,-0.0367,0.0063,2.1957,0.0457,2.001,STABILIZE_HIGH,0.1525,0.0509,0.8148,0.0002
6413,gimbal,dynamic,2.2559,13.67,6.41,-0.0314,0.0068,2.2241,0.0528,2.001,STABILIZE_HIGH,0.1525,0.0509,0.8148,0.0002
6513,gimbal,dynamic,2.2778,13.13,6.51,-0.0246,0.0088,2.2526,0.0599,2.001,STABILIZE_HIGH,0.2280,0.0640,0.8352,0.0002
6613,gimbal,dynamic,2.2991,12.28,6.61,-0.0170,0.0125,2.2814,0.0671,2.001,STABILIZE_HIGH,0.2486,0.0547,0.7446,0.0002
6714,gimbal,dynamic,2.3179,11.12,6.71,-0.0068,0.0180,2.3103,0.0743,2.001,DESCEND_TO_LOW,0.2842,0.0289,0.7140,0.0002
6813,gimbal,dynamic,2.3349,9.71,6.81,0.0053,0.0240,2.3395,0.0816,2.000,DESCEND_TO_LOW,0.3071,-0.0105,0.6246,0.5000
6913,gimbal,dynamic,2.3479,8.09,6.91,0.0217,0.0313,2.3689,0.0890,1.975,DESCEND_TO_LOW,0.3447,-0.0605,0.5838,0.5000
7013,gimbal,dynamic,2.3592,6.41,7.01,0.0400,0.0386,2.3984,0.0964,1.946,DESCEND_TO_LOW,0.3817,-0.1282,0.4764,0.5000
7113,gimbal,dynamic,2.3674,4.61,7.11,0.0615,0.0458,2.4282,0.1038,1.907,DESCEND_TO_LOW,0.4319,-0.2034,0.3240,0.5000
7213,gimbal,dynamic,2.3712,2.79,7.21,0.0876,0.0522,2.4581,0.1113,1.865,HOLD,0.4323,-0.2120,0.3240,0.5000
7313,gimbal,dynamic,2.3737,1.27,7.31,0.1154,0.0557,2.4883,0.1188,1.823,HOLD,0.4215,-0.2067,0.3159,-0.0124
7413,gimbal,dynamic,2.3702,-0.12,7.41,0.1495,0.0555,2.5186,0.1264,1.804,HOLD,0.4107,-0.2014,0.3078,-0.0183
7513,gimbal,dynamic,2.3642,-1.15,7.51,0.1865,0.0514,2.5492,0.1341,1.798,HOLD,0.3999,-0.1961,0.2997,-0.0201
7613,gimbal,dynamic,2.3595,-2.00,7.61,0.2224,0.0447,2.5799,0.1417,1.796,DESCEND_TO_LOW,0.3945,-0.1934,0.2957,-0.0205
7713,gimbal,dynamic,2.3511,-3.12,7.71,0.2626,0.0347,2.6109,0.1494,1.795,STABILIZE_LOW,0.4753,-0.5128,-0.1398,0.0885
