time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
77,dynamic,-0.7187,0.8079,6.2753,-32.89,2.188,0.7253,8.2079,8.2399,0.6502,8.2142,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0564
179,dynamic,-0.7332,0.8275,6.2765,27.45,2.196,0.4036,7.1208,7.1323,0.3486,7.1237,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0587
283,dynamic,-0.7440,0.8453,6.2780,27.45,2.205,0.4036,7.1208,7.1323,0.3641,7.1230,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0614
378,dynamic,-0.7563,0.8678,6.2774,47.20,2.210,0.1901,5.7191,5.7223,0.1537,5.7202,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0631
480,dynamic,-0.7663,0.8877,6.2815,47.20,2.216,0.1901,5.7191,5.7223,0.1598,5.7200,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0647
579,dynamic,-0.7756,0.9087,0.0006,48.61,2.220,0.2321,5.2569,5.2620,0.2290,5.2571,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0661
679,dynamic,-0.7825,0.9277,0.0026,48.05,2.226,0.1187,4.9201,4.9215,0.1153,4.9202,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0679
781,dynamic,-0.7910,0.9473,0.0020,46.64,2.232,-0.0117,4.5997,4.5997,-0.0023,4.5997,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0697
878,dynamic,-0.7978,0.9655,0.0023,47.00,2.237,-0.0524,4.4739,4.4742,-0.0433,4.4740,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0712
982,dynamic,-0.8032,0.9803,0.0026,44.02,2.240,-0.1829,4.0126,4.0168,-0.1627,4.0135,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0721
1083,dynamic,-0.8107,0.9980,0.0021,44.02,2.245,-0.1829,4.0126,4.0168,-0.1696,4.0132,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0736
1180,dynamic,-0.8185,1.0124,0.0004,42.27,2.251,-0.2528,3.7549,3.7634,-0.2455,3.7554,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0753
1277,dynamic,-0.8265,1.0248,6.2829,41.82,2.256,-0.3108,3.6705,3.6837,-0.3099,3.6706,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0769
1380,dynamic,-0.8341,1.0392,6.2818,41.97,2.261,-0.3646,3.5929,3.6113,-0.3741,3.5919,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0783
1479,dynamic,-0.8410,1.0533,6.2813,42.01,2.267,-0.3720,3.5701,3.5895,-0.3777,3.5695,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0801
1589,dynamic,-0.8470,1.0658,6.2790,41.97,2.270,-0.3603,3.5826,3.6007,-0.3679,3.5818,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0810
1679,dynamic,-0.8533,1.0812,6.2773,41.81,2.272,-0.3093,3.6118,3.6250,-0.3255,3.6104,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0817
1777,dynamic,-0.8590,1.0942,6.2757,41.63,2.274,-0.2563,3.6074,3.6165,-0.2779,3.6058,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0823
