time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
45,dynamic,0.1158,0.1194,0.0033,12.04,2.250,-1.7183,1.3809,2.2044,-1.7138,1.3865,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0749
146,dynamic,0.1113,0.1191,0.0031,16.31,2.253,-1.5935,1.3563,2.0925,-1.5892,1.3613,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0740
250,dynamic,0.1070,0.1181,0.0009,16.46,2.258,-1.2972,1.3021,1.8380,-1.2955,1.3038,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0725
346,dynamic,0.1004,0.1210,6.2776,17.08,2.260,-1.1280,1.2880,1.7121,-1.1342,1.2825,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0721
446,dynamic,0.0940,0.1248,6.2735,19.15,2.262,-0.8872,1.2842,1.5609,-0.8993,1.2758,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0715
548,dynamic,0.0870,0.1315,6.2760,19.24,2.264,-0.8405,1.2761,1.5280,-0.8508,1.2692,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0709
650,dynamic,0.0810,0.1380,6.2812,19.24,2.265,-0.8405,1.2761,1.5280,-0.8447,1.2733,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0706
745,dynamic,0.0746,0.1476,0.0056,19.24,2.263,-0.8405,1.2761,1.5280,-0.8355,1.2793,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0712
847,dynamic,0.0694,0.1564,0.0141,19.24,2.262,-0.8405,1.2761,1.5280,-0.8247,1.2863,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0713
951,dynamic,0.0640,0.1646,0.0222,19.24,2.261,-0.8405,1.2761,1.5280,-0.8126,1.2940,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0717
1044,dynamic,0.0585,0.1738,0.0321,19.24,2.261,-0.8405,1.2761,1.5280,-0.8010,1.3012,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0716
1146,dynamic,0.0512,0.1855,0.0378,19.24,2.259,-0.8405,1.2761,1.5280,-0.7927,1.3063,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0724
1253,dynamic,0.0461,0.1956,0.0405,7.86,2.259,0.4310,0.7392,0.8556,0.4604,0.7212,0.000,1,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0722
1346,dynamic,0.0424,0.2056,0.0413,8.19,2.261,0.5828,0.6688,0.8871,0.6098,0.6443,0.000,1,STABILIZE_HIGH,0.4078,0.3546,0.3276,-0.0718
1447,dynamic,0.0425,0.2149,0.0438,5.98,2.265,0.8720,0.4970,1.0037,0.8924,0.4595,0.000,1,STABILIZE_HIGH,0.5639,0.2486,0.2392,-0.0704
1546,dynamic,0.0446,0.2243,0.0471,5.98,2.272,0.8720,0.4970,1.0037,0.8943,0.4557,0.000,1,STABILIZE_HIGH,0.5632,0.2457,0.2392,-0.0683
1647,dynamic,0.0533,0.2340,0.0515,5.98,2.280,0.8720,0.4970,1.0037,0.8963,0.4518,0.000,1,STABILIZE_HIGH,0.5625,0.2427,0.2392,-0.0660
1748,dynamic,0.0697,0.2452,0.0547,5.98,2.284,0.8720,0.4970,1.0037,0.8974,0.4495,0.000,1,STABILIZE_HIGH,0.5621,0.2411,0.2392,-0.0648
