time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
43,gimbal,dynamic,0.8744,9.11,0.04,0.0165,0.0336,0.8909,0.0404,2.734,SEARCH,0.0000,0.0000,0.0000,-0.0799
143,gimbal,dynamic,0.9160,9.40,0.14,0.0145,0.0342,0.9304,0.0469,2.735,SEARCH,0.0000,0.0000,0.0000,-0.0795
243,gimbal,dynamic,0.9580,9.69,0.24,0.0122,0.0345,0.9700,0.0536,2.736,SEARCH,0.0000,0.0000,0.0000,-0.0791
343,gimbal,dynamic,1.0013,9.95,0.34,0.0087,0.0348,1.0096,0.0605,2.737,SEARCH,0.0000,0.0000,0.0000,-0.0788
443,gimbal,dynamic,1.0451,10.21,0.44,0.0047,0.0353,1.0493,0.0675,2.739,SEARCH,0.0000,0.0000,0.0000,-0.0784
543,gimbal,dynamic,1.0897,10.44,0.54,-0.0000,0.0368,1.0891,0.0748,2.740,SEARCH,0.0000,0.0000,0.0000,-0.0781
643,gimbal,dynamic,1.1338,10.65,0.64,-0.0042,0.0391,1.1288,0.0821,2.741,SEARCH,0.0000,0.0000,0.0000,-0.0777
743,gimbal,dynamic,1.1777,10.85,0.74,-0.0081,0.0414,1.1687,0.0897,2.742,SEARCH,0.0000,0.0000,0.0000,-0.0774
843,gimbal,dynamic,1.2203,11.03,0.84,-0.0105,0.0432,1.2085,0.0974,2.743,SEARCH,0.0000,0.0000,0.0000,-0.0771
943,gimbal,dynamic,1.2618,11.20,0.94,-0.0120,0.0446,1.2484,0.1052,2.744,SEARCH,0.0000,0.0000,0.0000,-0.0768
1043,gimbal,dynamic,1.3028,11.35,1.04,-0.0127,0.0456,1.2883,0.1131,2.745,SEARCH,0.0000,0.0000,0.0000,-0.0765
1143,gimbal,dynamic,1.3435,11.48,1.14,-0.0132,0.0463,1.3282,0.1212,2.746,SEARCH,0.0000,0.0000,0.0000,-0.0761
1243,gimbal,dynamic,1.3843,11.58,1.24,-0.0137,0.0465,1.3682,0.1293,2.747,SEARCH,0.0000,0.0000,0.0000,-0.0758
1343,gimbal,dynamic,1.4254,11.67,1.34,-0.0143,0.0465,1.4082,0.1375,2.749,SEARCH,0.0000,0.0000,0.0000,-0.0754
1443,gimbal,dynamic,1.4664,11.75,1.44,-0.0149,0.0460,1.4482,0.1458,2.750,SEARCH,0.0000,0.0000,0.0000,-0.0751
1543,gimbal,dynamic,1.5072,11.80,1.54,-0.0151,0.0451,1.4882,0.1541,2.751,SEARCH,0.0000,0.0000,0.0000,-0.0748
1643,gimbal,dynamic,1.5481,11.83,1.64,-0.0154,0.0441,1.5282,0.1624,2.752,SEARCH,0.0000,0.0000,0.0000,-0.0744
1743,gimbal,dynamic,1.5890,11.84,1.74,-0.0157,0.0431,1.5682,0.1708,2.753,SEARCH,0.0000,0.0000,0.0000,-0.0741
1843,gimbal,dynamic,1.6299,11.83,1.84,-0.0159,0.0420,1.6081,0.1792,2.754,SEARCH,0.0000,0.0000,0.0000,-0.0737
1943,gimbal,dynamic,1.6705,11.81,1.94,-0.0158,0.0400,1.6481,0.1875,2.755,SEARCH,0.0000,0.0000,0.0000,-0.0734
2043,gimbal,dynamic,1.7109,11.77,2.04,-0.0154,0.0376,1.6881,0.1958,2.756,SEARCH,0.0000,0.0000,0.0000,-0.0731
