time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
37,gimbal,dynamic_easy,none,1.1427,14.25,0.04,-0.0463,0.0356,1.0964,0.0240,2.749,SEARCH,0.0000,0.0000,0.0000,-0.0753
136,gimbal,dynamic_easy,none,1.1460,14.18,0.14,-0.0476,0.0365,1.0984,0.0245,2.752,SEARCH,0.0000,0.0000,0.0000,-0.0743
236,gimbal,dynamic_easy,none,1.1491,14.12,0.24,-0.0486,0.0378,1.1004,0.0250,2.756,SEARCH,0.0000,0.0000,0.0000,-0.0733
336,gimbal,dynamic_easy,none,1.1516,14.08,0.34,-0.0491,0.0396,1.1024,0.0255,2.759,SEARCH,0.0000,0.0000,0.0000,-0.0724
436,gimbal,dynamic_easy,none,1.1532,14.05,0.44,-0.0487,0.0410,1.1044,0.0260,2.762,SEARCH,0.0000,0.0000,0.0000,-0.0715
537,gimbal,dynamic_easy,none,1.1544,14.04,0.54,-0.0480,0.0418,1.1064,0.0265,2.765,SEARCH,0.0000,0.0000,0.0000,-0.0705
636,gimbal,dynamic_easy,none,1.1555,14.05,0.64,-0.0470,0.0420,1.1084,0.0270,2.768,SEARCH,0.0000,0.0000,0.0000,-0.0695
736,gimbal,dynamic_easy,none,1.1569,14.06,0.74,-0.0464,0.0420,1.1104,0.0275,2.771,SEARCH,0.0000,0.0000,0.0000,-0.0686
837,gimbal,dynamic_easy,none,1.1580,14.08,0.84,-0.0455,0.0419,1.1124,0.0281,2.775,SEARCH,0.0000,0.0000,0.0000,-0.0676
936,gimbal,dynamic_easy,none,1.1591,13.47,0.94,-0.0447,0.0414,1.1144,0.0285,2.778,SEARCH,0.0000,0.0000,0.0000,-0.0666
1036,gimbal,dynamic_easy,none,1.1602,12.63,1.04,-0.0438,0.0404,1.1164,0.0290,2.781,SEARCH,0.0000,0.0000,0.0000,-0.0657
1136,gimbal,dynamic_easy,none,1.1609,11.78,1.14,-0.0425,0.0389,1.1184,0.0294,2.784,SEARCH,0.0000,0.0000,0.0000,-0.0648
1236,gimbal,dynamic_easy,none,1.1615,10.91,1.24,-0.0411,0.0376,1.1204,0.0298,2.787,SEARCH,0.0000,0.0000,0.0000,-0.0639
1336,gimbal,dynamic_easy,none,1.1622,10.03,1.34,-0.0398,0.0360,1.1224,0.0302,2.789,SEARCH,0.0000,0.0000,0.0000,-0.0632
1436,gimbal,dynamic_easy,none,1.1634,9.13,1.44,-0.0390,0.0333,1.1244,0.0305,2.792,SEARCH,0.0000,0.0000,0.0000,-0.0624
1536,gimbal,dynamic_easy,none,1.1653,8.22,1.54,-0.0388,0.0299,1.1265,0.0308,2.794,SEARCH,0.0000,0.0000,0.0000,-0.0617
1636,gimbal,dynamic_easy,none,1.1684,7.31,1.64,-0.0399,0.0255,1.1285,0.0311,2.797,SEARCH,0.0000,0.0000,0.0000,-0.0610
1736,gimbal,dynamic_easy,none,1.1722,6.40,1.74,-0.0416,0.0214,1.1305,0.0313,2.799,SEARCH,0.0000,0.0000,0.0000,-0.0603
1836,gimbal,dynamic_easy,none,1.1767,5.48,1.84,-0.0440,0.0174,1.1326,0.0315,2.801,SEARCH,0.0000,0.0000,0.0000,-0.0596
1936,gimbal,dynamic_easy,none,1.1815,4.57,1.94,-0.0467,0.0143,1.1346,0.0317,2.803,SEARCH,0.0000,0.0000,0.0000,-0.0590
2036,gimbal,dynamic_easy,none,1.1872,3.67,2.04,-0.0504,0.0113,1.1367,0.0318,2.806,SEARCH,0.0000,0.0000,0.0000,-0.0583
2136,gimbal,dynamic_easy,none,1.1933,2.78,2.14,-0.0543,0.0088,1.1387,0.0319,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0576
2237,gimbal,dynamic_easy,none,1.1995,1.90,2.24,-0.0585,0.0066,1.1408,0.0320,2.810,SEARCH,0.0000,0.0000,0.0000,-0.0569
2336,gimbal,dynamic_easy,none,1.2053,1.05,2.34,-0.0621,0.0043,1.1429,0.0321,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0563
2436,gimbal,dynamic_easy,none,1.2101,0.22,2.44,-0.0648,0.0023,1.1449,0.0321,2.815,SEARCH,0.0000,0.0000,0.0000,-0.0556
2536,gimbal,dynamic_easy,none,1.2147,-0.60,2.54,-0.0672,-0.0002,1.1470,0.0321,2.817,SEARCH,0.0000,0.0000,0.0000,-0.0550
2636,gimbal,dynamic_easy,none,1.2191,-1.38,2.64,-0.0695,-0.0032,1.1491,0.0320,2.819,SEARCH,0.0000,0.0000,0.0000,-0.0543
2736,gimbal,dynamic_easy,none,1.2232,-2.14,2.74,-0.0714,-0.0059,1.1512,0.0320,2.821,SEARCH,0.0000,0.0000,0.0000,-0.0537
2836,gimbal,dynamic_easy,none,1.2275,-2.88,2.84,-0.0735,-0.0087,1.1533,0.0319,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0530
2937,gimbal,dynamic_easy,none,1.2315,-3.58,2.94,-0.0753,-0.0114,1.1555,0.0317,2.825,SEARCH,0.0000,0.0000,0.0000,-0.0524
3036,gimbal,dynamic_easy,none,1.2357,-4.26,3.04,-0.0773,-0.0140,1.1576,0.0316,2.827,SEARCH,0.0000,0.0000,0.0000,-0.0518
3136,gimbal,dynamic_easy,none,1.2404,-4.91,3.14,-0.0797,-0.0173,1.1598,0.0314,2.829,SEARCH,0.0000,0.0000,0.0000,-0.0513
3237,gimbal,dynamic_easy,none,1.2454,-5.52,3.24,-0.0824,-0.0203,1.1619,0.0312,2.831,SEARCH,0.0000,0.0000,0.0000,-0.0507
3336,gimbal,dynamic_easy,none,1.2493,-6.11,3.34,-0.0840,-0.0227,1.1641,0.0310,2.833,SEARCH,0.0000,0.0000,0.0000,-0.0502
3437,gimbal,dynamic_easy,none,1.2521,-6.66,3.44,-0.0846,-0.0245,1.1662,0.0307,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0497
3536,gimbal,dynamic_easy,none,1.2545,-7.18,3.54,-0.0848,-0.0259,1.1684,0.0305,2.836,SEARCH,0.0000,0.0000,0.0000,-0.0492
3636,gimbal,dynamic_easy,none,1.2569,-7.67,3.64,-0.0850,-0.0268,1.1706,0.0302,2.837,SEARCH,0.0000,0.0000,0.0000,-0.0488
3736,gimbal,dynamic_easy,none,1.2593,-8.12,3.74,-0.0852,-0.0271,1.1729,0.0299,2.839,SEARCH,0.0000,0.0000,0.0000,-0.0484
3836,gimbal,dynamic_easy,none,1.2618,-8.54,3.84,-0.0854,-0.0272,1.1751,0.0295,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0479
3936,gimbal,dynamic_easy,none,1.2642,-8.92,3.94,-0.0857,-0.0270,1.1773,0.0292,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0475
4036,gimbal,dynamic_easy,none,1.2660,-9.27,4.04,-0.0852,-0.0258,1.1796,0.0288,2.843,SEARCH,0.0000,0.0000,0.0000,-0.0471
4136,gimbal,dynamic_easy,none,1.2674,-9.58,4.14,-0.0845,-0.0241,1.1818,0.0284,2.844,SEARCH,0.0000,0.0000,0.0000,-0.0467
4236,gimbal,dynamic_easy,none,1.2688,-9.85,4.24,-0.0837,-0.0221,1.1841,0.0280,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0463
4337,gimbal,dynamic_easy,none,1.2710,-10.09,4.34,-0.0838,-0.0199,1.1864,0.0276,2.847,SEARCH,0.0000,0.0000,0.0000,-0.0458
4436,gimbal,dynamic_easy,none,1.2746,-10.30,4.44,-0.0851,-0.0172,1.1887,0.0272,2.849,SEARCH,0.0000,0.0000,0.0000,-0.0453
4536,gimbal,dynamic_easy,none,1.2799,10.47,4.54,-0.0882,-0.0136,1.1910,0.0268,2.851,SEARCH,0.0000,0.0000,0.0000,-0.0448
4636,gimbal,dynamic_easy,none,1.2856,10.60,4.64,-0.0918,-0.0096,1.1934,0.0264,2.852,SEARCH,0.0000,0.0000,0.0000,-0.0444
4736,gimbal,dynamic_easy,none,1.2910,10.71,4.74,-0.0949,-0.0057,1.1957,0.0259,2.854,SEARCH,0.0000,0.0000,0.0000,-0.0439
4836,gimbal,dynamic_easy,none,1.2959,10.77,4.84,-0.0976,-0.0010,1.1981,0.0255,2.855,SEARCH,0.0000,0.0000,0.0000,-0.0434
4936,gimbal,dynamic_easy,none,1.2997,10.80,4.94,-0.0991,0.0036,1.2005,0.0250,2.857,SEARCH,0.0000,0.0000,0.0000,-0.0429
5037,gimbal,dynamic_easy,none,1.3029,10.79,5.04,-0.1000,0.0087,1.2029,0.0246,2.859,SEARCH,0.0000,0.0000,0.0000,-0.0424
5136,gimbal,dynamic_easy,none,1.3058,10.75,5.14,-0.1004,0.0129,1.2053,0.0241,2.860,SEARCH,0.0000,0.0000,0.0000,-0.0420
5237,gimbal,dynamic_easy,none,1.3086,-10.68,5.24,-0.1009,0.0165,1.2077,0.0236,2.862,SEARCH,0.0000,0.0000,0.0000,-0.0415
5336,gimbal,dynamic_easy,none,1.3118,-10.57,5.34,-0.1016,0.0193,1.2101,0.0232,2.863,SEARCH,0.0000,0.0000,0.0000,-0.0410
5437,gimbal,dynamic_easy,none,1.3151,-10.44,5.44,-0.1025,0.0210,1.2126,0.0227,2.865,SEARCH,0.0000,0.0000,0.0000,-0.0405
5536,gimbal,dynamic_easy,none,1.3187,-10.28,5.54,-0.1036,0.0220,1.2151,0.0223,2.867,SEARCH,0.0000,0.0000,0.0000,-0.0400
5636,gimbal,dynamic_easy,none,1.3224,-10.09,5.64,-0.1048,0.0222,1.2176,0.0218,2.868,SEARCH,0.0000,0.0000,0.0000,-0.0395
5736,gimbal,dynamic_easy,none,1.3263,-9.88,5.74,-0.1062,0.0218,1.2201,0.0214,2.870,SEARCH,0.0000,0.0000,0.0000,-0.0391
5837,gimbal,dynamic_easy,none,1.3294,-9.65,5.84,-0.1067,0.0213,1.2226,0.0209,2.871,SEARCH,0.0000,0.0000,0.0000,-0.0386
5936,gimbal,dynamic_easy,none,1.3324,-9.39,5.94,-0.1072,0.0210,1.2252,0.0205,2.873,SEARCH,0.0000,0.0000,0.0000,-0.0382
6036,gimbal,dynamic_easy,none,1.3352,-9.11,6.04,-0.1075,0.0213,1.2278,0.0201,2.874,SEARCH,0.0000,0.0000,0.0000,-0.0378
6136,gimbal,dynamic_easy,none,1.3379,-8.81,6.14,-0.1076,0.0225,1.2303,0.0197,2.875,SEARCH,0.0000,0.0000,0.0000,-0.0374
6236,gimbal,dynamic_easy,none,1.3401,-8.48,6.24,-0.1072,0.0242,1.2329,0.0193,2.877,SEARCH,0.0000,0.0000,0.0000,-0.0370
6336,gimbal,dynamic_easy,none,1.3425,-8.14,6.34,-0.1069,0.0259,1.2356,0.0189,2.878,SEARCH,0.0000,0.0000,0.0000,-0.0366
6436,gimbal,dynamic_easy,none,1.3452,-7.78,6.44,-0.1070,0.0268,1.2382,0.0185,2.879,SEARCH,0.0000,0.0000,0.0000,-0.0363
6536,gimbal,dynamic_easy,none,1.3483,-7.40,6.54,-0.1074,0.0272,1.2409,0.0182,2.880,SEARCH,0.0000,0.0000,0.0000,-0.0359
6637,gimbal,dynamic_easy,none,1.3511,-7.01,6.64,-0.1075,0.0272,1.2436,0.0179,2.881,SEARCH,0.0000,0.0000,0.0000,-0.0356
6736,gimbal,dynamic_easy,none,1.3538,6.60,6.74,-0.1075,0.0271,1.2462,0.0175,2.883,SEARCH,0.0000,0.0000,0.0000,-0.0352
6837,gimbal,dynamic_easy,none,1.3569,6.17,6.84,-0.1079,0.0271,1.2490,0.0172,2.884,SEARCH,0.0000,0.0000,0.0000,-0.0348
6937,gimbal,dynamic_easy,none,1.3602,5.73,6.94,-0.1085,0.0275,1.2517,0.0170,2.885,SEARCH,0.0000,0.0000,0.0000,-0.0345
7037,gimbal,dynamic_easy,none,1.3641,5.28,7.04,-0.1096,0.0280,1.2545,0.0167,2.886,SEARCH,0.0000,0.0000,0.0000,-0.0341
7137,gimbal,dynamic_easy,none,1.3680,4.82,7.14,-0.1107,0.0283,1.2572,0.0165,2.888,SEARCH,0.0000,0.0000,0.0000,-0.0337
7237,gimbal,dynamic_easy,none,1.3719,4.35,7.24,-0.1118,0.0277,1.2600,0.0162,2.889,SEARCH,0.0000,0.0000,0.0000,-0.0333
7336,gimbal,dynamic_easy,none,1.3754,3.87,7.34,-0.1125,0.0266,1.2628,0.0160,2.890,SEARCH,0.0000,0.0000,0.0000,-0.0330
7436,gimbal,dynamic_easy,none,1.3793,3.38,7.44,-0.1136,0.0258,1.2657,0.0159,2.891,SEARCH,0.0000,0.0000,0.0000,-0.0326
7536,gimbal,dynamic_easy,none,1.3831,2.89,7.54,-0.1146,0.0253,1.2685,0.0157,2.893,SEARCH,0.0000,0.0000,0.0000,-0.0322
7636,gimbal,dynamic_easy,none,1.3871,2.40,7.64,-0.1157,0.0251,1.2714,0.0156,2.894,SEARCH,0.0000,0.0000,0.0000,-0.0319
7736,gimbal,dynamic_easy,none,1.3917,1.90,7.74,-0.1173,0.0255,1.2743,0.0155,2.895,SEARCH,0.0000,0.0000,0.0000,-0.0316
7836,gimbal,dynamic_easy,none,1.3969,1.41,7.84,-0.1196,0.0262,1.2772,0.0154,2.896,SEARCH,0.0000,0.0000,0.0000,-0.0313
7936,gimbal,dynamic_easy,none,1.4026,0.91,7.94,-0.1224,0.0273,1.2801,0.0153,2.897,SEARCH,0.0000,0.0000,0.0000,-0.0310
8036,gimbal,dynamic_easy,none,1.4087,0.42,8.04,-0.1255,0.0284,1.2831,0.0153,2.897,SEARCH,0.0000,0.0000,0.0000,-0.0308
8136,gimbal,dynamic_easy,none,1.4141,0.06,8.14,-0.1279,0.0291,1.2861,0.0153,2.898,SEARCH,0.0000,0.0000,0.0000,-0.0305
