time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
5,gimbal,static,3.7292,0.04,0.01,6.2708,0.0208,10.0000,0.0000,2.830,DESCEND_TO_LOW,1.8969,-0.0095,0.0000,-0.0509
105,gimbal,static,3.6322,0.04,0.11,6.3679,0.0232,10.0000,0.0000,2.832,HOLD,0.8038,-0.0217,-0.1746,0.5000
205,gimbal,static,3.5274,0.05,0.21,6.4727,0.0253,10.0000,0.0000,2.807,HOLD,0.7837,-0.0212,-0.1702,-0.0074
305,gimbal,static,3.4322,0.08,0.31,6.5679,0.0266,10.0000,0.0000,2.793,HOLD,0.7837,-0.0212,-0.1702,-0.0074
405,gimbal,static,3.3315,0.13,0.41,6.6687,0.0275,10.0000,0.0000,2.790,HOLD,0.7641,-0.0206,-0.1660,-0.0010
505,gimbal,static,3.2418,0.21,0.51,6.7583,0.0282,10.0000,0.0000,2.789,HOLD,0.7445,-0.0201,-0.1617,-0.0013
605,gimbal,static,3.1487,0.32,0.61,6.8514,0.0281,10.0000,0.0000,2.788,HOLD,0.7249,-0.0196,-0.1575,-0.0016
705,gimbal,static,3.0659,0.48,0.71,6.9343,0.0271,10.0000,0.0000,2.787,HOLD,0.7249,-0.0196,-0.1575,-0.0016
805,gimbal,static,2.9792,0.68,0.81,7.0209,0.0251,10.0000,0.0000,2.786,DESCEND_TO_LOW,0.7159,-0.0193,-0.1555,-0.0002
904,gimbal,static,2.9009,0.91,0.90,7.0992,0.0228,10.0000,0.0000,2.784,DESCEND_TO_LOW,0.0690,-0.0005,-0.2088,0.5000
1005,gimbal,static,2.8185,1.16,1.01,7.1816,0.0211,10.0000,0.0000,2.755,HOLD,0.0693,-0.0006,-0.2088,0.5000
1105,gimbal,static,2.7485,1.43,1.11,7.2515,0.0201,10.0000,0.0000,2.711,HOLD,0.0675,-0.0006,-0.2036,-0.0132
1205,gimbal,static,2.6844,1.73,1.21,7.3157,0.0192,10.0000,0.0000,2.692,DESCEND_TO_LOW,0.0667,-0.0006,-0.2010,-0.0174
1305,gimbal,static,2.6348,2.00,1.31,7.3653,0.0190,10.0000,0.0000,2.694,HOLD,0.0658,-0.0006,-0.1985,0.0006
1405,gimbal,static,2.5903,2.28,1.41,7.4098,0.0198,10.0000,0.0000,2.699,HOLD,0.0642,-0.0006,-0.1934,0.0021
1505,gimbal,static,2.5564,2.54,1.51,7.4437,0.0211,10.0000,0.0000,2.702,DESCEND_TO_LOW,-0.4450,0.0743,0.1848,0.5000
1605,gimbal,static,2.5249,2.79,1.61,7.4752,0.0231,10.0000,0.0000,2.695,DESCEND_TO_LOW,-0.4340,0.0834,0.1896,0.5000
1705,gimbal,static,2.5015,3.00,1.71,7.4986,0.0263,10.0000,0.0000,2.656,DESCEND_TO_LOW,-0.4954,0.0878,0.1338,0.5000
1805,gimbal,static,2.4849,3.15,1.81,7.5153,0.0313,10.0000,0.0000,2.606,DESCEND_TO_LOW,-0.5845,0.1153,0.1542,0.5000
1905,gimbal,static,2.4790,3.20,1.91,7.5213,0.0379,10.0000,0.0000,2.550,DESCEND_TO_LOW,-0.5817,0.1250,0.2166,0.5000
2004,gimbal,static,2.4828,3.14,2.00,7.5177,0.0472,10.0000,0.0000,2.497,DESCEND_TO_LOW,-0.5172,0.1214,0.0984,0.5000
2105,gimbal,static,2.4947,2.97,2.11,7.5060,0.0577,10.0000,0.0000,2.440,DESCEND_TO_LOW,-0.4618,0.1236,0.2088,0.5000
