time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
13,dynamic,-0.2343,-0.7561,6.2572,21.55,1.943,-1.1404,1.3210,1.7451,-1.1750,1.2903,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0170
113,dynamic,-0.2425,-0.7748,6.2603,21.55,1.944,-1.1404,1.3210,1.7451,-1.1713,1.2936,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0167
213,dynamic,-0.2512,-0.7927,6.2650,21.14,1.948,-0.7377,1.1951,1.4045,-0.7604,1.1808,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0155
313,dynamic,-0.2598,-0.8110,6.2697,21.14,1.946,-0.7377,1.1951,1.4045,-0.7553,1.1841,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0162
413,dynamic,-0.2690,-0.8271,6.2734,18.77,1.946,-0.3432,1.0803,1.1335,-0.3547,1.0766,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0161
514,dynamic,-0.2767,-0.8433,6.2779,18.77,1.946,-0.3432,1.0803,1.1335,-0.3503,1.0780,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0162
613,dynamic,-0.2855,-0.8586,6.2809,17.67,1.947,-0.0810,1.0049,1.0082,-0.0837,1.0047,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0159
714,dynamic,-0.2936,-0.8755,6.2826,17.67,1.943,-0.0810,1.0049,1.0082,-0.0818,1.0049,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0170
815,dynamic,-0.3025,-0.8925,0.0019,21.08,1.943,0.2845,0.9690,1.0099,0.2858,0.9687,0.000,1,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0171
913,dynamic,-0.3131,-0.9095,0.0056,21.70,1.938,0.4444,0.9828,1.0786,0.4490,0.9807,0.000,1,STABILIZE_HIGH,0.2960,0.5205,0.8680,-0.0187
1013,dynamic,-0.3228,-0.9217,0.0088,22.23,1.934,0.6207,1.0143,1.1892,0.6290,1.0092,0.000,1,STABILIZE_HIGH,0.3902,0.5369,0.8892,-0.0197
1113,dynamic,-0.3306,-0.9314,0.0127,22.23,1.927,0.6207,1.0143,1.1892,0.6325,1.0070,0.000,1,STABILIZE_HIGH,0.3936,0.5381,0.8892,-0.0219
1213,dynamic,-0.3346,-0.9349,0.0206,22.23,1.925,0.6207,1.0143,1.1892,0.6394,1.0027,0.000,1,STABILIZE_HIGH,0.3977,0.5363,0.8892,-0.0224
1313,dynamic,-0.3350,-0.9322,0.0360,22.23,1.919,0.6207,1.0143,1.1892,0.6533,0.9936,0.000,1,STABILIZE_HIGH,0.4065,0.5337,0.8892,-0.0243
1413,dynamic,-0.3308,-0.9220,0.0568,24.03,1.918,1.8635,1.5008,2.3928,1.9394,1.4015,0.000,1,DESCEND_TO_LOW,1.0000,0.7505,0.9612,0.3000
1513,dynamic,-0.3240,-0.9092,0.0809,23.25,1.910,1.8248,1.4613,2.3378,1.9277,1.3226,0.000,1,DESCEND_TO_LOW,1.0000,0.7113,0.9300,0.3000
1613,dynamic,-0.3121,-0.8904,0.1068,23.15,1.888,2.0026,1.4991,2.5016,2.1439,1.2891,0.000,1,DESCEND_TO_LOW,1.0000,0.7024,0.9260,0.3000
