time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
40,static,static,mild,4.9143,0.02,0.04,5.0857,-0.0038,10.0000,0.0000,2.749,SEARCH,2.5069,0.0036,0.0000,-0.0753
140,static,static,mild,4.8227,0.01,0.14,5.1773,-0.0010,10.0000,0.0000,2.751,SEARCH,2.4572,0.0019,0.0000,-0.0747
240,static,static,mild,4.7307,0.00,0.24,5.2693,0.0019,10.0000,0.0000,2.752,SEARCH,2.4114,0.0005,0.0000,-0.0743
340,static,static,mild,4.6305,0.01,0.34,5.3695,0.0049,10.0000,0.0000,2.754,SEARCH,2.3654,-0.0009,0.0000,-0.0738
440,static,static,mild,4.5377,0.01,0.44,5.4623,0.0077,10.0000,0.0000,2.755,SEARCH,2.3152,-0.0025,0.0000,-0.0734
540,static,static,mild,4.4375,0.02,0.54,5.5625,0.0099,10.0000,0.0000,2.757,SEARCH,2.2689,-0.0038,0.0000,-0.0729
640,static,static,mild,4.3450,0.03,0.64,5.6550,0.0115,10.0000,0.0000,2.758,SEARCH,2.2187,-0.0049,0.0000,-0.0725
740,static,static,mild,4.2445,0.03,0.74,5.7555,0.0137,10.0000,0.0000,2.760,SEARCH,2.1725,-0.0057,0.0000,-0.0720
840,static,static,mild,4.1513,0.03,0.84,5.8488,0.0164,10.0000,0.0000,2.761,SEARCH,2.1222,-0.0068,0.0000,-0.0716
940,static,static,mild,4.0501,0.02,0.94,5.9500,0.0197,10.0000,0.0000,2.763,SEARCH,2.0756,-0.0082,0.0000,-0.0711
1040,static,static,mild,3.9564,0.00,1.04,6.0437,0.0229,10.0000,0.0000,2.764,SEARCH,2.0250,-0.0098,0.0000,-0.0707
1140,static,static,mild,3.8548,0.01,1.14,6.1453,0.0268,10.0000,0.0000,2.766,SEARCH,1.9782,-0.0114,0.0000,-0.0702
1240,static,static,mild,3.7610,0.02,1.24,6.2391,0.0308,10.0000,0.0000,2.767,DESCEND_TO_LOW,1.0000,-0.0174,0.0636,0.5000
1340,static,static,mild,3.6594,0.03,1.34,6.3408,0.0354,10.0000,0.0000,2.757,DESCEND_TO_LOW,0.8743,-0.0221,0.0228,0.5000
1440,static,static,mild,3.5661,0.03,1.44,6.4342,0.0394,10.0000,0.0000,2.726,DESCEND_TO_LOW,0.8085,-0.0273,0.0180,0.5000
1540,static,static,mild,3.4668,0.00,1.54,6.5335,0.0424,10.0000,0.0000,2.685,DESCEND_TO_LOW,0.7181,-0.0329,0.0480,0.5000
1640,static,static,mild,3.3781,0.04,1.64,6.6222,0.0445,10.0000,0.0000,2.640,DESCEND_TO_LOW,0.7292,-0.0336,0.0480,0.5000
1740,static,static,mild,3.2857,0.10,1.74,6.7147,0.0460,10.0000,0.0000,2.588,DESCEND_TO_LOW,0.5946,-0.0431,0.0354,0.5000
