time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
9,dynamic,0.4836,-0.6748,0.0092,18.11,2.311,-2.0044,1.0254,2.2515,-1.9943,1.0449,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0568
113,dynamic,0.4947,-0.6935,0.0066,18.11,2.314,-2.0044,1.0254,2.2515,-1.9970,1.0397,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0558
208,dynamic,0.5037,-0.7107,0.0028,13.86,2.316,-1.7908,0.9268,2.0164,-1.7875,0.9332,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0552
309,dynamic,0.5124,-0.7274,0.0001,12.29,2.317,-1.6259,0.8674,1.8428,-1.6256,0.8681,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0550
409,dynamic,0.5206,-0.7450,6.2826,9.86,2.316,-1.4871,0.8007,1.6890,-1.4876,0.7999,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0551
509,dynamic,0.5292,-0.7614,0.0010,7.31,2.317,-1.3547,0.7257,1.5369,-1.3543,0.7264,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0550
609,dynamic,0.5368,-0.7783,0.0022,6.53,2.315,-1.2864,0.6805,1.4553,-1.2848,0.6834,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0554
708,dynamic,0.5436,-0.7946,0.0018,3.71,2.311,-1.1796,0.5702,1.3102,-1.1785,0.5725,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0566
809,dynamic,0.5497,-0.8146,0.0003,2.28,2.306,-1.1018,0.4921,1.2067,-1.1015,0.4926,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0583
908,dynamic,0.5571,-0.8357,6.2820,0.40,2.304,-1.0294,0.4439,1.1211,-1.0299,0.4429,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0587
1010,dynamic,0.5654,-0.8589,6.2818,-2.33,2.303,-0.9457,0.3923,1.0238,-0.9463,0.3909,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0590
1109,dynamic,0.5731,-0.8825,6.2827,-3.07,2.303,-0.8894,0.3583,0.9589,-0.8897,0.3577,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0590
1209,dynamic,0.5808,-0.9065,0.0012,-4.78,2.307,-0.7890,0.3004,0.8442,-0.7887,0.3011,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0579
1309,dynamic,0.5880,-0.9305,0.0033,-5.61,2.308,-0.6808,0.2423,0.7226,-0.6801,0.2442,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0576
1409,dynamic,0.5948,-0.9560,0.0042,-5.61,2.307,-0.6808,0.2423,0.7226,-0.6798,0.2450,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0579
