time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
86,static,0.5583,-0.2119,0.0032,54.74,2.120,-0.0635,6.5435,6.5438,-0.0433,6.5436,0.000,1,SEARCH,0.4450,0.0000,0.0000,0.0359
187,static,0.5970,-0.2162,0.0024,0.00,2.135,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4411,0.0000,0.0000,0.0406
290,static,0.6398,-0.2223,6.2806,0.00,2.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4369,0.0000,0.0000,0.0445
389,static,0.6784,-0.2282,6.2789,0.00,2.158,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4326,0.0000,0.0000,0.0475
490,static,0.7230,-0.2331,6.2767,0.00,2.166,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4281,0.0000,0.0000,0.0498
587,static,0.7692,-0.2381,6.2763,0.00,2.173,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4239,0.0000,0.0000,0.0519
689,static,0.8106,-0.2431,6.2764,0.00,2.179,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4197,0.0000,0.0000,0.0538
785,static,0.8418,-0.2473,6.2746,55.96,2.184,-0.5168,6.2721,6.2933,-0.5660,6.2678,0.000,1,SEARCH,0.4170,0.0000,0.0000,0.0552
884,static,0.8837,-0.2510,6.2770,0.00,2.193,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4128,0.0000,0.0000,0.0579
987,static,0.9250,-0.2542,6.2788,0.00,2.201,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4090,0.0000,0.0000,0.0602
1089,static,0.9649,-0.2571,6.2815,0.00,2.208,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4055,0.0000,0.0000,0.0623
1189,static,1.0001,-0.2577,0.0002,0.00,2.215,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4004,0.0000,0.0000,0.0645
1284,static,1.0408,-0.2582,0.0005,0.00,2.222,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3967,0.0000,0.0000,0.0665
1384,static,1.0742,-0.2584,6.2829,0.00,2.227,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3929,0.0000,0.0000,0.0680
1484,static,1.1154,-0.2577,0.0019,0.00,2.230,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3903,0.0000,0.0000,0.0689
1594,static,1.1469,-0.2576,0.0011,0.00,2.234,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3857,0.0000,0.0000,0.0701
1687,static,1.1875,-0.2580,0.0011,0.00,2.237,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3820,0.0000,0.0000,0.0710
1786,static,1.2194,-0.2582,6.2816,0.00,2.242,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3784,0.0000,0.0000,0.0725
1886,static,1.2576,-0.2560,6.2815,0.00,2.247,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3749,0.0000,0.0000,0.0742
1992,static,1.2914,-0.2535,6.2808,0.00,2.250,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3725,0.0000,0.0000,0.0751
2096,static,1.3210,-0.2524,6.2798,57.32,2.254,-1.3405,5.5384,5.6983,-1.3590,5.5338,0.000,1,SEARCH,0.3692,0.0000,0.0000,0.0763
2186,static,1.3547,-0.2505,6.2808,55.96,2.259,-1.4004,5.4525,5.6295,-1.4162,5.4484,0.000,1,SEARCH,0.3652,0.0000,0.0000,0.0776
2287,static,1.3901,-0.2472,6.2809,55.96,2.261,-1.4004,5.4525,5.6295,-1.4127,5.4493,0.000,1,SEARCH,0.3622,0.0000,0.0000,0.0784
2385,static,1.4215,-0.2451,6.2802,0.00,2.266,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3585,0.0000,0.0000,0.0799
2487,static,1.4538,-0.2437,6.2790,0.00,2.270,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3556,0.0000,0.0000,0.0811
2588,static,1.4812,-0.2419,6.2796,0.00,2.272,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3522,0.0000,0.0000,0.0817
2687,static,1.5134,-0.2412,6.2760,0.00,2.275,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3492,0.0000,0.0000,0.0825
2792,static,1.5387,-0.2399,6.2773,0.00,2.276,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3472,0.0000,0.0000,0.0828
2891,static,1.5701,-0.2382,6.2761,0.00,2.279,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3436,0.0000,0.0000,0.0838
