time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
64,gimbal,static,mild,5.1844,0.08,0.06,4.8157,0.0274,10.0000,0.0000,2.790,SEARCH,2.6117,-0.0130,0.0000,-0.0631
164,gimbal,static,mild,5.0825,0.08,0.16,4.9176,0.0307,10.0000,0.0000,2.792,SEARCH,2.5609,-0.0147,0.0000,-0.0623
264,gimbal,static,mild,4.9879,0.07,0.26,5.0122,0.0335,10.0000,0.0000,2.795,SEARCH,2.5136,-0.0162,0.0000,-0.0615
365,gimbal,static,mild,4.8925,0.07,0.37,5.1077,0.0358,10.0000,0.0000,2.798,SEARCH,2.4621,-0.0175,0.0000,-0.0607
465,gimbal,static,mild,4.7885,0.06,0.47,5.2116,0.0375,10.0000,0.0000,2.800,SEARCH,2.4142,-0.0185,0.0000,-0.0599
565,gimbal,static,mild,4.6843,0.04,0.57,5.3158,0.0385,10.0000,0.0000,2.803,SEARCH,2.3621,-0.0191,0.0000,-0.0591
665,gimbal,static,mild,4.5885,0.02,0.67,5.4117,0.0389,10.0000,0.0000,2.805,SEARCH,2.3141,-0.0194,0.0000,-0.0584
764,gimbal,static,mild,4.4850,0.01,0.76,5.5152,0.0393,10.0000,0.0000,2.808,SEARCH,2.2623,-0.0196,0.0000,-0.0577
864,gimbal,static,mild,4.3893,0.01,0.86,5.6109,0.0401,10.0000,0.0000,2.810,SEARCH,2.2145,-0.0199,0.0000,-0.0569
964,gimbal,static,mild,4.2855,0.01,0.96,5.7147,0.0408,10.0000,0.0000,2.813,SEARCH,2.1626,-0.0203,0.0000,-0.0562
1065,gimbal,static,mild,4.1895,0.00,1.07,5.8107,0.0405,10.0000,0.0000,2.815,SEARCH,2.1146,-0.0204,0.0000,-0.0554
1165,gimbal,static,mild,4.0858,0.01,1.17,5.9144,0.0387,10.0000,0.0000,2.818,SEARCH,2.0668,-0.0199,0.0000,-0.0547
1265,gimbal,static,mild,3.9901,0.02,1.27,6.0101,0.0358,10.0000,0.0000,2.821,SEARCH,2.0149,-0.0186,0.0000,-0.0538
1364,gimbal,static,mild,3.8861,0.03,1.36,6.1140,0.0317,10.0000,0.0000,2.823,DESCEND_TO_LOW,0.9627,-0.0280,0.0198,0.5000
1465,gimbal,static,mild,3.7905,0.04,1.47,6.2096,0.0269,10.0000,0.0000,2.816,DESCEND_TO_LOW,0.8970,-0.0273,-0.0174,0.5000
1565,gimbal,static,mild,3.6876,0.05,1.57,6.3124,0.0211,10.0000,0.0000,2.776,DESCEND_TO_LOW,0.8167,-0.0216,-0.0138,0.5000
1665,gimbal,static,mild,3.5934,0.06,1.67,6.4066,0.0154,10.0000,0.0000,2.723,DESCEND_TO_LOW,0.7679,-0.0167,0.0258,0.5000
1764,gimbal,static,mild,3.4931,0.06,1.76,6.5069,0.0098,10.0000,0.0000,2.671,DESCEND_TO_LOW,0.6903,-0.0112,0.0270,0.5000
1865,gimbal,static,mild,3.4031,0.06,1.87,6.5969,0.0051,10.0000,0.0000,2.616,DESCEND_TO_LOW,0.6332,-0.0058,0.0300,0.5000
1964,gimbal,static,mild,3.3095,0.06,1.96,6.6905,0.0007,10.0000,0.0000,2.565,DESCEND_TO_LOW,0.5810,-0.0005,0.0318,0.5000
2065,gimbal,static,mild,3.2274,0.08,2.07,6.7726,-0.0023,10.0000,0.0000,2.512,DESCEND_TO_LOW,0.5213,0.0052,0.0030,0.5000
2165,gimbal,static,mild,3.1436,0.11,2.17,6.8564,-0.0043,10.0000,0.0000,2.463,DESCEND_TO_LOW,0.4879,0.0103,0.0066,0.5000
2265,gimbal,static,mild,3.0713,0.15,2.27,6.9287,-0.0046,10.0000,0.0000,2.411,DESCEND_TO_LOW,0.4629,0.0102,0.0066,0.5000
2365,gimbal,static,mild,2.9983,0.19,2.37,7.0017,-0.0038,10.0000,0.0000,2.363,DESCEND_TO_LOW,0.4268,0.0101,0.0066,0.5000
2464,gimbal,static,mild,2.9354,0.24,2.46,7.0646,-0.0024,10.0000,0.0000,2.310,DESCEND_TO_LOW,0.4325,0.0050,0.0030,0.5000
2565,gimbal,static,mild,2.8717,0.29,2.57,7.1283,-0.0000,10.0000,0.0000,2.262,DESCEND_TO_LOW,0.4231,0.0004,-0.0282,0.5000
2665,gimbal,static,mild,2.8164,0.33,2.67,7.1836,0.0028,10.0000,0.0000,2.209,DESCEND_TO_LOW,0.4458,-0.0047,-0.0312,0.5000
2764,gimbal,static,mild,2.7594,0.35,2.76,7.2406,0.0063,10.0000,0.0000,2.161,DESCEND_TO_LOW,0.4522,-0.0048,-0.0312,0.5000
2865,gimbal,static,mild,2.7087,0.35,2.87,7.2913,0.0104,10.0000,0.0000,2.112,DESCEND_TO_LOW,0.4974,-0.0200,-0.0144,0.5000
2965,gimbal,static,mild,2.6593,0.33,2.97,7.3408,0.0154,10.0000,0.0000,2.058,DESCEND_TO_LOW,0.5374,-0.0294,-0.0210,0.5000
3065,gimbal,static,mild,2.6059,0.26,3.07,7.3942,0.0218,10.0000,0.0000,2.009,DESCEND_TO_LOW,0.5817,-0.0344,0.0000,0.5000
3165,gimbal,static,mild,2.5518,0.17,3.17,7.4484,0.0290,10.0000,0.0000,1.954,DESCEND_TO_LOW,0.6213,-0.0432,-0.0558,0.5000
3265,gimbal,static,mild,2.5009,0.06,3.27,7.4993,0.0360,10.0000,0.0000,1.899,DESCEND_TO_LOW,0.6636,-0.0479,-0.0348,0.5000
3364,gimbal,static,mild,2.4442,0.06,3.36,7.5562,0.0439,10.0000,0.0000,1.848,DESCEND_TO_LOW,0.7035,-0.0527,0.0072,0.5000
3465,gimbal,static,mild,2.3897,0.18,3.47,7.6108,0.0512,10.0000,0.0000,1.793,STABILIZE_LOW,0.7310,-0.0571,0.0030,0.5000
3565,gimbal,static,mild,2.3333,0.29,3.57,7.6675,0.0585,10.0000,0.0000,1.743,STABILIZE_LOW,0.7584,-0.0612,0.0192,0.0730
3665,gimbal,static,mild,2.2690,0.39,3.67,7.7320,0.0654,10.0000,0.0000,1.718,STABILIZE_LOW,0.7529,-0.0652,0.0348,0.0655
3764,gimbal,static,mild,2.2068,0.44,3.76,7.7944,0.0705,10.0000,0.0000,1.710,STABILIZE_LOW,0.7085,-0.0689,0.0294,0.0629
3865,gimbal,static,mild,2.1364,0.47,3.87,7.8649,0.0743,10.0000,0.0000,1.703,STABILIZE_LOW,0.6559,-0.0730,0.0444,0.0609
3964,gimbal,static,mild,2.0638,0.45,3.96,7.9376,0.0763,10.0000,0.0000,1.697,STABILIZE_LOW,0.5384,-0.0797,0.0162,0.0590
4065,gimbal,static,mild,1.9956,0.40,4.07,8.0059,0.0770,10.0000,0.0000,1.691,TERMINAL_LAND,0.4363,-0.0830,0.0294,0.0000
4164,gimbal,static,mild,1.9217,0.32,4.16,8.0798,0.0761,10.0000,0.0000,1.687,TERMINAL_LAND,0.4366,-0.0832,0.0294,0.0000
