time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
42,static,dynamic,gust1,1.1378,-4.89,0.04,-0.0065,0.0276,1.1280,0.1140,2.790,SEARCH,0.0000,0.0000,0.0000,-0.0630
142,static,dynamic,gust1,1.1745,-5.13,0.14,-0.0067,0.0259,1.1648,0.1107,2.793,SEARCH,0.0000,0.0000,0.0000,-0.0622
242,static,dynamic,gust1,1.2112,-5.36,0.24,-0.0070,0.0244,1.2014,0.1073,2.795,SEARCH,0.0000,0.0000,0.0000,-0.0615
342,static,dynamic,gust1,1.2472,-5.57,0.34,-0.0068,0.0230,1.2379,0.1037,2.797,SEARCH,0.0000,0.0000,0.0000,-0.0609
442,static,dynamic,gust1,1.2824,-5.61,0.44,-0.0058,0.0218,1.2742,0.1000,2.799,SEARCH,0.0000,0.0000,0.0000,-0.0602
542,static,dynamic,gust1,1.3172,-5.61,0.54,-0.0046,0.0202,1.3104,0.0964,2.801,SEARCH,0.0000,0.0000,0.0000,-0.0596
642,static,dynamic,gust1,1.3521,-5.61,0.64,-0.0036,0.0186,1.3464,0.0928,2.803,SEARCH,0.0000,0.0000,0.0000,-0.0591
742,static,dynamic,gust1,1.3871,-5.62,0.74,-0.0030,0.0175,1.3823,0.0892,2.805,SEARCH,0.0000,0.0000,0.0000,-0.0585
842,static,dynamic,gust1,1.4226,-5.63,0.84,-0.0030,0.0171,1.4179,0.0857,2.807,SEARCH,0.0000,0.0000,0.0000,-0.0580
942,static,dynamic,gust1,1.4586,-5.63,0.94,-0.0037,0.0162,1.4535,0.0821,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0574
1042,static,dynamic,gust1,1.4953,-5.64,1.04,-0.0052,0.0155,1.4888,0.0786,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0568
1142,static,dynamic,gust1,1.5329,-5.65,1.14,-0.0077,0.0150,1.5240,0.0751,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0563
1242,static,dynamic,gust1,1.5719,-5.67,1.24,-0.0118,0.0145,1.5590,0.0716,2.814,SEARCH,0.0000,0.0000,0.0000,-0.0557
1342,static,dynamic,gust1,1.6111,-5.67,1.34,-0.0163,0.0141,1.5939,0.0681,2.816,SEARCH,0.0000,0.0000,0.0000,-0.0551
