time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
83,dynamic,0.0830,-0.2341,0.0152,19.85,2.394,-1.9251,1.0194,2.1784,-1.9098,1.0477,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0317
184,dynamic,0.0844,-0.2496,0.0145,21.94,2.401,-1.6964,1.0018,1.9701,-1.6810,1.0274,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0296
284,dynamic,0.0857,-0.2660,0.0131,21.70,2.408,-1.5907,0.9860,1.8714,-1.5765,1.0084,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0276
386,dynamic,0.0874,-0.2872,0.0127,19.16,2.414,-1.2957,0.9904,1.6309,-1.2828,1.0071,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0259
483,dynamic,0.0888,-0.3050,0.0153,18.77,2.420,-1.2230,0.9927,1.5752,-1.2102,1.0082,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0240
583,dynamic,0.0899,-0.3194,0.0193,18.17,2.427,-0.9963,0.9771,1.3955,-0.9813,0.9922,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0220
683,dynamic,0.0886,-0.3413,0.0251,16.72,2.432,-0.8403,0.9559,1.2728,-0.8206,0.9729,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0204
785,dynamic,0.0861,-0.3612,0.0278,16.72,2.438,-0.8403,0.9559,1.2728,-0.8160,0.9767,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0186
883,dynamic,0.0815,-0.3830,0.0286,13.73,2.443,-0.6562,0.8759,1.0944,-0.6317,0.8938,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0172
983,dynamic,0.0752,-0.4066,0.0282,13.73,2.445,-0.6562,0.8759,1.0944,-0.6309,0.8943,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0165
1083,dynamic,0.0692,-0.4253,0.0279,12.69,2.445,-0.3565,0.8649,0.9355,-0.3320,0.8746,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0164
1183,dynamic,0.0604,-0.4548,0.0293,12.05,2.443,-0.1082,0.8544,0.8612,-0.0843,0.8570,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0172
1290,dynamic,0.0516,-0.4809,0.0313,12.80,2.441,0.1273,0.8547,0.8641,0.1523,0.8506,0.000,1,STABILIZE_HIGH,0.1413,0.4384,0.5120,-0.0178
1384,dynamic,0.0451,-0.5009,0.0328,12.74,2.437,0.4292,0.8729,0.9727,0.4563,0.8591,0.000,1,STABILIZE_HIGH,0.2981,0.4434,0.5096,-0.0188
1484,dynamic,0.0372,-0.5276,0.0315,11.93,2.438,0.5827,0.9449,1.1101,0.6131,0.9255,0.000,1,STABILIZE_HIGH,0.3786,0.4765,0.4772,-0.0185
1586,dynamic,0.0331,-0.5411,0.0320,11.93,2.442,0.5827,0.9449,1.1101,0.6121,0.9261,0.000,1,STABILIZE_HIGH,0.3776,0.4761,0.4772,-0.0175
1683,dynamic,0.0343,-0.5558,0.0325,13.95,2.438,1.5447,1.1915,1.9508,1.5823,1.1411,0.000,1,STABILIZE_HIGH,0.8774,0.5897,0.5580,-0.0185
1783,dynamic,0.0396,-0.5601,0.0350,14.55,2.429,1.8506,1.2682,2.2435,1.8909,1.2074,0.000,1,STABILIZE_HIGH,1.0000,0.6272,0.5820,-0.0213
1883,dynamic,0.0542,-0.5595,0.0473,14.55,2.419,1.8506,1.2682,2.2435,1.8953,1.2004,0.000,1,DESCEND_TO_LOW,1.0000,0.6266,0.5820,0.3000
1983,dynamic,0.0716,-0.5545,0.0662,14.55,2.402,1.8506,1.2682,2.2435,1.9085,1.1793,0.000,1,DESCEND_TO_LOW,1.0000,0.6204,0.5820,0.3000
2083,dynamic,0.0944,-0.5446,0.0905,16.18,2.365,3.4059,1.4347,3.6957,3.4933,1.2064,0.000,1,DESCEND_TO_LOW,1.0000,0.6469,0.6472,0.3000
2184,dynamic,0.1163,-0.5333,0.1118,16.18,2.321,3.4059,1.4347,3.6957,3.5216,1.1210,0.000,1,DESCEND_TO_LOW,1.0000,0.6134,0.6472,0.3000
2284,dynamic,0.1482,-0.5163,0.1353,12.33,2.279,3.7355,1.3114,3.9590,3.8630,0.8667,0.000,1,DESCEND_TO_LOW,1.0000,0.6134,0.6472,0.3000
2383,dynamic,0.1900,-0.4920,0.1610,12.18,2.239,3.7974,1.2376,3.9940,3.9326,0.6979,0.000,1,DESCEND_TO_LOW,1.0000,0.3928,0.4872,0.3000
2483,dynamic,0.2261,-0.4694,0.1833,12.18,2.203,3.7974,1.2376,3.9940,3.9467,0.6127,0.000,1,DESCEND_TO_LOW,1.0000,0.3502,0.4872,0.3000
2583,dynamic,0.2599,-0.4450,0.1984,12.18,2.168,3.7974,1.2376,3.9940,3.9594,0.5248,0.000,1,DESCEND_TO_LOW,1.0000,0.3044,0.4872,0.3000
2685,dynamic,0.2885,-0.4263,0.2044,12.94,2.131,3.7805,1.2321,3.9762,3.9492,0.4629,0.000,1,DESCEND_TO_LOW,1.0000,0.2736,0.5176,0.3000
2783,dynamic,0.3344,-0.4017,0.2127,0.00,2.092,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,HOLD,0.8996,0.2462,0.4657,-0.0051
2884,dynamic,0.3762,-0.3836,0.2226,0.00,2.054,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,HOLD,0.6985,0.1911,0.3615,-0.0166
2983,dynamic,0.4195,-0.3673,0.2365,15.30,2.032,4.2004,1.5576,4.4799,4.4406,0.5918,0.000,1,DESCEND_TO_LOW,1.0000,0.3665,0.6120,0.3000
3083,dynamic,0.4669,-0.3499,0.2515,15.30,2.015,4.2004,1.5576,4.4799,4.4484,0.5300,0.000,1,DESCEND_TO_LOW,1.0000,0.3309,0.6120,0.3000
3183,dynamic,0.5166,-0.3314,0.2678,15.30,1.980,4.2004,1.5576,4.4799,4.4559,0.4633,0.000,1,DESCEND_TO_LOW,1.0000,0.2938,0.6120,0.3000
3283,dynamic,0.5576,-0.3154,0.2785,17.86,1.939,4.0284,2.0266,4.5095,4.4211,0.8882,0.000,1,DESCEND_TO_LOW,1.0000,0.5710,0.7144,0.3000
3383,dynamic,0.6090,-0.2910,0.2902,19.35,1.894,3.9856,2.2198,4.5621,4.4447,1.0282,0.000,1,DESCEND_TO_LOW,1.0000,0.6729,0.7740,0.3000
3484,dynamic,0.6616,-0.2620,0.3058,19.25,1.850,4.1699,2.5196,4.8720,4.7199,1.2081,0.000,1,DESCEND_TO_LOW,1.0000,0.8015,0.7700,0.3000
3583,dynamic,0.7143,-0.2278,0.3256,18.21,1.808,4.2121,2.6500,4.9763,4.8189,1.2416,0.000,1,DESCEND_TO_LOW,1.0000,0.8346,0.7284,0.3000
3683,dynamic,0.7676,-0.1860,0.3477,18.21,1.763,4.2121,2.6500,4.9763,4.8435,1.1421,0.000,1,STABILIZE_LOW,1.0000,0.7807,0.7284,0.0790
3783,dynamic,0.8231,-0.1379,0.3702,18.21,1.723,4.2121,2.6500,4.9763,4.8679,1.0333,0.000,1,STABILIZE_LOW,1.0000,0.7171,0.7284,0.0670
3883,dynamic,0.8775,-0.0844,0.3916,18.21,1.697,4.2121,2.6500,4.9763,4.8897,0.9242,0.000,1,STABILIZE_LOW,1.0000,0.6484,0.7284,0.0590
3984,dynamic,0.9432,-0.0166,0.4161,18.21,1.671,4.2121,2.6500,4.9763,4.9078,0.8227,0.000,1,STABILIZE_LOW,1.0000,0.5833,0.7284,0.0514
4083,dynamic,0.9973,0.0426,0.4394,0.00,1.652,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,HOLD,0.8994,0.5246,0.6551,-0.0021
4185,dynamic,1.0410,0.0907,0.4583,-0.66,1.633,2.5538,1.3425,2.8852,2.8823,0.1287,0.000,1,STABILIZE_LOW,0.7997,0.4664,0.5825,-0.0054
4283,dynamic,1.1083,0.1617,0.4871,-0.66,1.620,2.5538,1.3425,2.8852,2.8846,0.0601,0.000,1,STABILIZE_LOW,1.0000,0.0239,-0.0264,0.0361
4386,dynamic,1.1544,0.2065,0.5047,-14.76,1.601,1.4000,0.4833,1.4810,1.4634,-0.2282,0.000,1,STABILIZE_LOW,1.0000,-0.2020,-0.5904,0.0303
4483,dynamic,1.2254,0.2683,0.5217,-22.98,1.583,1.2643,0.1838,1.2776,1.1939,-0.4548,0.000,1,STABILIZE_LOW,0.9299,-0.3769,-0.9192,0.0250
4585,dynamic,1.2740,0.3049,0.5256,-30.81,1.568,1.0989,-0.0691,1.1011,0.9183,-0.6076,0.000,1,STABILIZE_LOW,0.7281,-0.4985,-1.2324,0.0203
4683,dynamic,1.3467,0.3505,0.5191,-31.41,1.553,0.8673,-0.2920,0.9151,0.6037,-0.6878,0.000,1,STABILIZE_LOW,0.5029,-0.5599,-1.2564,0.0158
4783,dynamic,1.4069,0.3776,0.5039,-35.22,1.539,0.5721,-0.4787,0.7459,0.2592,-0.6994,0.000,1,STABILIZE_LOW,0.2498,-0.5750,-1.4088,0.0118
4884,dynamic,1.4533,0.3929,0.4877,-38.31,1.527,0.3489,-0.5828,0.6792,0.0241,-0.6788,0.000,1,STABILIZE_LOW,0.0752,-0.5654,-1.5324,0.0082
4983,dynamic,1.5078,0.4029,0.4629,-38.13,1.515,0.1827,-0.6257,0.6518,-0.1289,-0.6390,0.000,1,STABILIZE_LOW,-0.0367,-0.5382,-1.5252,0.0044
5083,dynamic,1.5666,0.4031,0.4277,-38.22,1.506,0.0554,-0.5901,0.5927,-0.2110,-0.5538,0.000,1,STABILIZE_LOW,-0.0974,-0.4772,-1.5288,0.0018
5190,dynamic,1.6027,0.3971,0.3992,-26.84,1.496,0.0623,-0.4420,0.4464,-0.1266,-0.4280,0.000,1,TERMINAL_LAND,-0.0228,-0.3729,-1.0736,-0.0013
5285,dynamic,1.6499,0.3804,0.3529,-13.43,1.485,0.0865,-0.2172,0.2338,-0.0030,-0.2338,-0.019,1,TERMINAL_LAND,0.0801,-0.2121,-0.5372,0.0000
5384,dynamic,1.6775,0.3665,0.3213,-1.01,1.472,0.1669,0.0462,0.1732,0.1726,-0.0144,-0.039,1,TERMINAL_LAND,0.2176,-0.0309,-0.0404,0.0000
5484,dynamic,1.7079,0.3466,0.2845,8.93,1.457,0.2601,0.2972,0.3949,0.3391,0.2024,-0.059,1,TERMINAL_LAND,0.3454,0.1469,0.3572,0.0000
5584,dynamic,1.7388,0.3310,0.2564,8.93,1.445,0.2601,0.2972,0.3949,0.3317,0.2143,-0.079,1,TERMINAL_LAND,0.3412,0.1564,0.3572,0.0000
5684,dynamic,1.7684,0.3156,0.2379,8.93,1.431,0.2601,0.2972,0.3949,0.3260,0.2229,-0.099,1,TERMINAL_LAND,0.3383,0.1636,0.3572,0.0000
5787,dynamic,1.8036,0.3013,0.2241,8.93,1.417,0.2601,0.2972,0.3949,0.3222,0.2284,-0.119,1,TERMINAL_LAND,0.3369,0.1685,0.3572,0.0000
5886,dynamic,1.8265,0.2959,0.2210,24.70,1.406,0.5691,0.9247,1.0858,0.7604,0.7751,-0.139,1,TERMINAL_LAND,0.6691,0.6103,0.9880,0.0000
5984,dynamic,1.8621,0.2950,0.2284,25.56,1.389,0.5969,1.0054,1.1693,0.8028,0.8502,-0.159,1,TERMINAL_LAND,0.7047,0.6723,1.0224,0.0000
6083,dynamic,1.8851,0.2991,0.2445,25.43,1.374,0.6841,1.0969,1.2928,0.9147,0.9135,-0.179,1,TERMINAL_LAND,0.7941,0.7239,1.0172,0.0000
6184,dynamic,1.9204,0.3148,0.2794,25.36,1.357,0.7359,1.1281,1.3469,0.9916,0.9115,-0.199,1,TERMINAL_LAND,0.8576,0.7260,1.0144,0.0000
6283,dynamic,1.9445,0.3324,0.3063,23.50,1.342,0.7701,1.0843,1.3299,1.0393,0.8299,-0.219,1,TERMINAL_LAND,0.8991,0.6630,0.9400,0.0000
6383,dynamic,1.9825,0.3670,0.3470,23.50,1.327,0.7701,1.0843,1.3299,1.0664,0.7947,-0.239,1,TERMINAL_LAND,0.9246,0.6387,0.9400,0.0000
6483,dynamic,2.0151,0.4010,0.3818,20.81,1.311,0.7698,0.9218,1.2010,1.0374,0.6051,-0.259,1,TERMINAL_LAND,0.9073,0.4890,0.8324,0.0000
6584,dynamic,2.0480,0.4383,0.4183,17.70,1.290,0.6902,0.7201,0.9975,0.9088,0.4111,-0.279,1,TERMINAL_LAND,0.8123,0.3340,0.7080,0.0000
6684,dynamic,2.0817,0.4770,0.4528,17.70,1.270,0.6902,0.7201,0.9975,0.9232,0.3777,-0.299,1,TERMINAL_LAND,0.8286,0.3095,0.7080,0.0000
6783,dynamic,2.1156,0.5165,0.4825,12.84,1.254,0.7445,0.4343,0.8619,0.8595,0.0648,-0.319,1,TERMINAL_LAND,0.7824,0.0534,0.5136,0.0000
6883,dynamic,2.1497,0.5520,0.5087,11.61,1.240,0.7338,0.3366,0.8073,0.8062,-0.0423,-0.339,1,TERMINAL_LAND,0.7431,-0.0341,0.4644,0.0000
6987,dynamic,2.1829,0.5839,0.5338,11.61,1.226,0.7338,0.3366,0.8073,0.8048,-0.0635,-0.359,1,TERMINAL_LAND,0.7451,-0.0513,0.4644,0.0000
7084,dynamic,2.2112,0.6060,0.5522,7.10,1.213,0.7226,0.0212,0.7229,0.6329,-0.3495,-0.379,1,TERMINAL_LAND,0.6088,-0.2898,0.2840,0.0000
7184,dynamic,2.2474,0.6285,0.5708,5.52,1.203,0.7347,-0.0408,0.7358,0.6024,-0.4225,-0.399,1,TERMINAL_LAND,0.5858,-0.3526,0.2208,0.0000
7284,dynamic,2.2940,0.6483,0.5916,4.34,1.191,0.6965,-0.1281,0.7082,0.5152,-0.4859,-0.419,1,TERMINAL_LAND,0.5168,-0.4072,0.1736,0.0000
7383,dynamic,2.3343,0.6581,0.6056,3.61,1.174,0.6881,-0.1638,0.7074,0.4798,-0.5197,-0.439,1,TERMINAL_LAND,0.4904,-0.4381,0.1444,0.0000
7484,dynamic,2.3754,0.6619,0.6164,2.94,1.157,0.6745,-0.1778,0.6975,0.4533,-0.5301,-0.459,1,TERMINAL_LAND,0.4708,-0.4499,0.1176,0.0000
7584,dynamic,2.4169,0.6602,0.6270,1.75,1.143,0.6617,-0.1792,0.6856,0.4364,-0.5287,-0.479,1,TERMINAL_LAND,0.4586,-0.4527,0.0700,0.0000
7684,dynamic,2.4620,0.6548,0.6366,0.00,1.130,0.0000,0.0000,0.0000,0.0000,0.0000,-0.489,0,TERMINAL_LAND,0.4561,-0.4552,0.0699,0.3000
7783,dynamic,2.5090,0.6466,0.6418,0.00,1.109,0.0000,0.0000,0.0000,0.0000,0.0000,-0.489,0,TERMINAL_LAND,0.3656,-0.3649,0.0560,0.3000
7883,dynamic,2.5469,0.6380,0.6442,0.00,1.072,0.0000,0.0000,0.0000,0.0000,0.0000,-0.489,0,TERMINAL_LAND,0.2741,-0.2736,0.0420,0.3000
