time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
87,static,dynamic,gust1,0.9704,-14.01,0.09,-0.0781,-0.0324,0.8878,-0.1256,2.839,SEARCH,0.0000,0.0000,0.0000,-0.0484
187,static,dynamic,gust1,1.0132,-14.01,0.19,-0.0786,-0.0314,0.9292,-0.1360,2.841,SEARCH,0.0000,0.0000,0.0000,-0.0478
287,static,dynamic,gust1,1.0567,-14.01,0.29,-0.0792,-0.0306,0.9711,-0.1465,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0473
387,static,dynamic,gust1,1.1006,-14.01,0.39,-0.0798,-0.0304,1.0135,-0.1571,2.844,SEARCH,0.0000,0.0000,0.0000,-0.0468
487,static,dynamic,gust1,1.1448,-14.01,0.49,-0.0802,-0.0310,1.0564,-0.1678,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0463
587,static,dynamic,gust1,1.1894,-14.02,0.59,-0.0805,-0.0318,1.0998,-0.1786,2.847,SEARCH,0.0000,0.0000,0.0000,-0.0458
687,static,dynamic,gust1,1.2340,-14.02,0.69,-0.0804,-0.0325,1.1436,-0.1896,2.849,SEARCH,0.0000,0.0000,0.0000,-0.0454
787,static,dynamic,gust1,1.2788,-14.02,0.79,-0.0799,-0.0328,1.1879,-0.2007,2.850,SEARCH,0.0000,0.0000,0.0000,-0.0449
887,static,dynamic,gust1,1.3237,-14.02,0.89,-0.0789,-0.0326,1.2326,-0.2118,2.852,SEARCH,0.0000,0.0000,0.0000,-0.0445
987,static,dynamic,gust1,1.3690,-14.02,0.99,-0.0777,-0.0321,1.2778,-0.2231,2.853,SEARCH,0.0000,0.0000,0.0000,-0.0441
1087,static,dynamic,gust1,1.4143,-14.03,1.09,-0.0761,-0.0312,1.3235,-0.2346,2.854,SEARCH,0.0000,0.0000,0.0000,-0.0437
1187,static,dynamic,gust1,1.4596,-14.03,1.19,-0.0741,-0.0309,1.3696,-0.2461,2.856,SEARCH,0.0000,0.0000,0.0000,-0.0432
