time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
26,gimbal,dynamic,0.7381,-3.39,0.03,-0.0372,-0.0509,0.6935,-0.1554,2.000,SEARCH,0.0000,0.0000,0.0000,0.0001
126,gimbal,dynamic,0.7672,-2.70,0.13,-0.0368,-0.0485,0.7227,-0.1569,2.000,SEARCH,0.0000,0.0000,0.0000,0.0001
226,gimbal,dynamic,0.7967,-2.02,0.23,-0.0368,-0.0459,0.7520,-0.1581,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
326,gimbal,dynamic,0.8271,-1.33,0.33,-0.0373,-0.0427,0.7816,-0.1589,2.001,SEARCH,0.0000,0.0000,0.0000,0.0002
426,gimbal,dynamic,0.8577,-0.65,0.43,-0.0380,-0.0397,0.8113,-0.1593,2.001,SEARCH,0.0000,0.0000,0.0000,0.0003
526,gimbal,dynamic,0.8892,0.02,0.53,-0.0393,-0.0366,0.8413,-0.1594,2.001,SEARCH,0.0000,0.0000,0.0000,0.0003
626,gimbal,dynamic,0.9219,0.69,0.63,-0.0419,-0.0339,0.8714,-0.1592,2.001,SEARCH,0.0000,0.0000,0.0000,0.0004
726,gimbal,dynamic,0.9552,1.34,0.73,-0.0450,-0.0316,0.9018,-0.1586,2.001,SEARCH,0.0000,0.0000,0.0000,0.0004
826,gimbal,dynamic,0.9896,1.99,0.83,-0.0490,-0.0297,0.9323,-0.1576,2.002,SEARCH,0.0000,0.0000,0.0000,0.0005
926,gimbal,dynamic,1.0251,2.62,0.93,-0.0540,-0.0284,0.9631,-0.1563,2.002,SEARCH,0.0000,0.0000,0.0000,0.0005
1026,gimbal,dynamic,1.0609,3.24,1.03,-0.0593,-0.0280,0.9940,-0.1547,2.002,SEARCH,0.0000,0.0000,0.0000,0.0005
1126,gimbal,dynamic,1.0977,3.84,1.13,-0.0654,-0.0278,1.0252,-0.1527,2.002,SEARCH,0.0000,0.0000,0.0000,0.0005
1226,gimbal,dynamic,1.1346,4.43,1.23,-0.0714,-0.0280,1.0565,-0.1504,2.001,SEARCH,0.0000,0.0000,0.0000,0.0004
