time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
2,static,dynamic,mild,1.1637,5.27,0.00,-0.0771,0.0158,1.0766,0.1685,2.891,SEARCH,0.0000,0.0000,0.0000,-0.0328
102,static,dynamic,mild,1.1878,4.77,0.10,-0.0772,0.0115,1.0999,0.1705,2.892,SEARCH,0.0000,0.0000,0.0000,-0.0324
202,static,dynamic,mild,1.2120,4.26,0.20,-0.0773,0.0070,1.1234,0.1723,2.894,SEARCH,0.0000,0.0000,0.0000,-0.0319
302,static,dynamic,mild,1.2365,3.73,0.30,-0.0776,0.0023,1.1470,0.1739,2.895,SEARCH,0.0000,0.0000,0.0000,-0.0315
403,static,dynamic,mild,1.2613,3.19,0.40,-0.0780,-0.0022,1.1707,0.1753,2.896,SEARCH,0.0000,0.0000,0.0000,-0.0311
502,static,dynamic,mild,1.2859,2.64,0.50,-0.0784,-0.0054,1.1946,0.1764,2.898,SEARCH,0.0000,0.0000,0.0000,-0.0307
602,static,dynamic,mild,1.3105,2.07,0.60,-0.0787,-0.0076,1.2187,0.1774,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0302
702,static,dynamic,mild,1.3351,1.49,0.70,-0.0790,-0.0094,1.2429,0.1781,2.901,SEARCH,0.0000,0.0000,0.0000,-0.0298
802,static,dynamic,mild,1.3597,0.90,0.80,-0.0792,-0.0107,1.2673,0.1785,2.902,SEARCH,0.0000,0.0000,0.0000,-0.0294
902,static,dynamic,mild,1.3844,0.30,0.90,-0.0793,-0.0115,1.2919,0.1788,2.903,SEARCH,0.0000,0.0000,0.0000,-0.0290
1002,static,dynamic,mild,1.4080,-0.30,1.00,-0.0786,-0.0108,1.3166,0.1787,2.905,SEARCH,0.0000,0.0000,0.0000,-0.0286
1102,static,dynamic,mild,1.4312,-0.91,1.10,-0.0774,-0.0091,1.3415,0.1784,2.906,SEARCH,0.0000,0.0000,0.0000,-0.0281
1202,static,dynamic,mild,1.4541,-1.52,1.20,-0.0758,-0.0066,1.3666,0.1778,2.908,SEARCH,0.0000,0.0000,0.0000,-0.0277
1302,static,dynamic,mild,1.4775,2.13,1.30,-0.0745,-0.0041,1.3919,0.1770,2.909,SEARCH,0.0000,0.0000,0.0000,-0.0273
1402,static,dynamic,mild,1.5007,2.75,1.40,-0.0729,-0.0018,1.4173,0.1758,2.910,SEARCH,0.0000,0.0000,0.0000,-0.0269
1502,static,dynamic,mild,1.5234,3.36,1.50,-0.0705,0.0007,1.4429,0.1744,2.912,SEARCH,0.0000,0.0000,0.0000,-0.0265
1602,static,dynamic,mild,1.5467,3.97,1.60,-0.0687,0.0028,1.4687,0.1727,2.913,SEARCH,0.0000,0.0000,0.0000,-0.0260
1702,static,dynamic,mild,1.5708,4.58,1.70,-0.0674,0.0051,1.4947,0.1708,2.915,SEARCH,0.0000,0.0000,0.0000,-0.0256
1802,static,dynamic,mild,1.5955,5.19,1.80,-0.0665,0.0068,1.5208,0.1685,2.916,SEARCH,0.0000,0.0000,0.0000,-0.0252
1902,static,dynamic,mild,1.6204,5.79,1.90,-0.0656,0.0087,1.5472,0.1659,2.917,SEARCH,0.0000,0.0000,0.0000,-0.0248
2002,static,dynamic,mild,1.6452,6.39,2.00,-0.0644,0.0107,1.5737,0.1630,2.919,SEARCH,0.0000,0.0000,0.0000,-0.0244
2102,static,dynamic,mild,1.6705,6.98,2.10,-0.0637,0.0139,1.6004,0.1599,2.920,SEARCH,0.0000,0.0000,0.0000,-0.0240
2202,static,dynamic,mild,1.6971,7.56,2.20,-0.0641,0.0180,1.6273,0.1564,2.921,SEARCH,0.0000,0.0000,0.0000,-0.0236
2303,static,dynamic,mild,1.7243,8.13,2.30,-0.0650,0.0233,1.6544,0.1526,2.922,SEARCH,0.0000,0.0000,0.0000,-0.0233
2402,static,dynamic,mild,1.7521,8.70,2.40,-0.0663,0.0281,1.6817,0.1485,2.924,SEARCH,0.0000,0.0000,0.0000,-0.0229
2502,static,dynamic,mild,1.7808,9.25,2.50,-0.0682,0.0334,1.7092,0.1442,2.925,SEARCH,0.0000,0.0000,0.0000,-0.0226
2602,static,dynamic,mild,1.8106,9.79,2.60,-0.0709,0.0380,1.7368,0.1395,2.926,SEARCH,0.0000,0.0000,0.0000,-0.0223
2702,static,dynamic,mild,1.8414,10.31,2.70,-0.0744,0.0421,1.7647,0.1345,2.926,SEARCH,0.0000,0.0000,0.0000,-0.0221
2802,static,dynamic,mild,1.8723,10.83,2.80,-0.0777,0.0449,1.7928,0.1292,2.927,SEARCH,0.0000,0.0000,0.0000,-0.0218
2902,static,dynamic,mild,1.9040,11.32,2.90,-0.0814,0.0467,1.8210,0.1237,2.928,SEARCH,0.0000,0.0000,0.0000,-0.0215
3002,static,dynamic,mild,1.9363,11.80,3.00,-0.0855,0.0475,1.8495,0.1178,2.929,SEARCH,0.0000,0.0000,0.0000,-0.0213
3102,static,dynamic,mild,1.9691,12.26,3.10,-0.0899,0.0479,1.8782,0.1117,2.930,SEARCH,0.0000,0.0000,0.0000,-0.0211
3202,static,dynamic,mild,2.0016,-12.71,3.20,-0.0938,0.0478,1.9070,0.1052,2.931,SEARCH,0.0000,0.0000,0.0000,-0.0208
3302,static,dynamic,mild,2.0339,-13.14,3.30,-0.0971,0.0473,1.9361,0.0985,2.931,SEARCH,0.0000,0.0000,0.0000,-0.0206
3403,static,dynamic,mild,2.0648,-13.56,3.40,-0.0990,0.0466,1.9653,0.0915,2.932,SEARCH,0.0000,0.0000,0.0000,-0.0203
3502,static,dynamic,mild,2.0950,-13.96,3.50,-0.0999,0.0460,1.9948,0.0843,2.933,SEARCH,0.0000,0.0000,0.0000,-0.0200
3602,static,dynamic,mild,2.1249,-14.02,3.60,-0.1003,0.0458,2.0244,0.0769,2.934,SEARCH,0.0000,0.0000,0.0000,-0.0198
3702,static,dynamic,mild,2.1551,-14.02,3.70,-0.1007,0.0456,2.0543,0.0694,2.935,SEARCH,0.0000,0.0000,0.0000,-0.0195
3803,static,dynamic,mild,2.1857,-14.02,3.80,-0.1013,0.0455,2.0843,0.0619,2.936,SEARCH,0.0000,0.0000,0.0000,-0.0192
3903,static,dynamic,mild,2.2170,-14.01,3.90,-0.1024,0.0457,2.1146,0.0543,2.937,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0189
4002,static,dynamic,mild,2.2484,-14.01,4.00,-0.1034,0.0457,2.1450,0.0467,2.938,STABILIZE_HIGH,-0.5549,-0.0416,-0.8208,-0.0186
4102,static,dynamic,mild,2.2807,-13.97,4.10,-0.1050,0.0450,2.1757,0.0391,2.939,STABILIZE_HIGH,-0.6560,-0.0502,-0.8352,-0.0182
4202,static,dynamic,mild,2.3178,-13.80,4.20,-0.1112,0.0434,2.2065,0.0313,2.941,STABILIZE_HIGH,-0.7722,-0.0589,-0.8430,-0.0178
4302,static,dynamic,mild,2.3619,-13.37,4.30,-0.1242,0.0416,2.2376,0.0236,2.941,STABILIZE_HIGH,-0.8540,-0.0568,-0.8184,-0.0176
4402,static,dynamic,mild,2.4153,-12.72,4.40,-0.1463,0.0399,2.2688,0.0158,2.942,STABILIZE_HIGH,-0.8894,-0.0496,-0.7566,-0.0175
4502,static,dynamic,mild,2.4815,-11.71,4.50,-0.1810,0.0381,2.3003,0.0079,2.941,DESCEND_TO_LOW,-0.8981,-0.0352,-0.7356,0.5000
4602,static,dynamic,mild,2.5537,-10.53,4.60,-0.2215,0.0368,2.3319,-0.0000,2.926,DESCEND_TO_LOW,-0.9030,-0.0578,-0.7356,0.5000
4702,static,dynamic,mild,2.6367,-9.04,4.70,-0.2725,0.0361,2.3638,-0.0080,2.886,DESCEND_TO_LOW,-0.7699,0.0541,-0.5802,0.5000
4803,static,dynamic,mild,2.7275,-7.46,4.80,-0.3312,0.0367,2.3958,-0.0160,2.832,DESCEND_TO_LOW,-0.6300,0.1123,-0.5112,0.5000
4902,static,dynamic,mild,2.8201,-5.68,4.90,-0.3914,0.0385,2.4280,-0.0240,2.778,DESCEND_TO_LOW,-0.3339,0.2492,-0.3060,0.5000
5003,static,dynamic,mild,2.9164,-3.82,5.00,-0.4550,0.0426,2.4605,-0.0321,2.721,DESCEND_TO_LOW,-0.0558,0.3615,-0.2280,0.5000
5102,static,dynamic,mild,3.0173,-1.90,5.10,-0.5228,0.0504,2.4931,-0.0403,2.669,HOLD,0.0443,0.4115,-0.2124,0.5000
