time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
24,static,dynamic,1.3033,-13.92,0.02,0.0153,0.0617,1.1873,-0.5082,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0576
123,static,dynamic,1.3439,-13.92,0.12,0.0147,0.0619,1.2270,-0.5181,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0566
224,static,dynamic,1.3846,-13.92,0.22,0.0142,0.0625,1.2666,-0.5280,2.815,SEARCH,0.0000,0.0000,0.0000,-0.0556
323,static,dynamic,1.4255,-13.92,0.32,0.0135,0.0631,1.3061,-0.5379,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0547
424,static,dynamic,1.4663,-13.93,0.42,0.0127,0.0633,1.3456,-0.5478,2.821,SEARCH,0.0000,0.0000,0.0000,-0.0538
523,static,dynamic,1.5079,-13.94,0.52,0.0108,0.0633,1.3850,-0.5576,2.824,SEARCH,0.0000,0.0000,0.0000,-0.0529
624,static,dynamic,1.5505,-13.70,0.62,0.0076,0.0626,1.4243,-0.5674,2.826,SEARCH,0.0000,0.0000,0.0000,-0.0521
724,static,dynamic,1.5939,-12.45,0.72,0.0029,0.0615,1.4635,-0.5764,2.829,SEARCH,0.0000,0.0000,0.0000,-0.0514
823,static,dynamic,1.6372,-11.16,0.82,-0.0023,0.0599,1.5027,-0.5845,2.831,SEARCH,0.0000,0.0000,0.0000,-0.0507
923,static,dynamic,1.6814,-9.82,0.92,-0.0090,0.0579,1.5418,-0.5916,2.834,SEARCH,0.0000,0.0000,0.0000,-0.0499
1023,static,dynamic,1.7249,-8.45,1.02,-0.0153,0.0561,1.5808,-0.5978,2.836,SEARCH,0.0000,0.0000,0.0000,-0.0492
1123,static,dynamic,1.7681,-7.04,1.12,-0.0219,0.0539,1.6197,-0.6029,2.839,SEARCH,0.0000,0.0000,0.0000,-0.0484
1223,static,dynamic,1.8097,-5.60,1.22,-0.0269,0.0517,1.6586,-0.6071,2.841,SEARCH,0.0000,0.0000,0.0000,-0.0477
1323,static,dynamic,1.8501,-4.12,1.32,-0.0313,0.0492,1.6973,-0.6102,2.843,SEARCH,0.0000,0.0000,0.0000,-0.0470
1423,static,dynamic,1.8890,-2.62,1.42,-0.0342,0.0470,1.7359,-0.6124,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0463
