time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
3977,gimbal,dynamic,none,2.3629,20.26,3.98,-0.0370,-0.1457,2.1048,-1.1438,1.522,STABILIZE_HIGH
4077,gimbal,dynamic,none,2.3920,21.90,4.08,-0.0367,-0.1478,2.1430,-1.1327,1.518,STABILIZE_HIGH
4177,gimbal,dynamic,none,2.4206,23.32,4.18,-0.0360,-0.1500,2.1816,-1.1202,1.514,STABILIZE_HIGH
4277,gimbal,dynamic,none,2.4483,24.51,4.28,-0.0341,-0.1522,2.2207,-1.1063,1.511,STABILIZE_HIGH
4377,gimbal,dynamic,none,2.4747,25.46,4.38,-0.0304,-0.1545,2.2602,-1.0910,1.507,STABILIZE_HIGH
4477,gimbal,dynamic,none,2.5005,26.16,4.48,-0.0261,-0.1571,2.3001,-1.0743,1.503,STABILIZE_HIGH
4577,gimbal,dynamic,none,2.5256,26.67,4.58,-0.0211,-0.1607,2.3403,-1.0564,1.500,STABILIZE_HIGH
4677,gimbal,dynamic,none,2.5503,26.91,4.68,-0.0157,-0.1657,2.3810,-1.0371,1.497,STABILIZE_HIGH
4777,gimbal,dynamic,none,2.5747,26.78,4.78,-0.0101,-0.1718,2.4221,-1.0168,1.495,STABILIZE_HIGH
4877,gimbal,dynamic,none,2.5997,25.70,4.88,-0.0043,-0.1784,2.4635,-0.9961,1.493,STABILIZE_HIGH
4977,gimbal,dynamic,none,2.6246,24.59,4.98,0.0022,-0.1859,2.5053,-0.9752,1.491,STABILIZE_HIGH
5077,gimbal,dynamic,none,2.6507,23.44,5.08,0.0084,-0.1932,2.5475,-0.9541,1.488,STABILIZE_HIGH
5177,gimbal,dynamic,none,2.6768,22.38,5.18,0.0151,-0.2015,2.5900,-0.9328,1.486,STABILIZE_HIGH
5277,gimbal,dynamic,none,2.7040,21.31,5.28,0.0216,-0.2093,2.6329,-0.9114,1.485,STABILIZE_HIGH
5378,gimbal,dynamic,none,2.7309,20.24,5.38,0.0293,-0.2174,2.6762,-0.8897,1.483,HOLD
5477,gimbal,dynamic,none,2.7589,19.27,5.48,0.0368,-0.2248,2.7197,-0.8679,1.481,HOLD
5577,gimbal,dynamic,none,2.7872,18.43,5.58,0.0447,-0.2331,2.7636,-0.8460,1.480,STABILIZE_HIGH
5677,gimbal,dynamic,none,2.8178,17.73,5.68,0.0512,-0.2405,2.8079,-0.8239,1.478,STABILIZE_HIGH
5777,gimbal,dynamic,none,2.8490,17.18,5.78,0.0576,-0.2485,2.8524,-0.8016,1.476,HOLD
5877,gimbal,dynamic,none,2.8816,16.70,5.88,0.0636,-0.2557,2.8973,-0.7792,1.475,STABILIZE_HIGH
5977,gimbal,dynamic,none,2.9145,16.34,5.98,0.0700,-0.2631,2.9424,-0.7566,1.474,STABILIZE_HIGH
6077,gimbal,dynamic,none,2.9490,16.07,6.08,0.0757,-0.2696,2.9879,-0.7339,1.475,HOLD
6177,gimbal,dynamic,none,2.9835,15.86,6.18,0.0819,-0.2762,3.0336,-0.7110,1.477,STABILIZE_HIGH
6277,gimbal,dynamic,none,3.0192,15.69,6.28,0.0879,-0.2820,3.0796,-0.6880,1.483,STABILIZE_HIGH
6377,gimbal,dynamic,none,3.0543,15.53,6.38,0.0949,-0.2879,3.1259,-0.6649,1.491,STABILIZE_HIGH
6477,gimbal,dynamic,none,3.0896,15.36,6.48,0.1025,-0.2929,3.1724,-0.6416,1.501,STABILIZE_HIGH
6578,gimbal,dynamic,none,3.1249,15.17,6.58,0.1108,-0.2975,3.2192,-0.6182,1.506,HOLD
6677,gimbal,dynamic,none,3.1590,14.92,6.68,0.1208,-0.3021,3.2662,-0.5947,1.505,HOLD
6777,gimbal,dynamic,none,3.1932,14.66,6.78,0.1312,-0.3067,3.3134,-0.5711,1.503,HOLD
6877,gimbal,dynamic,none,3.2295,14.40,6.88,0.1401,-0.3112,3.3609,-0.5474,1.500,HOLD
6977,gimbal,dynamic,none,3.2671,14.17,6.98,0.1481,-0.3159,3.4086,-0.5235,1.498,HOLD
7077,gimbal,dynamic,none,3.3071,13.96,7.08,0.1543,-0.3198,3.4565,-0.4996,1.496,HOLD
7177,gimbal,dynamic,none,3.3490,13.79,7.18,0.1590,-0.3238,3.5046,-0.4755,1.495,HOLD
7277,gimbal,dynamic,none,3.3924,13.66,7.28,0.1627,-0.3281,3.5529,-0.4514,1.498,HOLD
7377,gimbal,dynamic,none,3.4381,13.59,7.38,0.1646,-0.3319,3.6013,-0.4272,1.494,HOLD
7477,gimbal,dynamic,none,3.4857,13.56,7.48,0.1649,-0.3355,3.6499,-0.4028,1.492,HOLD
7577,gimbal,dynamic,none,3.5342,13.58,7.58,0.1648,-0.3383,3.6987,-0.3784,1.489,HOLD
7677,gimbal,dynamic,none,3.5830,13.63,7.68,0.1647,-0.3399,3.7477,-0.3540,1.486,HOLD
7777,gimbal,dynamic,none,3.6318,13.70,7.78,0.1650,-0.3405,3.7967,-0.3294,1.483,HOLD
7878,gimbal,dynamic,none,3.6807,13.29,7.88,0.1654,-0.3401,3.8459,-0.3051,1.480,STABILIZE_HIGH
7977,gimbal,dynamic,none,3.7299,12.31,7.98,0.1658,-0.3395,3.8953,-0.2817,1.479,HOLD
8077,gimbal,dynamic,none,3.7782,11.24,8.08,0.1673,-0.3386,3.9447,-0.2594,1.478,HOLD
8178,gimbal,dynamic,none,3.8253,10.07,8.18,0.1702,-0.3370,3.9942,-0.2383,1.477,STABILIZE_HIGH
8277,gimbal,dynamic,none,3.8714,8.81,8.28,0.1742,-0.3345,4.0438,-0.2184,1.475,STABILIZE_HIGH
8378,gimbal,dynamic,none,3.9165,7.43,8.38,0.1793,-0.3320,4.0936,-0.1998,1.474,HOLD
8477,gimbal,dynamic,none,3.9599,5.92,8.48,0.1861,-0.3296,4.1433,-0.1825,1.473,HOLD
8577,gimbal,dynamic,none,4.0019,4.32,8.58,0.1945,-0.3269,4.1932,-0.1666,1.472,HOLD
8677,gimbal,dynamic,none,4.0430,2.62,8.68,0.2037,-0.3245,4.2431,-0.1522,1.471,HOLD
8777,gimbal,dynamic,none,4.0853,0.86,8.78,0.2118,-0.3225,4.2930,-0.1392,1.470,HOLD
8877,gimbal,dynamic,none,4.1289,0.98,8.88,0.2186,-0.3211,4.3430,-0.1278,1.470,HOLD
8977,gimbal,dynamic,none,4.1730,2.85,8.98,0.2249,-0.3196,4.3929,-0.1179,1.469,HOLD
9077,gimbal,dynamic,none,4.2188,4.76,9.08,0.2294,-0.3184,4.4429,-0.1096,1.469,HOLD
9177,gimbal,dynamic,none,4.2652,6.69,9.18,0.2331,-0.3171,4.4929,-0.1029,1.468,HOLD
9277,gimbal,dynamic,none,4.3125,8.64,9.28,0.2359,-0.3154,4.5429,-0.0979,1.468,HOLD
9377,gimbal,dynamic,none,4.3602,10.58,9.38,0.2382,-0.3136,4.5929,-0.0946,1.466,HOLD
9477,gimbal,dynamic,none,4.4087,12.53,9.48,0.2396,-0.3121,4.6428,-0.0930,1.464,HOLD
9577,gimbal,dynamic,none,4.4572,14.48,9.58,0.2409,-0.3110,4.6928,-0.0931,1.463,HOLD
9677,gimbal,dynamic,none,4.5055,16.44,9.68,0.2423,-0.3104,4.7426,-0.0949,1.461,HOLD
9777,gimbal,dynamic,none,4.5538,18.39,9.78,0.2436,-0.3102,4.7924,-0.0985,1.459,HOLD
9877,gimbal,dynamic,none,4.6024,20.35,9.88,0.2444,-0.3101,4.8421,-0.1038,1.457,HOLD
9977,gimbal,dynamic,none,4.6511,22.30,9.98,0.2449,-0.3096,4.8918,-0.1109,1.456,HOLD
10077,gimbal,dynamic,none,4.6999,24.25,10.08,0.2453,-0.3087,4.9414,-0.1197,1.455,HOLD
10177,gimbal,dynamic,none,4.7495,26.18,10.18,0.2446,-0.3077,4.9908,-0.1303,1.454,HOLD
10277,gimbal,dynamic,none,4.7997,28.10,10.28,0.2433,-0.3067,5.0402,-0.1427,1.453,HOLD
10377,gimbal,dynamic,none,4.8500,29.99,10.38,0.2417,-0.3055,5.0894,-0.1567,1.452,HOLD
10477,gimbal,dynamic,none,4.8996,31.85,10.48,0.2407,-0.3048,5.1385,-0.1725,1.451,HOLD
10577,gimbal,dynamic,none,4.9488,33.66,10.58,0.2400,-0.3046,5.1875,-0.1900,1.452,HOLD
10677,gimbal,dynamic,none,4.9981,35.43,10.68,0.2392,-0.3044,5.2364,-0.2091,1.453,HOLD
10777,gimbal,dynamic,none,5.0471,37.14,10.78,0.2384,-0.3044,5.2850,-0.2299,1.458,HOLD
10877,gimbal,dynamic,none,5.0962,38.80,10.88,0.2377,-0.3052,5.3335,-0.2523,1.466,HOLD
10977,gimbal,dynamic,none,5.1451,40.05,10.98,0.2368,-0.3064,5.3819,-0.2761,1.475,HOLD
11077,gimbal,dynamic,none,5.1943,40.06,11.08,0.2357,-0.3076,5.4300,-0.3002,1.483,HOLD
11177,gimbal,dynamic,none,5.2438,40.07,11.18,0.2342,-0.3087,5.4780,-0.3242,1.493,HOLD
11277,gimbal,dynamic,none,5.2930,40.07,11.28,0.2329,-0.3100,5.5258,-0.3480,1.498,HOLD
11377,gimbal,dynamic,none,5.3415,40.07,11.38,0.2322,-0.3110,5.5733,-0.3718,1.496,HOLD
11477,gimbal,dynamic,none,5.3897,40.07,11.48,0.2315,-0.3116,5.6206,-0.3955,1.494,HOLD
11577,gimbal,dynamic,none,5.4374,40.07,11.58,0.2314,-0.3120,5.6677,-0.4190,1.490,HOLD
11677,gimbal,dynamic,none,5.4844,40.06,11.68,0.2317,-0.3126,5.7146,-0.4425,1.488,HOLD
11777,gimbal,dynamic,none,5.5306,40.06,11.78,0.2327,-0.3135,5.7612,-0.4658,1.485,HOLD
11877,gimbal,dynamic,none,5.5761,40.06,11.88,0.2342,-0.3151,5.8075,-0.4889,1.483,HOLD
11977,gimbal,dynamic,none,5.6210,40.06,11.98,0.2360,-0.3168,5.8536,-0.5120,1.480,HOLD
12077,gimbal,dynamic,none,5.6653,40.06,12.08,0.2383,-0.3183,5.8995,-0.5349,1.478,HOLD
12177,gimbal,dynamic,none,5.7090,40.05,12.18,0.2410,-0.3197,5.9450,-0.5577,1.476,HOLD
12277,gimbal,dynamic,none,5.7525,40.05,12.28,0.2436,-0.3206,5.9902,-0.5803,1.474,HOLD
12377,gimbal,dynamic,none,5.7960,40.06,12.38,0.2460,-0.3207,6.0352,-0.6028,1.472,HOLD
12477,gimbal,dynamic,none,5.8404,40.06,12.48,0.2474,-0.3201,6.0798,-0.6251,1.471,HOLD
12577,gimbal,dynamic,none,5.8854,40.06,12.58,0.2479,-0.3189,6.1242,-0.6473,1.469,HOLD
12677,gimbal,dynamic,none,5.9309,40.06,12.68,0.2478,-0.3174,6.1682,-0.6693,1.468,HOLD
12777,gimbal,dynamic,none,5.9760,40.07,12.78,0.2477,-0.3156,6.2119,-0.6911,1.466,HOLD
12877,gimbal,dynamic,none,6.0206,40.07,12.88,0.2479,-0.3139,6.2552,-0.7128,1.465,HOLD
12977,gimbal,dynamic,none,6.0651,40.07,12.98,0.2479,-0.3119,6.2982,-0.7343,1.464,HOLD
13077,gimbal,dynamic,none,6.1097,40.07,13.08,0.2475,-0.3101,6.3409,-0.7556,1.463,HOLD
13177,gimbal,dynamic,none,6.1540,40.08,13.18,0.2470,-0.3088,6.3832,-0.7768,1.461,HOLD
13277,gimbal,dynamic,none,6.1981,40.07,13.28,0.2463,-0.3085,6.4251,-0.7977,1.462,HOLD
13377,gimbal,dynamic,none,6.2420,40.07,13.38,0.2455,-0.3088,6.4667,-0.8185,1.463,HOLD
13477,gimbal,dynamic,none,6.2854,40.06,13.48,0.2449,-0.3091,6.5079,-0.8391,1.462,HOLD
13577,gimbal,dynamic,none,6.3280,40.06,13.58,0.2446,-0.3094,6.5486,-0.8595,1.453,HOLD
13677,gimbal,dynamic,none,6.3699,40.06,13.68,0.2447,-0.3097,6.5891,-0.8797,1.437,HOLD
13777,gimbal,dynamic,none,6.4113,40.05,13.78,0.2450,-0.3096,6.6291,-0.8997,1.408,HOLD
13877,gimbal,dynamic,none,6.4526,40.06,13.88,0.2449,-0.3097,6.6687,-0.9195,1.382,HOLD
13977,gimbal,dynamic,none,6.4931,40.05,13.98,0.2452,-0.3103,6.7079,-0.9391,1.352,HOLD
14077,gimbal,dynamic,none,6.5327,40.06,14.08,0.2461,-0.3114,6.7467,-0.9585,1.326,HOLD
14177,gimbal,dynamic,none,6.5710,40.06,14.18,0.2478,-0.3126,6.7850,-0.9777,1.304,HOLD
14277,gimbal,dynamic,none,6.6089,40.06,14.28,0.2496,-0.3129,6.8230,-0.9967,1.274,HOLD
14377,gimbal,dynamic,none,6.6467,40.06,14.38,0.2511,-0.3122,6.8605,-1.0154,1.248,HOLD
14477,gimbal,dynamic,none,6.6849,40.07,14.48,0.2518,-0.3111,6.8976,-1.0339,1.220,HOLD
14577,gimbal,dynamic,none,6.7238,40.07,14.58,0.2515,-0.3096,6.9342,-1.0523,1.195,HOLD
14677,gimbal,dynamic,none,6.7633,40.08,14.68,0.2501,-0.3086,6.9704,-1.0704,1.166,HOLD
14777,gimbal,dynamic,none,6.8034,40.08,14.78,0.2476,-0.3080,7.0061,-1.0882,1.135,HOLD
14877,gimbal,dynamic,none,6.8435,40.08,14.88,0.2446,-0.3076,7.0414,-1.1059,1.101,HOLD
14977,gimbal,dynamic,none,6.8839,40.07,14.98,0.2409,-0.3070,7.0762,-1.1233,1.068,HOLD
15077,gimbal,dynamic,none,6.9237,40.07,15.08,0.2373,-0.3063,7.1106,-1.1405,1.038,HOLD
15177,gimbal,dynamic,none,6.9627,40.07,15.18,0.2341,-0.3052,7.1445,-1.1574,1.009,HOLD
15277,gimbal,dynamic,none,7.0000,40.07,15.28,0.2322,-0.3040,7.1779,-1.1741,0.978,HOLD
15377,gimbal,dynamic,none,7.0363,40.07,15.38,0.2308,-0.3028,7.2109,-1.1906,0.946,HOLD
15477,gimbal,dynamic,none,7.0712,40.06,15.48,0.2303,-0.3018,7.2434,-1.2069,0.917,HOLD
15577,gimbal,dynamic,none,7.1047,40.06,15.58,0.2308,-0.3007,7.2754,-1.2229,0.888,HOLD
15677,gimbal,dynamic,none,7.1368,40.06,15.68,0.2322,-0.2998,7.3069,-1.2386,0.856,HOLD
15777,gimbal,dynamic,none,7.1678,40.06,15.78,0.2341,-0.2989,7.3380,-1.2541,0.828,HOLD
15877,gimbal,dynamic,none,7.1985,40.06,15.88,0.2359,-0.2979,7.3685,-1.2694,0.798,HOLD
15977,gimbal,dynamic,none,7.2285,40.06,15.98,0.2378,-0.2967,7.3986,-1.2845,0.768,HOLD
16077,gimbal,dynamic,none,7.2586,37.81,16.08,0.2392,-0.2955,7.4282,-1.2984,0.742,HOLD
16177,gimbal,dynamic,none,7.2888,34.94,16.18,0.2396,-0.2940,7.4572,-1.3104,0.715,HOLD
16277,gimbal,dynamic,none,7.3187,31.80,16.28,0.2397,-0.2924,7.4858,-1.3204,0.692,HOLD
16377,gimbal,dynamic,none,7.3484,28.38,16.38,0.2392,-0.2909,7.5139,-1.3285,0.668,HOLD
16477,gimbal,dynamic,none,7.3781,24.68,16.48,0.2379,-0.2892,7.5415,-1.3346,0.644,HOLD
16577,gimbal,dynamic,none,7.4076,20.72,16.58,0.2360,-0.2877,7.5686,-1.3387,0.620,HOLD
16677,gimbal,dynamic,none,7.4369,16.50,16.68,0.2334,-0.2863,7.5952,-1.3407,0.589,HOLD
16777,gimbal,dynamic,none,7.4663,12.06,16.78,0.2301,-0.2845,7.6213,-1.3408,0.556,HOLD
16877,gimbal,dynamic,none,7.4944,7.47,16.88,0.2273,-0.2828,7.6469,-1.3388,0.526,HOLD
16977,gimbal,dynamic,none,7.5211,2.77,16.98,0.2251,-0.2809,7.6720,-1.3347,0.493,HOLD
17077,gimbal,dynamic,none,7.5458,1.95,17.08,0.2241,-0.2797,7.6966,-1.3286,0.462,HOLD
17177,gimbal,dynamic,none,7.5691,6.65,17.18,0.2236,-0.2788,7.7207,-1.3205,0.433,HOLD
17277,gimbal,dynamic,none,7.5912,11.23,17.28,0.2236,-0.2787,7.7443,-1.3104,0.401,HOLD
17377,gimbal,dynamic,none,7.5912,11.23,17.38,0.2236,-0.2787,7.7443,-1.3104,0.364,DONE
