time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
59,static,static,none,4.8511,0.00,0.06,5.1489,-0.0056,10.0000,0.0000,2.786,SEARCH,2.4453,0.0027,0.0000,-0.0643
159,static,static,none,4.7558,0.00,0.16,5.2442,-0.0054,10.0000,0.0000,2.789,SEARCH,2.3978,0.0028,0.0000,-0.0632
259,static,static,none,4.6525,0.01,0.26,5.3475,-0.0047,10.0000,0.0000,2.794,SEARCH,2.3461,0.0025,0.0000,-0.0618
359,static,static,none,4.5571,0.02,0.36,5.4429,-0.0037,10.0000,0.0000,2.799,SEARCH,2.2985,0.0021,0.0000,-0.0602
459,static,static,none,4.4534,0.03,0.46,5.5466,-0.0026,10.0000,0.0000,2.808,SEARCH,2.2467,0.0015,0.0000,-0.0577
559,static,static,none,4.3577,0.03,0.56,5.6423,-0.0013,10.0000,0.0000,2.819,SEARCH,2.1987,0.0009,0.0000,-0.0543
659,static,static,none,4.2545,0.03,0.66,5.7455,0.0000,10.0000,0.0000,2.832,SEARCH,2.1471,0.0002,0.0000,-0.0505
759,static,static,none,4.1592,0.03,0.76,5.8408,0.0009,10.0000,0.0000,2.840,SEARCH,2.0995,-0.0003,0.0000,-0.0479
859,static,static,none,4.0561,0.02,0.86,5.9439,0.0019,10.0000,0.0000,2.843,SEARCH,2.0479,-0.0007,0.0000,-0.0470
959,static,static,none,3.9606,0.02,0.96,6.0394,0.0030,10.0000,0.0000,2.843,SEARCH,2.0002,-0.0013,0.0000,-0.0471
1059,static,static,none,3.8570,0.01,1.06,6.1430,0.0043,10.0000,0.0000,2.843,SEARCH,1.9484,-0.0019,0.0000,-0.0472
1159,static,static,none,3.7618,0.01,1.16,6.2382,0.0057,10.0000,0.0000,2.843,SEARCH,1.9007,-0.0025,0.0000,-0.0472
1260,static,static,none,3.6585,0.00,1.26,6.3415,0.0078,10.0000,0.0000,2.842,DESCEND_TO_LOW,1.8491,-0.0035,0.0000,-0.0473
1360,static,static,none,3.5554,0.00,1.36,6.4447,0.0102,10.0000,0.0000,2.841,HOLD,1.0000,-0.0158,-0.0033,0.5000
1459,static,static,none,3.4611,0.01,1.46,6.5389,0.0126,10.0000,0.0000,2.814,DESCEND_TO_LOW,0.9840,-0.0156,-0.0033,0.5000
1559,static,static,none,3.3676,0.01,1.56,6.6324,0.0150,10.0000,0.0000,2.765,DESCEND_TO_LOW,0.9840,-0.0155,-0.0033,0.5000
1660,static,static,none,3.2670,0.01,1.66,6.7330,0.0171,10.0000,0.0000,2.710,HOLD,0.7992,-0.0334,0.0099,0.5000
1759,static,static,none,3.1671,0.01,1.76,6.8330,0.0182,10.0000,0.0000,2.659,DESCEND_TO_LOW,0.6865,-0.0322,0.0093,0.5000
1859,static,static,none,3.0760,0.01,1.86,6.9240,0.0185,10.0000,0.0000,2.603,DESCEND_TO_LOW,0.6131,-0.0387,0.0075,0.5000
1959,static,static,none,2.9873,0.00,1.96,7.0127,0.0181,10.0000,0.0000,2.554,DESCEND_TO_LOW,0.6131,-0.0388,0.0075,0.5000
2059,static,static,none,2.8945,0.03,2.06,7.1055,0.0172,10.0000,0.0000,2.509,HOLD,0.5977,-0.0378,0.0000,-0.0070
2160,static,static,none,2.8133,0.06,2.16,7.1867,0.0157,10.0000,0.0000,2.474,HOLD,0.5977,-0.0378,0.0000,-0.0070
2259,static,static,none,2.7301,0.10,2.26,7.2699,0.0129,10.0000,0.0000,2.473,DESCEND_TO_LOW,0.2148,-0.0354,0.0057,0.5000
2359,static,static,none,2.6567,0.15,2.36,7.3433,0.0095,10.0000,0.0000,2.456,DESCEND_TO_LOW,0.0821,-0.0345,-0.0246,0.5000
2459,static,static,none,2.5818,0.19,2.46,7.4183,0.0057,10.0000,0.0000,2.417,DESCEND_TO_LOW,-0.0732,-0.0307,-0.0090,0.5000
2559,static,static,none,2.5190,0.22,2.56,7.4810,0.0023,10.0000,0.0000,2.375,DESCEND_TO_LOW,-0.1685,-0.0271,0.0063,0.5000
2659,static,static,none,2.4597,0.24,2.66,7.5403,-0.0011,10.0000,0.0000,2.328,DESCEND_TO_LOW,-0.1685,-0.0271,0.0063,0.5000
2759,static,static,none,2.4139,0.26,2.76,7.5861,-0.0043,10.0000,0.0000,2.284,HOLD,-0.1642,-0.0265,0.0000,-0.0060
