time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
92,static,dynamic_easy,strong,1.1515,14.13,0.09,0.0129,0.0227,1.1643,0.0131,2.806,SEARCH,0.0000,0.0000,0.0000,-0.0582
192,static,dynamic_easy,strong,1.1549,14.12,0.19,0.0116,0.0241,1.1665,0.0136,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0574
292,static,dynamic_easy,strong,1.1579,14.11,0.29,0.0108,0.0257,1.1687,0.0142,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0567
392,static,dynamic_easy,strong,1.1608,14.10,0.39,0.0101,0.0274,1.1708,0.0147,2.814,SEARCH,0.0000,0.0000,0.0000,-0.0559
492,static,dynamic_easy,strong,1.1636,14.09,0.49,0.0094,0.0289,1.1730,0.0153,2.816,SEARCH,0.0000,0.0000,0.0000,-0.0552
592,static,dynamic_easy,strong,1.1660,14.09,0.59,0.0092,0.0303,1.1751,0.0158,2.819,SEARCH,0.0000,0.0000,0.0000,-0.0544
692,static,dynamic_easy,strong,1.1681,14.08,0.69,0.0093,0.0318,1.1773,0.0163,2.821,SEARCH,0.0000,0.0000,0.0000,-0.0538
792,static,dynamic_easy,strong,1.1697,14.07,0.79,0.0098,0.0329,1.1794,0.0169,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0531
892,static,dynamic_easy,strong,1.1709,14.07,0.89,0.0107,0.0340,1.1815,0.0174,2.825,SEARCH,0.0000,0.0000,0.0000,-0.0524
992,static,dynamic_easy,strong,1.1726,14.07,0.99,0.0112,0.0347,1.1836,0.0179,2.828,SEARCH,0.0000,0.0000,0.0000,-0.0517
1092,static,dynamic_easy,strong,1.1754,14.07,1.09,0.0105,0.0352,1.1857,0.0184,2.830,SEARCH,0.0000,0.0000,0.0000,-0.0510
1192,static,dynamic_easy,strong,1.1789,14.07,1.19,0.0090,0.0354,1.1878,0.0189,2.832,SEARCH,0.0000,0.0000,0.0000,-0.0503
1292,static,dynamic_easy,strong,1.1827,14.07,1.29,0.0073,0.0353,1.1899,0.0195,2.835,SEARCH,0.0000,0.0000,0.0000,-0.0495
1392,static,dynamic_easy,strong,1.1856,14.07,1.39,0.0064,0.0350,1.1919,0.0200,2.837,SEARCH,0.0000,0.0000,0.0000,-0.0489
1492,static,dynamic_easy,strong,1.1882,14.07,1.49,0.0059,0.0347,1.1940,0.0205,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0481
1592,static,dynamic_easy,strong,1.1907,14.07,1.59,0.0054,0.0338,1.1961,0.0210,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0474
1692,static,dynamic_easy,strong,1.1933,14.07,1.69,0.0048,0.0326,1.1981,0.0215,2.844,SEARCH,0.0000,0.0000,0.0000,-0.0468
1792,static,dynamic_easy,strong,1.1964,14.07,1.79,0.0038,0.0319,1.2001,0.0220,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0461
