time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
21,static,static,none,5.0934,0.01,0.02,4.9067,0.0257,10.0000,0.0000,2.775,SEARCH,2.5658,-0.0117,0.0000,-0.0674
121,static,static,none,5.0016,0.00,0.12,4.9985,0.0313,10.0000,0.0000,2.778,SEARCH,2.5199,-0.0145,0.0000,-0.0666
221,static,static,none,4.9015,0.00,0.22,5.0986,0.0367,10.0000,0.0000,2.780,SEARCH,2.4700,-0.0174,0.0000,-0.0659
321,static,static,none,4.8083,0.01,0.32,5.1919,0.0407,10.0000,0.0000,2.783,SEARCH,2.4235,-0.0196,0.0000,-0.0652
421,static,static,none,4.7066,0.01,0.42,5.2936,0.0440,10.0000,0.0000,2.785,SEARCH,2.3728,-0.0214,0.0000,-0.0645
521,static,static,none,4.6124,0.00,0.52,5.3879,0.0465,10.0000,0.0000,2.787,SEARCH,2.3257,-0.0227,0.0000,-0.0639
622,static,static,none,4.5101,0.00,0.62,5.4902,0.0487,10.0000,0.0000,2.789,SEARCH,2.2746,-0.0239,0.0000,-0.0632
722,static,static,none,4.4153,0.01,0.72,5.5850,0.0504,10.0000,0.0000,2.792,SEARCH,2.2154,-0.0251,0.0000,-0.0625
821,static,static,none,4.3128,0.01,0.82,5.6875,0.0517,10.0000,0.0000,2.794,SEARCH,2.1799,-0.0256,0.0000,-0.0619
921,static,static,none,4.2184,0.02,0.92,5.7820,0.0523,10.0000,0.0000,2.796,SEARCH,2.1287,-0.0261,0.0000,-0.0613
1021,static,static,none,4.1160,0.02,1.02,5.8843,0.0518,10.0000,0.0000,2.798,SEARCH,2.0775,-0.0260,0.0000,-0.0607
1121,static,static,none,4.0213,0.02,1.12,5.9790,0.0504,10.0000,0.0000,2.800,SEARCH,2.0302,-0.0255,0.0000,-0.0601
1221,static,static,none,3.9185,0.01,1.22,6.0818,0.0487,10.0000,0.0000,2.802,SEARCH,1.9789,-0.0247,0.0000,-0.0594
1321,static,static,none,3.8226,0.01,1.32,6.1777,0.0468,10.0000,0.0000,2.804,SEARCH,1.9312,-0.0238,0.0000,-0.0588
1421,static,static,none,3.7177,0.00,1.42,6.2825,0.0444,10.0000,0.0000,2.806,SEARCH,1.8789,-0.0227,0.0000,-0.0581
1521,static,static,none,3.6211,0.01,1.52,6.3791,0.0420,10.0000,0.0000,2.809,SEARCH,1.8305,-0.0215,0.0000,-0.0574
1621,static,static,none,3.5169,0.01,1.62,6.4834,0.0395,10.0000,0.0000,2.811,SEARCH,1.7783,-0.0202,0.0000,-0.0568
1721,static,static,none,3.4213,0.02,1.72,6.5789,0.0374,10.0000,0.0000,2.813,SEARCH,1.7304,-0.0191,0.0000,-0.0562
1821,static,static,none,3.3184,0.02,1.82,6.6818,0.0352,10.0000,0.0000,2.815,SEARCH,1.6828,-0.0181,0.0000,-0.0555
1921,static,static,none,3.2238,0.02,1.92,6.7764,0.0339,10.0000,0.0000,2.817,SEARCH,1.6315,-0.0172,0.0000,-0.0549
2022,static,static,none,3.1220,0.01,2.02,6.8782,0.0331,10.0000,0.0000,2.819,DESCEND_TO_LOW,0.4988,-0.0436,-0.0102,0.5000
2121,static,static,none,3.0280,0.01,2.12,6.9721,0.0323,10.0000,0.0000,2.806,DESCEND_TO_LOW,0.3613,-0.0465,0.0060,0.5000
2222,static,static,none,2.9275,0.01,2.22,7.0727,0.0316,10.0000,0.0000,2.763,HOLD,0.2182,-0.0426,-0.0105,0.5000
2322,static,static,none,2.8390,0.01,2.32,7.1612,0.0311,10.0000,0.0000,2.713,DESCEND_TO_LOW,-0.0615,-0.0484,-0.0126,0.5000
2422,static,static,none,2.7579,0.01,2.42,7.2423,0.0310,10.0000,0.0000,2.668,HOLD,-0.2541,-0.0506,0.0024,0.5000
2521,static,static,none,2.6822,0.04,2.52,7.3180,0.0310,10.0000,0.0000,2.618,DESCEND_TO_LOW,-0.4695,-0.0527,-0.0147,0.5000
2621,static,static,none,2.6267,0.09,2.62,7.3734,0.0312,10.0000,0.0000,2.573,DESCEND_TO_LOW,-0.8016,-0.0571,-0.0168,0.5000
2722,static,static,none,2.5849,0.15,2.72,7.4153,0.0316,10.0000,0.0000,2.525,HOLD,-0.8016,-0.0566,-0.0168,0.5000
2821,static,static,none,2.5632,0.24,2.82,7.4370,0.0312,10.0000,0.0000,2.479,DESCEND_TO_LOW,-1.0000,-0.0610,0.0105,0.5000
2921,static,static,none,2.5607,0.32,2.92,7.4395,0.0307,10.0000,0.0000,2.428,DESCEND_TO_LOW,-1.0000,-0.0661,0.0075,0.5000
3021,static,static,none,2.5755,0.38,3.02,7.4246,0.0301,10.0000,0.0000,2.379,DESCEND_TO_LOW,-0.9997,-0.0683,-0.0081,0.5000
3121,static,static,none,2.6038,0.41,3.12,7.3963,0.0295,10.0000,0.0000,2.323,DESCEND_TO_LOW,-0.9997,-0.0675,-0.0081,0.5000
3222,static,static,none,2.6487,0.40,3.22,7.3515,0.0287,10.0000,0.0000,2.269,DESCEND_TO_LOW,-0.9997,-0.0675,-0.0081,0.5000
3321,static,static,none,2.7008,0.34,3.32,7.2993,0.0281,10.0000,0.0000,2.208,DESCEND_TO_LOW,-0.2367,-0.0686,-0.0075,0.5000
3421,static,static,none,2.7607,0.24,3.42,7.2394,0.0284,10.0000,0.0000,2.153,DESCEND_TO_LOW,0.1754,-0.0626,-0.0048,0.5000
3521,static,static,none,2.8282,0.07,3.52,7.1720,0.0298,10.0000,0.0000,2.094,DESCEND_TO_LOW,0.1756,-0.0622,-0.0048,0.5000
3621,static,static,none,2.8855,0.10,3.62,7.1147,0.0318,10.0000,0.0000,2.043,DESCEND_TO_LOW,0.1758,-0.0617,-0.0048,0.5000
3721,static,static,none,2.9363,0.30,3.72,7.0639,0.0349,10.0000,0.0000,1.995,DESCEND_TO_LOW,1.0000,-0.0374,0.0033,0.5000
3821,static,static,none,2.9719,0.47,3.82,7.0283,0.0386,10.0000,0.0000,1.944,DESCEND_TO_LOW,1.0000,-0.0241,0.0072,0.5000
3922,static,static,none,2.9877,0.61,3.92,7.0126,0.0431,10.0000,0.0000,1.894,HOLD,1.0000,-0.0214,0.0072,0.5000
4022,static,static,none,2.9834,0.71,4.02,7.0170,0.0487,10.0000,0.0000,1.847,HOLD,0.9499,-0.0203,0.0000,-0.0142
