time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
10700,gimbal,dynamic,none,3.1505,31.37,10.70,2.9069,0.4602,6.0403,0.1325,1.200,STABILIZE_1M
10800,gimbal,dynamic,none,3.0847,31.24,10.80,3.0051,0.4937,6.0670,0.1192,1.199,TERMINAL_LAND
10900,gimbal,dynamic,none,3.0266,31.13,10.90,3.0957,0.5250,6.0932,0.1061,1.196,TERMINAL_LAND
11000,gimbal,dynamic,none,2.9617,31.03,11.00,3.1941,0.5596,6.1188,0.0932,1.193,TERMINAL_LAND
11100,gimbal,dynamic,none,2.8971,30.97,11.10,3.2929,0.5951,6.1440,0.0807,1.190,TERMINAL_LAND
11200,gimbal,dynamic,none,2.8398,30.86,11.20,3.3841,0.6256,6.1687,0.0683,1.187,TERMINAL_LAND
11300,gimbal,dynamic,none,2.7822,30.70,11.30,3.4750,0.6513,6.1929,0.0562,1.186,TERMINAL_LAND
11400,gimbal,dynamic,none,2.7170,30.48,11.40,3.5728,0.6708,6.2165,0.0444,1.184,TERMINAL_LAND
11500,gimbal,dynamic,none,2.6503,30.26,11.50,3.6700,0.6813,6.2397,0.0328,1.182,TERMINAL_LAND
11600,gimbal,dynamic,none,2.5892,30.03,11.60,3.7594,0.6840,6.2624,0.0215,1.179,TERMINAL_LAND
11700,gimbal,dynamic,none,2.5199,29.84,11.70,3.8554,0.6803,6.2846,0.0104,1.177,TERMINAL_LAND
11800,gimbal,dynamic,none,2.4567,29.68,11.80,3.9433,0.6717,6.3063,-0.0005,1.174,TERMINAL_LAND
11900,gimbal,dynamic,none,2.3924,29.55,11.90,4.0307,0.6588,6.3275,-0.0111,1.171,TERMINAL_LAND
12000,gimbal,dynamic,none,2.3207,29.39,12.00,4.1240,0.6411,6.3482,-0.0214,1.168,TERMINAL_LAND
12100,gimbal,dynamic,none,2.2499,29.15,12.10,4.2149,0.6199,6.3684,-0.0315,1.166,TERMINAL_LAND
12200,gimbal,dynamic,none,2.1871,28.72,12.20,4.2963,0.5972,6.3881,-0.0414,1.164,TERMINAL_LAND
12300,gimbal,dynamic,none,2.1187,28.12,12.30,4.3815,0.5692,6.4073,-0.0510,1.162,TERMINAL_LAND
12400,gimbal,dynamic,none,2.0590,27.33,12.40,4.4569,0.5410,6.4261,-0.0604,1.161,TERMINAL_LAND
12500,gimbal,dynamic,none,1.9952,-26.34,12.50,4.5348,0.5087,6.4443,-0.0695,1.160,TERMINAL_LAND
12600,gimbal,dynamic,none,1.9401,-25.18,12.60,4.6035,0.4778,6.4621,-0.0784,1.159,TERMINAL_LAND
12700,gimbal,dynamic,none,1.8809,-23.95,12.70,4.6750,0.4436,6.4794,-0.0871,1.158,TERMINAL_LAND
12800,gimbal,dynamic,none,1.8296,-22.54,12.80,4.7385,0.4122,6.4963,-0.0955,1.157,TERMINAL_LAND
12900,gimbal,dynamic,none,1.7748,-21.17,12.90,4.8049,0.3794,6.5126,-0.1036,1.156,TERMINAL_LAND
13000,gimbal,dynamic,none,1.7272,-19.83,13.00,4.8644,0.3512,6.5285,-0.1116,1.155,TERMINAL_LAND
13100,gimbal,dynamic,none,1.6815,-18.68,13.10,4.9222,0.3253,6.5439,-0.1193,1.155,TERMINAL_LAND
13200,gimbal,dynamic,none,1.6326,-17.65,13.20,4.9829,0.2991,6.5589,-0.1268,1.155,TERMINAL_LAND
13300,gimbal,dynamic,none,1.5850,-16.94,13.30,5.0417,0.2736,6.5734,-0.1340,1.154,TERMINAL_LAND
13400,gimbal,dynamic,none,1.5424,-16.51,13.40,5.0956,0.2504,6.5875,-0.1411,1.154,TERMINAL_LAND
13500,gimbal,dynamic,none,1.4943,-16.35,13.50,5.1541,0.2251,6.6011,-0.1479,1.153,TERMINAL_LAND
13600,gimbal,dynamic,none,1.4506,-16.42,13.60,5.2080,0.2013,6.6143,-0.1545,1.152,TERMINAL_LAND
13700,gimbal,dynamic,none,1.4014,-16.66,13.70,5.2665,0.1751,6.6270,-0.1608,1.151,TERMINAL_LAND
13800,gimbal,dynamic,none,1.3569,-17.00,13.80,5.3199,0.1502,6.6393,-0.1670,1.149,TERMINAL_LAND
13900,gimbal,dynamic,none,1.3075,-17.36,13.90,5.3774,0.1223,6.6512,-0.1729,1.148,TERMINAL_LAND
14000,gimbal,dynamic,none,1.2634,-17.74,14.00,5.4294,0.0960,6.6626,-0.1786,1.145,TERMINAL_LAND
14100,gimbal,dynamic,none,1.2145,-18.07,14.10,5.4854,0.0670,6.6736,-0.1842,1.143,TERMINAL_LAND
14200,gimbal,dynamic,none,1.1692,-18.32,14.20,5.5377,0.0394,6.6843,-0.1895,1.141,TERMINAL_LAND
14300,gimbal,dynamic,none,1.1183,-18.50,14.30,5.5948,0.0086,6.6945,-0.1946,1.138,TERMINAL_LAND
14400,gimbal,dynamic,none,1.0714,-18.61,14.40,5.6479,-0.0206,6.7043,-0.1995,1.135,TERMINAL_LAND
14500,gimbal,dynamic,none,1.0241,-18.64,14.50,5.7011,-0.0508,6.7137,-0.2042,1.132,TERMINAL_LAND
14600,gimbal,dynamic,none,0.9715,-18.61,14.60,5.7593,-0.0838,6.7227,-0.2087,1.129,TERMINAL_LAND
14700,gimbal,dynamic,none,0.9182,-18.54,14.70,5.8183,-0.1167,6.7314,-0.2130,1.126,TERMINAL_LAND
14800,gimbal,dynamic,none,0.8694,-18.44,14.80,5.8731,-0.1472,6.7397,-0.2172,1.124,TERMINAL_LAND
14900,gimbal,dynamic,none,0.8165,-18.34,14.90,5.9321,-0.1805,6.7476,-0.2211,1.123,TERMINAL_LAND
15000,gimbal,dynamic,none,0.7690,-18.23,15.00,5.9862,-0.2114,6.7551,-0.2249,1.121,TERMINAL_LAND
15100,gimbal,dynamic,none,0.7172,-18.14,15.10,6.0453,-0.2448,6.7623,-0.2285,1.119,TERMINAL_LAND
15200,gimbal,dynamic,none,0.6703,-17.22,15.20,6.1003,-0.2753,6.7691,-0.2319,1.117,TERMINAL_LAND
15300,gimbal,dynamic,none,0.6197,-6.11,15.30,6.1603,-0.3075,6.7756,-0.2341,1.115,TERMINAL_LAND
15400,gimbal,dynamic,none,0.5749,7.71,15.40,6.2160,-0.3368,6.7818,-0.2347,1.113,TERMINAL_LAND
15500,gimbal,dynamic,none,0.5279,23.24,15.50,6.2770,-0.3676,6.7877,-0.2337,1.110,TERMINAL_LAND
15600,gimbal,dynamic,none,0.4875,35.15,15.60,6.3340,-0.3951,6.7932,-0.2313,1.108,TERMINAL_LAND
15700,gimbal,dynamic,none,0.4479,35.13,15.70,6.3956,-0.4246,6.7984,-0.2287,1.105,TERMINAL_LAND
15800,gimbal,dynamic,none,0.4175,35.10,15.80,6.4523,-0.4523,6.8033,-0.2262,1.103,TERMINAL_LAND
15900,gimbal,dynamic,none,0.3948,35.07,15.90,6.5084,-0.4811,6.8079,-0.2239,1.101,TERMINAL_LAND
16000,gimbal,dynamic,none,0.3799,35.00,16.00,6.5671,-0.5120,6.8123,-0.2217,1.101,TERMINAL_LAND
16100,gimbal,dynamic,none,0.3750,34.81,16.10,6.6214,-0.5400,6.8163,-0.2197,1.102,TERMINAL_LAND
16200,gimbal,dynamic,none,0.3763,34.41,16.20,6.6659,-0.5610,6.8201,-0.2178,1.104,TERMINAL_LAND
16300,gimbal,dynamic,none,0.3794,33.73,16.30,6.7075,-0.5772,6.8237,-0.2160,1.107,TERMINAL_LAND
16400,gimbal,dynamic,none,0.3816,32.73,16.40,6.7399,-0.5859,6.8269,-0.2144,1.109,TERMINAL_LAND
16500,gimbal,dynamic,none,0.3810,31.49,16.50,6.7692,-0.5890,6.8300,-0.2129,1.111,TERMINAL_LAND
16600,gimbal,dynamic,none,0.3776,30.03,16.60,6.7917,-0.5868,6.8328,-0.2115,1.112,TERMINAL_LAND
16700,gimbal,dynamic,none,0.3700,28.43,16.70,6.8115,-0.5794,6.8354,-0.2102,1.113,TERMINAL_LAND
16800,gimbal,dynamic,none,0.3599,26.75,16.80,6.8261,-0.5687,6.8377,-0.2090,1.112,TERMINAL_LAND
16900,gimbal,dynamic,none,0.3466,25.07,16.90,6.8388,-0.5545,6.8399,-0.2079,1.090,TERMINAL_LAND
17000,gimbal,dynamic,none,0.3332,23.43,17.00,6.8477,-0.5401,6.8418,-0.2070,1.050,TERMINAL_LAND
17100,gimbal,dynamic,none,0.3178,21.95,17.10,6.8550,-0.5237,6.8436,-0.2061,1.008,TERMINAL_LAND
17200,gimbal,dynamic,none,0.3032,20.48,17.20,6.8598,-0.5081,6.8452,-0.2053,0.961,TERMINAL_LAND
17300,gimbal,dynamic,none,0.2874,19.27,17.30,6.8642,-0.4914,6.8466,-0.2046,0.908,TERMINAL_LAND
17400,gimbal,dynamic,none,0.2727,18.14,17.40,6.8684,-0.4759,6.8478,-0.2040,0.859,TERMINAL_LAND
17500,gimbal,dynamic,none,0.2581,17.26,17.50,6.8732,-0.4603,6.8489,-0.2034,0.805,TERMINAL_LAND
17600,gimbal,dynamic,none,0.2427,16.46,17.60,6.8789,-0.4438,6.8499,-0.2029,0.755,TERMINAL_LAND
17700,gimbal,dynamic,none,0.2292,15.82,17.70,6.8844,-0.4292,6.8507,-0.2025,0.701,TERMINAL_LAND
17800,gimbal,dynamic,none,0.2153,15.21,17.80,6.8904,-0.4139,6.8514,-0.2022,0.652,TERMINAL_LAND
17900,gimbal,dynamic,none,0.2022,14.67,17.90,6.8962,-0.3992,6.8520,-0.2019,0.598,TERMINAL_LAND
18000,gimbal,dynamic,none,0.1909,14.16,18.00,6.9007,-0.3864,6.8525,-0.2016,0.549,TERMINAL_LAND
18100,gimbal,dynamic,none,0.1793,13.67,18.10,6.9051,-0.3730,6.8529,-0.2014,0.496,TERMINAL_LAND
18200,gimbal,dynamic,none,0.1690,13.14,18.20,6.9093,-0.3607,6.8532,-0.2013,0.447,TERMINAL_LAND
18300,gimbal,dynamic,none,0.1585,12.63,18.30,6.9139,-0.3477,6.8535,-0.2011,0.394,TERMINAL_LAND
18309,gimbal,dynamic,none,0.1585,12.63,18.31,6.9139,-0.3477,6.8535,-0.2011,0.390,TERMINAL_LAND
