time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
23,static,dynamic_easy,mild,1.0889,-5.64,0.02,-0.0164,0.0509,1.0704,-0.0156,2.669,SEARCH,0.0000,0.0000,0.0000,-0.0994
123,static,dynamic_easy,mild,1.0956,5.43,0.12,-0.0201,0.0522,1.0734,-0.0159,2.674,SEARCH,0.0000,0.0000,0.0000,-0.0978
223,static,dynamic_easy,mild,1.1020,5.01,0.22,-0.0235,0.0526,1.0764,-0.0161,2.680,SEARCH,0.0000,0.0000,0.0000,-0.0961
323,static,dynamic_easy,mild,1.1083,4.37,0.32,-0.0268,0.0524,1.0794,-0.0163,2.684,SEARCH,0.0000,0.0000,0.0000,-0.0947
423,static,dynamic_easy,mild,1.1143,3.57,0.42,-0.0298,0.0513,1.0824,-0.0165,2.690,SEARCH,0.0000,0.0000,0.0000,-0.0931
523,static,dynamic_easy,mild,1.1199,2.60,0.52,-0.0325,0.0493,1.0855,-0.0166,2.694,SEARCH,0.0000,0.0000,0.0000,-0.0917
623,static,dynamic_easy,mild,1.1259,1.53,0.62,-0.0356,0.0458,1.0886,-0.0167,2.699,SEARCH,0.0000,0.0000,0.0000,-0.0904
723,static,dynamic_easy,mild,1.1314,0.40,0.72,-0.0382,0.0419,1.0917,-0.0167,2.704,SEARCH,0.0000,0.0000,0.0000,-0.0889
823,static,dynamic_easy,mild,1.1364,0.76,0.82,-0.0404,0.0378,1.0948,-0.0166,2.708,SEARCH,0.0000,0.0000,0.0000,-0.0875
923,static,dynamic_easy,mild,1.1411,1.88,0.92,-0.0421,0.0341,1.0979,-0.0165,2.713,SEARCH,0.0000,0.0000,0.0000,-0.0862
1023,static,dynamic_easy,mild,1.1459,2.97,1.02,-0.0439,0.0304,1.1010,-0.0164,2.717,SEARCH,0.0000,0.0000,0.0000,-0.0849
1123,static,dynamic_easy,mild,1.1509,3.99,1.12,-0.0458,0.0275,1.1042,-0.0162,2.722,SEARCH,0.0000,0.0000,0.0000,-0.0835
1223,static,dynamic_easy,mild,1.1562,4.93,1.22,-0.0480,0.0246,1.1074,-0.0160,2.726,SEARCH,0.0000,0.0000,0.0000,-0.0822
