time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
22,gimbal,static,2.9004,0.00,0.02,7.0996,-0.0045,10.0000,0.0000,1.816,SEARCH,1.4704,0.0018,0.0000,-0.0552
123,gimbal,static,2.7950,-0.00,0.12,7.2050,-0.0068,10.0000,0.0000,1.818,HOLD,1.4502,0.0022,0.0000,-0.0549
222,gimbal,static,2.6982,-0.00,0.22,7.3018,-0.0081,10.0000,0.0000,1.819,DESCEND_TO_LOW,0.5643,0.0052,0.0048,0.3000
322,gimbal,static,2.5938,0.00,0.32,7.4062,-0.0083,10.0000,0.0000,1.812,DESCEND_TO_LOW,0.4748,0.0051,-0.0284,0.3000
422,gimbal,static,2.4996,0.01,0.42,7.5004,-0.0076,10.0000,0.0000,1.781,DESCEND_TO_LOW,0.3918,0.0075,0.0068,0.3000
522,gimbal,static,2.4031,0.02,0.52,7.5969,-0.0064,10.0000,0.0000,1.750,DESCEND_TO_LOW,0.3984,0.0077,0.0068,0.3000
623,gimbal,static,2.3209,0.03,0.62,7.6791,-0.0055,10.0000,0.0000,1.718,DESCEND_TO_LOW,0.4053,0.0079,0.0068,0.3000
723,gimbal,static,2.2399,0.02,0.72,7.7601,-0.0049,10.0000,0.0000,1.690,DESCEND_TO_LOW,0.2323,0.0049,0.0048,0.3000
822,gimbal,static,2.1729,0.01,0.82,7.8271,-0.0046,10.0000,0.0000,1.662,DESCEND_TO_LOW,0.2357,0.0049,0.0048,0.3000
923,gimbal,static,2.1093,-0.01,0.92,7.8907,-0.0044,10.0000,0.0000,1.632,DESCEND_TO_LOW,0.1735,0.0047,0.0048,0.3000
1022,gimbal,static,2.0585,-0.03,1.02,7.9415,-0.0044,10.0000,0.0000,1.602,DESCEND_TO_LOW,0.1552,0.0047,0.0048,0.3000
1122,gimbal,static,2.0119,-0.04,1.12,7.9881,-0.0038,10.0000,0.0000,1.574,DESCEND_TO_LOW,0.1468,0.0047,0.0328,0.3000
1222,gimbal,static,1.9752,-0.04,1.22,8.0248,-0.0026,10.0000,0.0000,1.544,DESCEND_TO_LOW,0.1491,0.0048,0.0328,0.3000
1322,gimbal,static,1.9406,-0.04,1.32,8.0594,-0.0007,10.0000,0.0000,1.515,DESCEND_TO_LOW,0.1810,-0.0044,-0.0764,0.3000
1422,gimbal,static,1.9123,-0.03,1.42,8.0877,0.0018,10.0000,0.0000,1.483,DESCEND_TO_LOW,0.1905,0.0000,-0.0000,0.3000
1523,gimbal,static,1.8845,-0.03,1.52,8.1155,0.0047,10.0000,0.0000,1.454,DESCEND_TO_LOW,0.2163,-0.0023,-0.0024,0.3000
1622,gimbal,static,1.8584,-0.03,1.62,8.1416,0.0076,10.0000,0.0000,1.424,DESCEND_TO_LOW,0.2445,-0.0046,-0.0048,0.3000
1722,gimbal,static,1.8351,-0.03,1.72,8.1650,0.0109,10.0000,0.0000,1.391,DESCEND_TO_LOW,0.2755,-0.0068,-0.0072,0.3000
1823,gimbal,static,1.8114,-0.01,1.82,8.1886,0.0147,10.0000,0.0000,1.360,DESCEND_TO_LOW,0.3124,-0.0113,-0.0116,0.3000
1922,gimbal,static,1.7849,0.01,1.92,8.2152,0.0191,10.0000,0.0000,1.327,DESCEND_TO_LOW,0.3330,-0.0135,0.0084,0.3000
2023,gimbal,static,1.7574,0.03,2.02,8.2427,0.0224,10.0000,0.0000,1.296,STABILIZE_LOW,0.3400,-0.0135,0.0084,0.3000
2123,gimbal,static,1.7310,0.03,2.12,8.2692,0.0242,10.0000,0.0000,1.262,STABILIZE_LOW,0.3702,-0.0178,0.0032,0.0787
2222,gimbal,static,1.7033,0.01,2.22,8.2969,0.0250,10.0000,0.0000,1.243,STABILIZE_LOW,0.3724,-0.0199,0.0008,0.0728
