time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
30,static,-0.2314,-0.2245,6.2756,18.50,1.690,5.3395,2.2116,5.7794,5.3236,2.2496,0.000,1,SEARCH,0.5239,0.0000,0.0000,-0.0930
129,static,-0.2181,-0.2250,6.2768,0.00,1.705,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.5227,0.0000,0.0000,-0.0886
229,static,-0.2030,-0.2265,6.2804,19.05,1.718,4.9798,2.1645,5.4299,4.9690,2.1892,0.000,1,SEARCH,0.5212,0.0000,0.0000,-0.0845
332,static,-0.1856,-0.2278,0.0013,18.75,1.731,4.7796,2.1455,5.2390,4.7767,2.1517,0.000,1,SEARCH,0.5198,0.0000,0.0000,-0.0808
430,static,-0.1679,-0.2299,0.0067,0.00,1.743,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.5179,0.0000,0.0000,-0.0771
529,static,-0.1480,-0.2322,0.0100,0.00,1.753,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.5162,0.0000,0.0000,-0.0741
629,static,-0.1278,-0.2382,0.0105,17.72,1.767,4.1084,1.9702,4.5564,4.1290,1.9266,0.000,1,SEARCH,0.5140,0.0000,0.0000,-0.0700
732,static,-0.1065,-0.2443,0.0085,18.38,1.776,3.9053,1.9237,4.3534,3.9248,1.8835,0.000,1,SEARCH,0.5122,0.0000,0.0000,-0.0673
829,static,-0.0840,-0.2526,0.0048,17.72,1.787,3.8255,1.9298,4.2846,3.8388,1.9031,0.000,1,SEARCH,0.5098,0.0000,0.0000,-0.0640
929,static,-0.0606,-0.2602,0.0012,0.00,1.797,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.5075,0.0000,0.0000,-0.0609
1029,static,-0.0359,-0.2694,6.2785,19.92,1.807,3.4672,1.9155,3.9611,3.4648,1.9199,0.000,1,SEARCH,0.5051,0.0000,0.0000,-0.0578
1129,static,-0.0107,-0.2770,6.2721,0.00,1.819,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.5026,0.0000,0.0000,-0.0542
1233,static,0.0150,-0.2852,6.2665,20.41,1.830,3.1902,1.9549,3.7415,3.1636,1.9976,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0509
1329,static,0.0408,-0.2920,6.2623,20.74,1.839,3.0964,1.9630,3.6662,3.0593,2.0203,0.000,1,SEARCH,0.4975,0.0000,0.0000,-0.0482
1429,static,0.0638,-0.3001,6.2618,0.00,1.846,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.4949,0.0000,0.0000,-0.0462
