time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
60,gimbal,dynamic,0.9149,14.05,0.06,-0.0023,0.0808,0.8982,0.2423,2.749,SEARCH,0.0000,0.0000,0.0000,-0.0753
160,gimbal,dynamic,0.9567,14.03,0.16,-0.0038,0.0814,0.9376,0.2521,2.751,SEARCH,0.0000,0.0000,0.0000,-0.0746
260,gimbal,dynamic,0.9985,14.02,0.26,-0.0053,0.0816,0.9768,0.2619,2.753,SEARCH,0.0000,0.0000,0.0000,-0.0740
360,gimbal,dynamic,1.0398,14.03,0.36,-0.0062,0.0814,1.0160,0.2717,2.755,SEARCH,0.0000,0.0000,0.0000,-0.0734
460,gimbal,dynamic,1.0811,14.04,0.46,-0.0072,0.0808,1.0551,0.2815,2.758,SEARCH,0.0000,0.0000,0.0000,-0.0727
560,gimbal,dynamic,1.1225,14.06,0.56,-0.0084,0.0802,1.0941,0.2912,2.760,SEARCH,0.0000,0.0000,0.0000,-0.0721
660,gimbal,dynamic,1.1643,14.07,0.66,-0.0101,0.0799,1.1331,0.3010,2.762,SEARCH,0.0000,0.0000,0.0000,-0.0715
760,gimbal,dynamic,1.2059,14.09,0.76,-0.0118,0.0801,1.1719,0.3107,2.764,SEARCH,0.0000,0.0000,0.0000,-0.0709
860,gimbal,dynamic,1.2473,14.11,0.86,-0.0133,0.0807,1.2107,0.3204,2.766,SEARCH,0.0000,0.0000,0.0000,-0.0703
960,gimbal,dynamic,1.2880,14.12,0.96,-0.0145,0.0814,1.2493,0.3300,2.768,SEARCH,0.0000,0.0000,0.0000,-0.0697
1060,gimbal,dynamic,1.3285,14.12,1.06,-0.0154,0.0822,1.2879,0.3397,2.770,SEARCH,0.0000,0.0000,0.0000,-0.0691
1160,gimbal,dynamic,1.3685,14.13,1.16,-0.0161,0.0835,1.3263,0.3493,2.772,SEARCH,0.0000,0.0000,0.0000,-0.0685
1260,gimbal,dynamic,1.4087,14.12,1.26,-0.0171,0.0846,1.3646,0.3589,2.774,SEARCH,0.0000,0.0000,0.0000,-0.0679
1360,gimbal,dynamic,1.4487,14.12,1.36,-0.0180,0.0856,1.4029,0.3684,2.775,SEARCH,0.0000,0.0000,0.0000,-0.0674
1460,gimbal,dynamic,1.4885,14.11,1.46,-0.0187,0.0865,1.4410,0.3779,2.777,SEARCH,0.0000,0.0000,0.0000,-0.0669
1560,gimbal,dynamic,1.5281,14.10,1.56,-0.0195,0.0877,1.4790,0.3874,2.779,SEARCH,0.0000,0.0000,0.0000,-0.0664
1660,gimbal,dynamic,1.5680,14.09,1.66,-0.0207,0.0895,1.5168,0.3969,2.780,SEARCH,0.0000,0.0000,0.0000,-0.0659
1760,gimbal,dynamic,1.6080,14.08,1.76,-0.0223,0.0915,1.5546,0.4063,2.782,SEARCH,0.0000,0.0000,0.0000,-0.0655
1860,gimbal,dynamic,1.6483,14.08,1.86,-0.0242,0.0929,1.5922,0.4157,2.783,SEARCH,0.0000,0.0000,0.0000,-0.0651
1960,gimbal,dynamic,1.6887,14.07,1.96,-0.0263,0.0938,1.6296,0.4251,2.785,SEARCH,0.0000,0.0000,0.0000,-0.0646
2060,gimbal,dynamic,1.7296,14.06,2.06,-0.0291,0.0955,1.6670,0.4345,2.786,SEARCH,0.0000,0.0000,0.0000,-0.0643
2160,gimbal,dynamic,1.7711,14.06,2.16,-0.0327,0.0973,1.7042,0.4438,2.787,SEARCH,0.0000,0.0000,0.0000,-0.0638
2260,gimbal,dynamic,1.8130,14.05,2.26,-0.0370,0.0998,1.7413,0.4530,2.789,SEARCH,0.0000,0.0000,0.0000,-0.0634
2360,gimbal,dynamic,1.8538,14.04,2.36,-0.0404,0.1023,1.7782,0.4623,2.790,SEARCH,0.0000,0.0000,0.0000,-0.0630
2460,gimbal,dynamic,1.8937,14.04,2.46,-0.0430,0.1054,1.8150,0.4714,2.792,SEARCH,0.0000,0.0000,0.0000,-0.0625
2560,gimbal,dynamic,1.9330,14.04,2.56,-0.0452,0.1085,1.8516,0.4806,2.793,SEARCH,0.0000,0.0000,0.0000,-0.0621
2660,gimbal,dynamic,1.9723,14.04,2.66,-0.0478,0.1123,1.8881,0.4897,2.794,SEARCH,0.0000,0.0000,0.0000,-0.0617
