time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
73,static,dynamic,mild,1.2357,14.06,0.07,-0.0730,0.1170,1.1328,-0.1531,2.798,SEARCH,0.0000,0.0000,0.0000,-0.0606
173,static,dynamic,mild,1.2645,14.06,0.17,-0.0719,0.1186,1.1648,-0.1451,2.799,SEARCH,0.0000,0.0000,0.0000,-0.0602
274,static,dynamic,mild,1.2930,14.06,0.27,-0.0701,0.1201,1.1970,-0.1371,2.802,SEARCH,0.0000,0.0000,0.0000,-0.0594
373,static,dynamic,mild,1.3212,14.06,0.37,-0.0678,0.1214,1.2295,-0.1290,2.807,SEARCH,0.0000,0.0000,0.0000,-0.0578
473,static,dynamic,mild,1.3491,14.06,0.47,-0.0649,0.1225,1.2621,-0.1208,2.809,SEARCH,0.0000,0.0000,0.0000,-0.0572
573,static,dynamic,mild,1.3776,14.06,0.57,-0.0624,0.1232,1.2949,-0.1126,2.808,SEARCH,0.0000,0.0000,0.0000,-0.0575
673,static,dynamic,mild,1.4065,14.06,0.67,-0.0601,0.1230,1.3279,-0.1044,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0566
773,static,dynamic,mild,1.4355,14.06,0.77,-0.0577,0.1222,1.3611,-0.0961,2.813,SEARCH,0.0000,0.0000,0.0000,-0.0561
873,static,dynamic,mild,1.4644,14.06,0.87,-0.0549,0.1212,1.3945,-0.0877,2.811,SEARCH,0.0000,0.0000,0.0000,-0.0566
973,static,dynamic,mild,1.4934,14.06,0.97,-0.0519,0.1202,1.4281,-0.0793,2.812,SEARCH,0.0000,0.0000,0.0000,-0.0563
1073,static,dynamic,mild,1.5225,14.05,1.07,-0.0487,0.1196,1.4618,-0.0709,2.816,SEARCH,0.0000,0.0000,0.0000,-0.0551
1174,static,dynamic,mild,1.5516,14.05,1.17,-0.0452,0.1188,1.4958,-0.0624,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0545
1274,static,dynamic,mild,1.5810,14.05,1.27,-0.0418,0.1180,1.5299,-0.0539,2.818,SEARCH,0.0000,0.0000,0.0000,-0.0545
1373,static,dynamic,mild,1.6119,14.04,1.37,-0.0394,0.1176,1.5642,-0.0453,2.823,SEARCH,0.0000,0.0000,0.0000,-0.0531
1473,static,dynamic,mild,1.6439,14.04,1.47,-0.0380,0.1177,1.5987,-0.0367,2.836,SEARCH,0.0000,0.0000,0.0000,-0.0493
1573,static,dynamic,mild,1.6779,14.04,1.57,-0.0381,0.1179,1.6334,-0.0280,2.848,SEARCH,0.0000,0.0000,0.0000,-0.0455
1673,static,dynamic,mild,1.7138,14.03,1.67,-0.0400,0.1180,1.6682,-0.0193,2.861,SEARCH,0.0000,0.0000,0.0000,-0.0416
1773,static,dynamic,mild,1.7516,14.02,1.77,-0.0437,0.1181,1.7032,-0.0105,2.877,SEARCH,0.0000,0.0000,0.0000,-0.0370
1873,static,dynamic,mild,1.7904,14.02,1.87,-0.0480,0.1176,1.7384,-0.0017,2.889,SEARCH,0.0000,0.0000,0.0000,-0.0332
1973,static,dynamic,mild,1.8302,14.02,1.97,-0.0531,0.1167,1.7738,0.0071,2.900,SEARCH,0.0000,0.0000,0.0000,-0.0300
2073,static,dynamic,mild,1.8699,14.02,2.07,-0.0579,0.1155,1.8093,0.0160,2.914,SEARCH,0.0000,0.0000,0.0000,-0.0259
2173,static,dynamic,mild,1.9082,14.02,2.17,-0.0611,0.1137,1.8450,0.0249,2.925,SEARCH,0.0000,0.0000,0.0000,-0.0225
2274,static,dynamic,mild,1.9454,14.03,2.27,-0.0630,0.1115,1.8809,0.0339,2.934,SEARCH,0.0000,0.0000,0.0000,-0.0198
2373,static,dynamic,mild,1.9823,14.04,2.37,-0.0643,0.1088,1.9169,0.0429,2.945,SEARCH,0.0000,0.0000,0.0000,-0.0166
2474,static,dynamic,mild,2.0185,14.04,2.47,-0.0647,0.1059,1.9531,0.0519,2.950,SEARCH,0.0000,0.0000,0.0000,-0.0150
2573,static,dynamic,mild,2.0546,14.05,2.57,-0.0648,0.1037,1.9894,0.0610,2.952,SEARCH,0.0000,0.0000,0.0000,-0.0144
2673,static,dynamic,mild,2.0911,14.06,2.67,-0.0650,0.1021,2.0259,0.0701,2.955,SEARCH,0.0000,0.0000,0.0000,-0.0135
2773,static,dynamic,mild,2.1281,14.06,2.77,-0.0654,0.1017,2.0625,0.0793,2.961,SEARCH,0.0000,0.0000,0.0000,-0.0116
2873,static,dynamic,mild,2.1657,14.06,2.87,-0.0664,0.1021,2.0993,0.0885,2.965,SEARCH,0.0000,0.0000,0.0000,-0.0104
2974,static,dynamic,mild,2.2037,14.06,2.97,-0.0675,0.1030,2.1362,0.0977,2.960,SEARCH,0.0000,0.0000,0.0000,-0.0119
3074,static,dynamic,mild,2.2421,14.05,3.07,-0.0688,0.1045,2.1733,0.1070,2.956,STABILIZE_HIGH,0.0000,0.0000,0.0000,-0.0131
3174,static,dynamic,mild,2.2803,14.05,3.17,-0.0698,0.1062,2.2105,0.1163,2.951,HOLD,-0.5664,0.0529,0.8592,-0.0137
3273,static,dynamic,mild,2.3199,14.03,3.27,-0.0720,0.1081,2.2479,0.1256,2.943,HOLD,-0.5523,0.0516,0.8377,-0.0023
3373,static,dynamic,mild,2.3635,13.94,3.37,-0.0780,0.1105,2.2853,0.1350,2.938,STABILIZE_HIGH,-0.6837,0.0964,0.8232,-0.0185
3473,static,dynamic,mild,2.4145,13.70,3.47,-0.0914,0.1140,2.3230,0.1444,2.938,STABILIZE_HIGH,-0.7285,0.0847,0.8148,-0.0186
3573,static,dynamic,mild,2.4723,13.21,3.57,-0.1113,0.1179,2.3607,0.1538,2.942,STABILIZE_HIGH,-0.7526,0.0737,0.7902,-0.0175
3673,static,dynamic,mild,2.5380,12.48,3.67,-0.1391,0.1226,2.3986,0.1633,2.945,STABILIZE_HIGH,-0.7050,0.0497,0.7854,-0.0166
3773,static,dynamic,mild,2.6140,11.39,3.77,-0.1770,0.1284,2.4366,0.1728,2.942,STABILIZE_HIGH,-0.7054,0.0652,0.7854,-0.0174
3874,static,dynamic,mild,2.6969,10.06,3.87,-0.2218,0.1350,2.4747,0.1823,2.939,STABILIZE_HIGH,-0.5100,-0.0474,0.6270,-0.0184
3973,static,dynamic,mild,2.7808,8.52,3.97,-0.2674,0.1416,2.5129,0.1919,2.934,STABILIZE_HIGH,-0.3533,-0.1133,0.5910,-0.0198
4073,static,dynamic,mild,2.8707,6.17,4.07,-0.3190,0.1482,2.5512,0.2012,2.923,STABILIZE_HIGH,-0.1659,-0.2122,0.4362,-0.0232
4174,static,dynamic,mild,2.9560,3.14,4.17,-0.3658,0.1526,2.5897,0.2098,2.913,STABILIZE_HIGH,0.0475,-0.3337,0.1782,-0.0262
