time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
7,static,static,none,5.1017,0.03,0.01,4.8984,-0.0316,10.0000,0.0000,2.777,SEARCH,2.5586,0.0158,0.0000,-0.0670
107,static,static,none,5.0006,0.03,0.11,4.9995,-0.0319,10.0000,0.0000,2.779,SEARCH,2.5119,0.0159,0.0000,-0.0663
207,static,static,none,4.9072,0.03,0.21,5.0929,-0.0322,10.0000,0.0000,2.782,SEARCH,2.4613,0.0161,0.0000,-0.0655
307,static,static,none,4.8140,0.03,0.31,5.1861,-0.0322,10.0000,0.0000,2.784,SEARCH,2.4147,0.0161,0.0000,-0.0648
407,static,static,none,4.7136,0.03,0.41,5.2865,-0.0318,10.0000,0.0000,2.786,SEARCH,2.3645,0.0160,0.0000,-0.0641
507,static,static,none,4.6138,0.02,0.51,5.3863,-0.0305,10.0000,0.0000,2.789,SEARCH,2.3184,0.0154,0.0000,-0.0634
607,static,static,none,4.5215,0.00,0.61,5.4786,-0.0283,10.0000,0.0000,2.791,SEARCH,2.2684,0.0143,0.0000,-0.0628
707,static,static,none,4.4287,0.01,0.71,5.5714,-0.0253,10.0000,0.0000,2.793,SEARCH,2.2220,0.0129,0.0000,-0.0621
807,static,static,none,4.3279,0.02,0.81,5.6722,-0.0219,10.0000,0.0000,2.795,SEARCH,2.1756,0.0114,0.0000,-0.0616
907,static,static,none,4.2347,0.03,0.91,5.7653,-0.0182,10.0000,0.0000,2.797,SEARCH,2.1251,0.0094,0.0000,-0.0610
1007,static,static,none,4.1341,0.04,1.01,5.8659,-0.0136,10.0000,0.0000,2.798,SEARCH,2.0748,0.0072,0.0000,-0.0605
1107,static,static,none,4.0413,0.04,1.11,5.9587,-0.0094,10.0000,0.0000,2.800,SEARCH,2.0284,0.0051,0.0000,-0.0600
1207,static,static,none,3.9408,0.04,1.21,6.0592,-0.0049,10.0000,0.0000,2.802,DESCEND_TO_LOW,1.9820,0.0030,0.0000,-0.0595
1307,static,static,none,3.8397,0.04,1.31,6.1603,-0.0000,10.0000,0.0000,2.803,DESCEND_TO_LOW,0.9962,0.0055,0.0036,0.5000
1407,static,static,none,3.7453,0.03,1.41,6.2547,0.0045,10.0000,0.0000,2.782,DESCEND_TO_LOW,1.0000,0.0054,0.0036,0.5000
1507,static,static,none,3.6432,0.02,1.51,6.3568,0.0092,10.0000,0.0000,2.745,DESCEND_TO_LOW,1.0000,0.0054,0.0036,0.5000
1607,static,static,none,3.5490,0.01,1.61,6.4510,0.0129,10.0000,0.0000,2.697,DESCEND_TO_LOW,0.7809,-0.0107,-0.0072,0.5000
1707,static,static,none,3.4479,0.00,1.71,6.5521,0.0172,10.0000,0.0000,2.648,DESCEND_TO_LOW,0.7814,-0.0113,0.0264,0.5000
1807,static,static,none,3.3560,0.01,1.81,6.6440,0.0213,10.0000,0.0000,2.595,DESCEND_TO_LOW,0.7955,-0.0116,0.0264,0.5000
1907,static,static,none,3.2592,0.02,1.91,6.7409,0.0258,10.0000,0.0000,2.546,DESCEND_TO_LOW,0.6218,-0.0267,0.0156,0.5000
2007,static,static,none,3.1728,0.04,2.01,6.8274,0.0298,10.0000,0.0000,2.497,DESCEND_TO_LOW,0.5901,-0.0316,-0.0210,0.5000
2107,static,static,none,3.0899,0.08,2.11,6.9103,0.0332,10.0000,0.0000,2.445,DESCEND_TO_LOW,0.4861,-0.0373,0.0336,0.5000
2207,static,static,none,3.0055,0.13,2.21,6.9948,0.0361,10.0000,0.0000,2.396,DESCEND_TO_LOW,0.4935,-0.0381,0.0336,0.5000
2307,static,static,none,2.9329,0.18,2.31,7.0673,0.0380,10.0000,0.0000,2.344,DESCEND_TO_LOW,0.3618,-0.0509,-0.0072,0.5000
2407,static,static,none,2.8599,0.25,2.41,7.1404,0.0390,10.0000,0.0000,2.293,DESCEND_TO_LOW,0.3675,-0.0519,-0.0072,0.5000
2507,static,static,none,2.7930,0.31,2.51,7.2073,0.0391,10.0000,0.0000,2.245,DESCEND_TO_LOW,0.3728,-0.0528,-0.0072,0.5000
2607,static,static,none,2.7360,0.37,2.61,7.2643,0.0385,10.0000,0.0000,2.193,DESCEND_TO_LOW,0.3280,-0.0689,-0.0498,0.5000
2707,static,static,none,2.6790,0.42,2.71,7.3213,0.0374,10.0000,0.0000,2.145,DESCEND_TO_LOW,0.3241,-0.0690,-0.0240,0.5000
2807,static,static,none,2.6303,0.45,2.81,7.3699,0.0355,10.0000,0.0000,2.097,DESCEND_TO_LOW,0.3286,-0.0701,-0.0240,0.5000
2907,static,static,none,2.5847,0.45,2.91,7.4155,0.0327,10.0000,0.0000,2.044,DESCEND_TO_LOW,0.3336,-0.0711,-0.0240,0.5000
3007,static,static,none,2.5379,0.43,3.01,7.4622,0.0298,10.0000,0.0000,1.995,DESCEND_TO_LOW,0.3382,-0.0721,-0.0240,0.5000
3107,static,static,none,2.4932,0.36,3.11,7.5069,0.0272,10.0000,0.0000,1.941,DESCEND_TO_LOW,0.3433,-0.0731,-0.0240,0.5000
3207,static,static,none,2.4527,0.27,3.21,7.5474,0.0253,10.0000,0.0000,1.887,DESCEND_TO_LOW,0.3484,-0.0740,-0.0240,0.5000
3307,static,static,none,2.4120,0.15,3.31,7.5881,0.0241,10.0000,0.0000,1.838,DESCEND_TO_LOW,0.3533,-0.0748,-0.0240,0.5000
3407,static,static,none,2.3684,0.02,3.41,7.6317,0.0230,10.0000,0.0000,1.783,STABILIZE_LOW,0.3557,-0.0753,-0.0240,0.5000
3507,static,static,none,2.3252,0.11,3.51,7.6749,0.0220,10.0000,0.0000,1.733,STABILIZE_LOW,0.6331,-0.0278,0.0000,0.0699
3606,static,static,none,2.2853,0.22,3.61,7.7148,0.0215,10.0000,0.0000,1.706,STABILIZE_LOW,0.6376,-0.0273,0.0000,0.0618
3707,static,static,none,2.2408,0.31,3.71,7.7594,0.0214,10.0000,0.0000,1.696,STABILIZE_LOW,0.7019,-0.0088,-0.0066,0.0589
3807,static,static,none,2.1975,0.38,3.81,7.8026,0.0215,10.0000,0.0000,1.687,STABILIZE_LOW,0.7076,-0.0003,0.0198,0.0562
3907,static,static,none,2.1475,0.43,3.91,7.8526,0.0224,10.0000,0.0000,1.679,STABILIZE_LOW,0.7055,0.0044,0.0234,0.0536
4007,static,static,none,2.0973,0.45,4.01,7.9028,0.0240,10.0000,0.0000,1.669,TERMINAL_LAND,1.0000,-0.0237,0.0234,0.0000
4107,static,static,none,2.0376,0.45,4.11,7.9625,0.0257,10.0000,0.0000,1.662,TERMINAL_LAND,1.0000,-0.0253,0.0228,0.0000
4207,static,static,none,1.9770,0.43,4.21,8.0232,0.0271,10.0000,0.0000,1.657,TERMINAL_LAND,1.0000,-0.0269,0.0372,0.0000
4307,static,static,none,1.9037,0.38,4.31,8.0965,0.0285,10.0000,0.0000,1.651,TERMINAL_LAND,1.0000,-0.0282,0.0120,0.0000
