time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
55,static,static,2.9829,-0.01,0.06,7.0173,0.0320,10.0000,0.0000,1.832,SEARCH,1.5408,-0.0175,0.0000,-0.0504
154,static,static,2.8771,-0.02,0.15,7.1231,0.0281,10.0000,0.0000,1.834,SEARCH,1.4914,-0.0160,0.0000,-0.0498
254,static,static,2.7803,-0.02,0.25,7.2198,0.0249,10.0000,0.0000,1.836,SEARCH,1.4385,-0.0141,0.0000,-0.0492
355,static,static,2.6757,-0.01,0.36,7.3244,0.0220,10.0000,0.0000,1.838,SEARCH,1.3901,-0.0125,0.0000,-0.0486
455,static,static,2.5792,-0.00,0.46,7.4209,0.0198,10.0000,0.0000,1.840,SEARCH,1.3378,-0.0110,0.0000,-0.0480
555,static,static,2.4751,0.01,0.56,7.5250,0.0187,10.0000,0.0000,1.842,SEARCH,1.2896,-0.0099,0.0000,-0.0474
654,static,static,2.3792,0.02,0.65,7.6208,0.0188,10.0000,0.0000,1.844,SEARCH,1.2375,-0.0093,0.0000,-0.0467
755,static,static,2.2753,0.03,0.76,7.7248,0.0202,10.0000,0.0000,1.846,SEARCH,1.1896,-0.0094,0.0000,-0.0461
855,static,static,2.1798,0.05,0.86,7.8203,0.0220,10.0000,0.0000,1.849,SEARCH,1.1376,-0.0101,0.0000,-0.0454
954,static,static,2.0772,0.05,0.95,7.9230,0.0239,10.0000,0.0000,1.851,DESCEND_TO_LOW,0.3173,-0.0134,-0.0092,0.5000
1054,static,static,1.9831,0.05,1.05,8.0170,0.0252,10.0000,0.0000,1.841,DESCEND_TO_LOW,0.2305,-0.0165,-0.0116,0.5000
1155,static,static,1.8853,0.05,1.16,8.1149,0.0260,10.0000,0.0000,1.800,DESCEND_TO_LOW,0.2358,-0.0169,-0.0116,0.5000
1255,static,static,1.8024,0.05,1.26,8.1978,0.0258,10.0000,0.0000,1.753,HOLD,-0.0327,-0.0225,-0.0448,0.5000
1354,static,static,1.7239,0.04,1.35,8.2763,0.0253,10.0000,0.0000,1.702,DESCEND_TO_LOW,-0.2086,-0.0222,0.0084,0.5000
1455,static,static,1.6645,0.03,1.46,8.3357,0.0249,10.0000,0.0000,1.656,HOLD,-0.2060,-0.0220,0.0083,-0.0069
1555,static,static,1.6185,0.02,1.56,8.3817,0.0243,10.0000,0.0000,1.620,DESCEND_TO_LOW,-0.3653,-0.0246,0.0036,0.5000
1655,static,static,1.5873,0.02,1.66,8.4129,0.0238,10.0000,0.0000,1.606,DESCEND_TO_LOW,-0.4021,-0.0273,-0.0228,0.5000
1755,static,static,1.5662,0.03,1.76,8.4339,0.0236,10.0000,0.0000,1.569,DESCEND_TO_LOW,-0.4198,-0.0242,0.0024,0.5000
1855,static,static,1.5555,0.06,1.86,8.4447,0.0233,10.0000,0.0000,1.524,DESCEND_TO_LOW,-0.3827,-0.0243,-0.0204,0.5000
1954,static,static,1.5558,0.09,1.95,8.4443,0.0226,10.0000,0.0000,1.476,DESCEND_TO_LOW,-0.3662,-0.0218,0.0260,0.5000
2054,static,static,1.5645,0.12,2.05,8.4356,0.0215,10.0000,0.0000,1.421,DESCEND_TO_LOW,-0.1960,-0.0216,0.0036,0.5000
2155,static,static,1.5802,0.14,2.16,8.4199,0.0201,10.0000,0.0000,1.366,DESCEND_TO_LOW,-0.1256,-0.0220,-0.0176,0.5000
2254,static,static,1.5976,0.17,2.25,8.4026,0.0187,10.0000,0.0000,1.314,DESCEND_TO_LOW,0.1077,-0.0189,-0.0144,0.5000
2354,static,static,1.6160,0.20,2.35,8.3841,0.0178,10.0000,0.0000,1.259,STABILIZE_LOW,0.2733,-0.0159,0.0088,0.0778
2455,static,static,1.6288,0.24,2.46,8.3713,0.0174,10.0000,0.0000,1.220,STABILIZE_LOW,0.4396,-0.0128,0.0116,0.0661
2555,static,static,1.6353,0.26,2.56,8.3648,0.0178,10.0000,0.0000,1.208,STABILIZE_LOW,0.5550,-0.0096,0.0132,0.0623
2655,static,static,1.6325,0.28,2.66,8.3676,0.0187,10.0000,0.0000,1.203,STABILIZE_LOW,0.6363,-0.0065,0.0352,0.0610
2755,static,static,1.6183,0.27,2.76,8.3818,0.0205,10.0000,0.0000,1.199,STABILIZE_LOW,0.6374,-0.0064,0.0352,0.0598
2855,static,static,1.5943,0.24,2.86,8.4059,0.0230,10.0000,0.0000,1.195,TERMINAL_LAND,0.7052,-0.0095,0.0132,0.0584
2955,static,static,1.5562,0.17,2.96,8.4441,0.0261,10.0000,0.0000,1.189,TERMINAL_LAND,1.0000,-0.0230,-0.0100,0.0000
3054,static,static,1.5103,0.09,3.05,8.4899,0.0292,10.0000,0.0000,1.187,TERMINAL_LAND,1.0000,-0.0261,0.0048,0.0000
3155,static,static,1.4548,-0.01,3.16,8.5456,0.0319,10.0000,0.0000,1.184,TERMINAL_LAND,1.0000,-0.0292,-0.0020,0.0000
3255,static,static,1.3842,-0.11,3.26,8.6162,0.0339,10.0000,0.0000,1.179,TERMINAL_LAND,1.0000,-0.0319,0.0092,0.0000
3355,static,static,1.3039,-0.20,3.36,8.6966,0.0350,10.0000,0.0000,1.172,TERMINAL_LAND,1.0000,-0.0339,-0.0164,0.0000
3455,static,static,1.2227,-0.27,3.46,8.7778,0.0353,10.0000,0.0000,1.165,TERMINAL_LAND,1.0000,-0.0350,-0.0216,0.0000
3555,static,static,1.1363,-0.31,3.56,8.8642,0.0346,10.0000,0.0000,1.157,TERMINAL_LAND,1.0000,-0.0353,-0.0080,0.0000
3655,static,static,1.0379,-0.30,3.66,8.9626,0.0325,10.0000,0.0000,1.150,TERMINAL_LAND,1.0000,-0.0346,-0.0116,0.0000
3755,static,static,0.9364,-0.27,3.76,9.0641,0.0294,10.0000,0.0000,1.143,TERMINAL_LAND,1.0000,-0.0325,-0.0116,0.0000
3855,static,static,0.8412,-0.21,3.86,9.1592,0.0259,10.0000,0.0000,1.138,TERMINAL_LAND,0.9359,-0.0294,-0.0144,0.0000
3955,static,static,0.7372,-0.13,3.96,9.2632,0.0217,10.0000,0.0000,1.133,TERMINAL_LAND,0.8408,-0.0259,-0.0124,0.0000
