time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
66,gimbal,dynamic_easy,mild,1.1352,-11.03,0.07,-0.0782,-0.0395,1.0566,-0.0097,2.607,SEARCH,0.0000,0.0000,0.0000,-0.1180
166,gimbal,dynamic_easy,mild,1.1394,-9.66,0.17,-0.0791,-0.0393,1.0600,-0.0105,2.612,SEARCH,0.0000,0.0000,0.0000,-0.1163
266,gimbal,dynamic_easy,mild,1.1429,-8.95,0.27,-0.0792,-0.0368,1.0634,-0.0114,2.618,SEARCH,0.0000,0.0000,0.0000,-0.1145
366,gimbal,dynamic_easy,mild,1.1458,-8.91,0.37,-0.0788,-0.0328,1.0668,-0.0122,2.624,SEARCH,0.0000,0.0000,0.0000,-0.1128
466,gimbal,dynamic_easy,mild,1.1489,-9.39,0.47,-0.0786,-0.0274,1.0702,-0.0131,2.630,SEARCH,0.0000,0.0000,0.0000,-0.1110
567,gimbal,dynamic_easy,mild,1.1516,-10.21,0.57,-0.0779,-0.0211,1.0737,-0.0140,2.635,SEARCH,0.0000,0.0000,0.0000,-0.1094
666,gimbal,dynamic_easy,mild,1.1540,-11.21,0.67,-0.0768,-0.0146,1.0771,-0.0148,2.641,SEARCH,0.0000,0.0000,0.0000,-0.1077
767,gimbal,dynamic_easy,mild,1.1568,-12.21,0.77,-0.0762,-0.0082,1.0806,-0.0157,2.646,SEARCH,0.0000,0.0000,0.0000,-0.1062
866,gimbal,dynamic_easy,mild,1.1608,-13.19,0.87,-0.0766,-0.0020,1.0841,-0.0166,2.651,SEARCH,0.0000,0.0000,0.0000,-0.1046
967,gimbal,dynamic_easy,mild,1.1649,-14.01,0.97,-0.0771,0.0031,1.0877,-0.0175,2.656,SEARCH,0.0000,0.0000,0.0000,-0.1032
1066,gimbal,dynamic_easy,mild,1.1686,14.65,1.07,-0.0772,0.0065,1.0912,-0.0184,2.661,SEARCH,0.0000,0.0000,0.0000,-0.1017
1166,gimbal,dynamic_easy,mild,1.1716,15.04,1.17,-0.0765,0.0093,1.0948,-0.0192,2.665,SEARCH,0.0000,0.0000,0.0000,-0.1004
1266,gimbal,dynamic_easy,mild,1.1738,15.21,1.27,-0.0751,0.0106,1.0983,-0.0201,2.670,SEARCH,0.0000,0.0000,0.0000,-0.0991
1366,gimbal,dynamic_easy,mild,1.1750,15.20,1.37,-0.0727,0.0103,1.1019,-0.0210,2.674,SEARCH,0.0000,0.0000,0.0000,-0.0979
