time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
29,dynamic,-0.2209,-0.2517,0.0047,14.65,1.911,-1.3673,1.3745,1.9387,-1.3612,1.3805,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0266
129,dynamic,-0.2346,-0.2561,0.0043,0.00,1.923,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0232
229,dynamic,-0.2473,-0.2619,0.0032,0.00,1.931,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0207
329,dynamic,-0.2602,-0.2684,0.0019,0.00,1.941,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0176
429,dynamic,-0.2721,-0.2759,0.0014,15.43,1.949,-0.5570,1.1026,1.2353,-0.5549,1.1036,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0154
529,dynamic,-0.2794,-0.2809,0.0016,15.43,1.958,-0.5570,1.1026,1.2353,-0.5554,1.1033,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0127
632,dynamic,-0.2902,-0.2909,0.0010,13.14,1.962,-0.1313,0.9222,0.9315,-0.1298,0.9224,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0113
731,dynamic,-0.2968,-0.2968,0.0009,11.98,1.972,0.1373,0.8111,0.8227,0.1381,0.8110,0.000,1,STABILIZE_HIGH,0.1326,0.4127,0.4792,-0.0083
829,dynamic,-0.2995,-0.3002,0.0011,10.37,1.980,0.2425,0.7483,0.7866,0.2431,0.7481,0.000,1,STABILIZE_HIGH,0.1852,0.3773,0.4148,-0.0061
929,dynamic,-0.3008,-0.3023,0.0034,7.50,1.986,0.3846,0.6962,0.7954,0.3854,0.6957,0.000,1,STABILIZE_HIGH,0.2560,0.3462,0.3000,-0.0041
1029,dynamic,-0.2978,-0.3017,0.0083,6.21,1.994,0.6261,0.6667,0.9146,0.6285,0.6644,0.000,1,STABILIZE_HIGH,0.3767,0.3276,0.2484,-0.0019
1130,dynamic,-0.2870,-0.2966,0.0214,4.63,2.000,0.7975,0.5674,0.9787,0.8032,0.5592,0.000,1,STABILIZE_HIGH,0.4624,0.2720,0.1852,0.0001
1231,dynamic,-0.2736,-0.2918,0.0315,0.44,2.005,1.0735,0.3946,1.1437,1.0817,0.3715,0.000,1,DESCEND_TO_LOW,0.6009,0.1737,0.0176,0.0015
1329,dynamic,-0.2521,-0.2869,0.0452,-1.78,2.010,1.1912,0.2969,1.2276,1.2006,0.2562,0.000,1,DESCEND_TO_LOW,0.6599,0.1137,-0.0712,0.3000
1429,dynamic,-0.2256,-0.2826,0.0567,-1.78,1.997,1.1912,0.2969,1.2276,1.2040,0.2395,0.000,1,DESCEND_TO_LOW,0.6630,0.1056,-0.0712,0.3000
