time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
81,dynamic,-0.0914,-0.5974,6.2755,43.60,1.530,4.9087,7.4347,8.9090,4.8527,7.4714,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1411
180,dynamic,-0.0914,-0.6047,6.2761,43.60,1.523,4.9087,7.4347,8.9090,4.8533,7.4711,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1430
276,dynamic,-0.0915,-0.6117,6.2784,42.47,1.525,3.2197,5.5872,6.4485,3.1864,5.6062,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1426
378,dynamic,-0.0906,-0.6191,6.2828,42.47,1.515,3.2197,5.5872,6.4485,3.2074,5.5943,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1454
481,dynamic,-0.0898,-0.6263,0.0044,39.94,1.510,2.0612,4.2873,4.7570,2.0710,4.2826,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1469
584,dynamic,-0.0883,-0.6334,0.0116,38.96,1.503,1.6181,3.7953,4.1258,1.6499,3.7816,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1491
681,dynamic,-0.0857,-0.6424,0.0181,38.06,1.502,0.7455,3.0492,3.1390,0.7931,3.0372,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1494
783,dynamic,-0.0822,-0.6526,0.0224,38.06,1.491,0.7455,3.0492,3.1390,0.8089,3.0330,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1526
879,dynamic,-0.0788,-0.6640,0.0259,36.76,1.491,0.1039,2.4653,2.4675,0.1637,2.4621,0.000,1,STABILIZE_HIGH,0.1811,1.0000,0.3296,-0.1527
983,dynamic,-0.0743,-0.6715,0.0307,36.76,1.481,0.1039,2.4653,2.4675,0.1753,2.4613,0.000,1,STABILIZE_HIGH,0.1897,1.0000,0.3296,-0.1558
1088,dynamic,-0.0679,-0.6725,0.0380,34.92,1.482,-0.2560,2.1736,2.1886,-0.1822,2.1810,0.000,1,STABILIZE_HIGH,-0.0460,1.0000,0.4032,-0.1553
1180,dynamic,-0.0606,-0.6643,0.0528,33.86,1.477,-0.3238,2.0864,2.1113,-0.2254,2.0993,0.000,1,STABILIZE_HIGH,-0.0742,1.0000,0.4456,-0.1568
1285,dynamic,-0.0501,-0.6458,0.0655,33.86,1.478,-0.3238,2.0864,2.1113,-0.1963,2.1022,0.000,1,STABILIZE_HIGH,-0.0549,1.0000,0.4456,-0.1567
1392,dynamic,-0.0393,-0.6190,0.0786,34.04,1.467,-0.6085,1.8802,1.9762,-0.4703,1.9194,0.000,1,DESCEND_TO_LOW,-0.2379,1.0000,0.4384,-0.1599
1483,dynamic,-0.0312,-0.5875,0.0949,30.82,1.455,-0.7527,1.7594,1.9137,-0.5953,1.8187,0.000,1,DESCEND_TO_LOW,-0.3214,1.0000,0.5672,0.3000
1579,dynamic,-0.0259,-0.5527,0.1102,33.82,1.426,-0.9036,1.6473,1.8789,-0.7268,1.7326,0.000,1,DESCEND_TO_LOW,-0.4166,1.0000,0.4472,0.3000
1686,dynamic,-0.0233,-0.5154,0.1208,33.82,1.383,-0.9036,1.6473,1.8789,-0.7056,1.7414,0.000,1,DESCEND_TO_LOW,-0.4102,1.0000,0.4472,0.3000
1778,dynamic,-0.0237,-0.4776,0.1328,36.26,1.323,-1.0271,1.3420,1.6900,-0.8480,1.4618,0.000,1,DESCEND_TO_LOW,-0.5240,1.0000,0.3496,0.3000
1886,dynamic,-0.0299,-0.4359,0.1480,36.26,1.281,-1.0271,1.3420,1.6900,-0.8312,1.4714,0.000,1,STABILIZE_LOW,-0.5235,1.0000,0.3496,0.3000
1980,dynamic,-0.0421,-0.3929,0.1599,27.00,1.216,-0.8233,1.1137,1.3850,-0.6405,1.2280,0.000,1,STABILIZE_LOW,-0.3891,0.9388,0.7200,0.0648
2079,dynamic,-0.0593,-0.3489,0.1670,26.51,1.181,-0.7198,0.9560,1.1967,-0.5544,1.0606,0.000,1,STABILIZE_LOW,-0.3295,0.8252,0.7396,0.0544
2179,dynamic,-0.0794,-0.3060,0.1762,23.79,1.145,-0.1508,0.8477,0.8610,-0.0032,0.8610,0.000,1,STABILIZE_LOW,0.0895,0.6800,0.8484,0.0436
2282,dynamic,-0.0979,-0.2639,0.1858,23.79,1.124,-0.1508,0.8477,0.8610,0.0049,0.8610,0.000,1,STABILIZE_LOW,0.0966,0.6860,0.8484,0.0372
