time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
992,dynamic,-2.6543,0.0697,3.2027,33.17,0.694,0.9876,-0.8031,1.2729,-0.9366,0.8620,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.3919
1101,dynamic,-2.6538,0.0695,3.2027,33.17,0.763,0.9876,-0.8031,1.2729,-0.9367,0.8620,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.3710
1190,dynamic,-2.6537,0.0693,3.2027,33.19,0.826,0.9864,-0.8034,1.2721,-0.9355,0.8621,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.3522
1290,dynamic,-2.6538,0.0693,3.2027,33.19,0.893,0.9864,-0.8034,1.2721,-0.9355,0.8621,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.3321
1391,dynamic,-2.6538,0.0693,3.2027,33.19,0.959,0.9864,-0.8034,1.2721,-0.9355,0.8621,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.3122
1491,dynamic,-2.6538,0.0693,3.2027,33.19,1.026,0.9864,-0.8034,1.2721,-0.9355,0.8621,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.2922
1590,dynamic,-2.6541,0.0693,3.2027,33.19,1.093,0.9864,-0.8034,1.2721,-0.9355,0.8621,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.2721
1693,dynamic,-2.6547,0.0695,3.2027,33.19,1.160,0.9864,-0.8034,1.2721,-0.9355,0.8621,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.2521
1792,dynamic,-2.6550,0.0695,3.2027,33.19,1.228,0.9852,-0.8025,1.2707,-0.9343,0.8612,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.2317
1893,dynamic,-2.6550,0.0694,3.2027,33.19,1.294,0.9852,-0.8025,1.2707,-0.9343,0.8612,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.2118
1992,dynamic,-2.6551,0.0698,3.2027,33.19,1.361,0.9852,-0.8025,1.2707,-0.9343,0.8612,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.1916
2091,dynamic,-2.6551,0.0703,3.2027,33.19,1.426,0.9852,-0.8025,1.2707,-0.9343,0.8612,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.1721
2091,dynamic,-2.6551,0.0707,3.2028,33.19,1.426,0.9852,-0.8025,1.2707,-0.9343,0.8612,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.1721
2296,dynamic,-2.6551,0.0711,3.2027,33.48,1.562,0.9860,-0.8030,1.2716,-0.9350,0.8617,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.1315
2392,dynamic,-2.6550,0.0711,3.2027,33.48,1.627,0.9860,-0.8030,1.2716,-0.9350,0.8617,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.1119
2492,dynamic,-2.6549,0.0709,3.2027,33.48,1.694,0.9860,-0.8030,1.2716,-0.9351,0.8617,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.0917
2592,dynamic,-2.6553,0.0705,3.2027,33.48,1.760,0.9860,-0.8030,1.2716,-0.9351,0.8617,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,-0.0719
