time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
19,static,dynamic,none,1.2056,-12.90,0.02,-0.0535,-0.0064,1.1192,-0.2858,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0479
119,static,dynamic,none,1.2396,-11.66,0.12,-0.0545,-0.0066,1.1517,-0.2927,2.842,SEARCH,0.0000,0.0000,0.0000,-0.0474
219,static,dynamic,none,1.2736,-10.40,0.22,-0.0554,-0.0072,1.1843,-0.2990,2.843,SEARCH,0.0000,0.0000,0.0000,-0.0470
319,static,dynamic,none,1.3074,-9.11,0.32,-0.0560,-0.0077,1.2172,-0.3045,2.845,SEARCH,0.0000,0.0000,0.0000,-0.0465
419,static,dynamic,none,1.3412,-7.80,0.42,-0.0565,-0.0075,1.2502,-0.3093,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0461
519,static,dynamic,none,1.3751,-6.47,0.52,-0.0570,-0.0067,1.2835,-0.3133,2.848,SEARCH,0.0000,0.0000,0.0000,-0.0456
619,static,dynamic,none,1.4090,-5.13,0.62,-0.0572,-0.0049,1.3169,-0.3166,2.850,SEARCH,0.0000,0.0000,0.0000,-0.0451
719,static,dynamic,none,1.4432,3.78,0.72,-0.0577,-0.0029,1.3505,-0.3191,2.851,SEARCH,0.0000,0.0000,0.0000,-0.0446
819,static,dynamic,none,1.4777,2.42,0.82,-0.0584,-0.0010,1.3843,-0.3208,2.853,SEARCH,0.0000,0.0000,0.0000,-0.0441
919,static,dynamic,none,1.5119,1.06,0.92,-0.0591,-0.0002,1.4183,-0.3217,2.854,SEARCH,0.0000,0.0000,0.0000,-0.0437
1019,static,dynamic,none,1.5461,0.29,1.02,-0.0598,-0.0002,1.4524,-0.3218,2.856,SEARCH,0.0000,0.0000,0.0000,-0.0433
1119,static,dynamic,none,1.5807,1.65,1.12,-0.0610,-0.0001,1.4868,-0.3210,2.857,SEARCH,0.0000,0.0000,0.0000,-0.0429
1219,static,dynamic,none,1.6160,3.00,1.22,-0.0628,0.0001,1.5213,-0.3195,2.858,SEARCH,0.0000,0.0000,0.0000,-0.0425
1319,static,dynamic,none,1.6511,4.33,1.32,-0.0643,0.0003,1.5560,-0.3172,2.860,SEARCH,0.0000,0.0000,0.0000,-0.0421
1419,static,dynamic,none,1.6864,5.65,1.42,-0.0659,0.0006,1.5909,-0.3140,2.861,SEARCH,0.0000,0.0000,0.0000,-0.0417
1519,static,dynamic,none,1.7220,6.94,1.52,-0.0679,0.0006,1.6259,-0.3100,2.862,SEARCH,0.0000,0.0000,0.0000,-0.0413
1619,static,dynamic,none,1.7585,8.22,1.62,-0.0707,-0.0000,1.6611,-0.3052,2.864,SEARCH,0.0000,0.0000,0.0000,-0.0408
1719,static,dynamic,none,1.7950,9.47,1.72,-0.0735,-0.0007,1.6965,-0.2995,2.865,SEARCH,0.0000,0.0000,0.0000,-0.0404
1819,static,dynamic,none,1.8318,10.68,1.82,-0.0763,-0.0015,1.7321,-0.2931,2.867,SEARCH,0.0000,0.0000,0.0000,-0.0399
1919,static,dynamic,none,1.8684,11.87,1.92,-0.0790,-0.0024,1.7678,-0.2858,2.868,SEARCH,0.0000,0.0000,0.0000,-0.0395
2019,static,dynamic,none,1.9053,13.03,2.02,-0.0817,-0.0034,1.8037,-0.2778,2.870,SEARCH,0.0000,0.0000,0.0000,-0.0391
2119,static,dynamic,none,1.9422,14.05,2.12,-0.0843,-0.0040,1.8397,-0.2690,2.871,SEARCH,0.0000,0.0000,0.0000,-0.0387
2219,static,dynamic,none,1.9785,14.06,2.22,-0.0860,-0.0041,1.8759,-0.2599,2.872,SEARCH,0.0000,0.0000,0.0000,-0.0383
