time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
84,static,2.5858,-0.8211,0.0030,61.24,1.470,-0.4616,4.2673,4.2922,-0.4586,4.2676,0.000,1,SEARCH,0.2454,0.0000,0.0000,-0.1590
179,static,2.6258,-0.8301,0.0062,0.00,1.463,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2414,0.0000,0.0000,-0.1610
281,static,2.6573,-0.8379,0.0088,0.00,1.461,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2374,0.0000,0.0000,-0.1617
383,static,2.7040,-0.8491,0.0101,0.00,1.454,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.2335,0.0000,0.0000,-0.1638
479,static,2.7358,-0.8566,0.0099,54.93,1.451,-0.2992,3.0068,3.0216,-0.2687,3.0096,0.000,1,SEARCH,0.2296,0.0000,0.0000,-0.1646
582,static,2.7826,-0.8674,0.0097,54.93,1.444,-0.2992,3.0068,3.0216,-0.2698,3.0096,0.000,1,SEARCH,0.2256,0.0000,0.0000,-0.1668
680,static,2.8132,-0.8749,0.0105,51.65,1.443,-0.4453,2.4960,2.5355,-0.4211,2.5002,0.000,1,SEARCH,0.2217,0.0000,0.0000,-0.1671
788,static,2.8590,-0.8869,0.0125,51.65,1.437,-0.4453,2.4960,2.5355,-0.4185,2.5007,0.000,1,SEARCH,0.2179,0.0000,0.0000,-0.1689
883,static,2.8897,-0.8955,0.0138,49.69,1.435,-0.6265,2.4021,2.4825,-0.5964,2.4098,0.000,1,SEARCH,0.2141,0.0000,0.0000,-0.1695
981,static,2.9272,-0.9065,0.0147,49.69,1.428,-0.6265,2.4021,2.4825,-0.5926,2.4107,0.000,1,SEARCH,0.2103,0.0000,0.0000,-0.1717
1081,static,2.9658,-0.9187,0.0121,49.63,1.428,-0.6118,2.3039,2.3837,-0.5786,2.3124,0.000,1,SEARCH,0.2065,0.0000,0.0000,-0.1715
1189,static,3.0037,-0.9306,0.0098,49.28,1.422,-0.5722,2.2917,2.3620,-0.5453,2.2982,0.000,1,SEARCH,0.2030,0.0000,0.0000,-0.1733
1280,static,3.0405,-0.9436,0.0076,49.54,1.420,-0.5424,2.2415,2.3062,-0.5210,2.2466,0.000,1,SEARCH,0.1989,0.0000,0.0000,-0.1739
1384,static,3.0834,-0.9573,0.0045,49.54,1.418,-0.5424,2.2415,2.3062,-0.5264,2.2453,0.000,1,SEARCH,0.1952,0.0000,0.0000,-0.1745
1482,static,3.1118,-0.9662,0.0024,48.55,1.423,-0.4775,2.3232,2.3718,-0.4671,2.3253,0.000,1,SEARCH,0.1917,0.0000,0.0000,-0.1731
1586,static,3.1470,-0.9764,0.0003,48.53,1.422,-0.4317,2.3895,2.4282,-0.4272,2.3903,0.000,1,SEARCH,0.1881,0.0000,0.0000,-0.1733
1680,static,3.1890,-0.9898,6.2816,48.08,1.427,-0.4099,2.4518,2.4858,-0.4097,2.4518,0.000,1,SEARCH,0.1846,0.0000,0.0000,-0.1718
1782,static,3.2223,-0.9994,6.2802,47.68,1.424,-0.3853,2.4842,2.5139,-0.3893,2.4835,0.000,1,SEARCH,0.1811,0.0000,0.0000,-0.1727
1883,static,3.2486,-1.0081,6.2783,47.01,1.426,-0.2221,2.6557,2.6649,-0.2301,2.6550,0.000,1,SEARCH,0.1778,0.0000,0.0000,-0.1721
1989,static,3.2799,-1.0167,6.2750,47.01,1.420,-0.2221,2.6557,2.6649,-0.2368,2.6544,0.000,1,SEARCH,0.1745,0.0000,0.0000,-0.1739
2092,static,3.3174,-1.0269,6.2733,0.00,1.419,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1714,0.0000,0.0000,-0.1742
2180,static,3.3481,-1.0348,6.2742,0.00,1.413,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1683,0.0000,0.0000,-0.1760
2282,static,3.3781,-1.0425,6.2760,0.00,1.411,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1652,0.0000,0.0000,-0.1767
2381,static,3.4071,-1.0489,6.2783,0.00,1.404,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1622,0.0000,0.0000,-0.1787
2481,static,3.4300,-1.0545,6.2804,0.00,1.401,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1593,0.0000,0.0000,-0.1797
2585,static,3.4624,-1.0600,6.2819,0.00,1.393,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1564,0.0000,0.0000,-0.1821
2689,static,3.4887,-1.0628,6.2829,42.08,1.393,2.1881,3.6560,4.2607,2.1835,3.6587,0.000,1,SEARCH,0.1538,0.0000,0.0000,-0.1821
2782,static,3.5149,-1.0642,0.0012,38.24,1.389,2.0413,3.1853,3.7833,2.0405,3.1858,0.000,1,SEARCH,0.1511,0.0000,0.0000,-0.1832
2881,static,3.5353,-1.0657,0.0021,38.24,1.390,2.0413,3.1853,3.7833,2.0451,3.1829,0.000,1,SEARCH,0.1485,0.0000,0.0000,-0.1829
2983,static,3.5641,-1.0668,0.0045,38.24,1.387,2.0413,3.1853,3.7833,2.0489,3.1804,0.000,1,SEARCH,0.1460,0.0000,0.0000,-0.1838
3083,static,3.5807,-1.0666,0.0057,35.57,1.393,2.2425,3.0509,3.7864,2.2561,3.0409,0.000,1,SEARCH,0.1436,0.0000,0.0000,-0.1822
3184,static,3.6101,-1.0656,0.0062,35.57,1.393,2.2425,3.0509,3.7864,2.2607,3.0375,0.000,1,SEARCH,0.1412,0.0000,0.0000,-0.1821
3282,static,3.6241,-1.0648,0.0055,0.00,1.397,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1390,0.0000,0.0000,-0.1810
3381,static,3.6482,-1.0632,0.0023,0.00,1.394,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1370,0.0000,0.0000,-0.1817
3482,static,3.6648,-1.0615,6.2816,0.00,1.398,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1352,0.0000,0.0000,-0.1805
