time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
43,static,2.6852,-0.0102,0.2177,35.57,2.000,0.9784,2.1607,2.3719,1.4220,1.8984,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
142,static,2.7250,-0.0212,0.2164,35.57,2.000,0.9784,2.1607,2.3719,1.4195,1.9002,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
242,static,2.7602,-0.0309,0.2172,35.57,2.000,0.9784,2.1607,2.3719,1.4211,1.8990,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
342,static,2.7917,-0.0327,0.2192,35.57,2.000,0.9784,2.1607,2.3719,1.4248,1.8962,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
442,static,2.8222,-0.0302,0.2162,35.57,2.000,0.9784,2.1607,2.3719,1.4191,1.9005,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
542,static,2.8522,-0.0258,0.2020,35.57,2.000,0.9784,2.1607,2.3719,1.3920,1.9204,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
642,static,2.8804,-0.0227,0.1777,35.57,2.000,0.9784,2.1607,2.3719,1.3449,1.9537,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
749,static,2.9039,-0.0196,0.1630,35.57,2.000,0.9784,2.1607,2.3719,1.3160,1.9733,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
842,static,2.9246,-0.0168,0.1559,36.07,2.000,0.7024,1.9778,2.0988,1.0010,1.8447,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
942,static,2.9451,-0.0121,0.1482,36.07,2.000,0.7024,1.9778,2.0988,0.9868,1.8524,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1042,static,2.9663,-0.0086,0.1339,36.07,2.000,0.7024,1.9778,2.0988,0.9602,1.8663,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1142,static,2.9888,-0.0067,0.1129,36.07,2.000,0.7024,1.9778,2.0988,0.9207,1.8861,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1242,static,3.0114,-0.0075,0.0980,36.07,2.000,0.7024,1.9778,2.0988,0.8926,1.8996,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1342,static,3.0319,-0.0040,0.0954,36.07,2.000,0.7024,1.9778,2.0988,0.8877,1.9018,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1442,static,3.0543,-0.0043,0.1000,36.07,2.000,0.7024,1.9778,2.0988,0.8964,1.8978,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1442,static,3.0773,-0.0047,0.1149,36.07,2.000,0.7024,1.9778,2.0988,0.8964,1.8978,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1642,static,3.1025,-0.0072,0.1283,35.59,2.000,0.2000,1.1719,1.1888,0.3482,1.1367,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1742,static,3.1287,-0.0092,0.1333,35.59,2.000,0.2000,1.1719,1.1888,0.3539,1.1349,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1842,static,3.1525,-0.0131,0.1416,35.59,2.000,0.2000,1.1719,1.1888,0.3633,1.1319,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
1942,static,3.1707,-0.0192,0.1662,35.59,2.000,0.2000,1.1719,1.1888,0.3910,1.1226,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
2042,static,3.1866,-0.0281,0.1923,35.59,2.000,0.2000,1.1719,1.1888,0.4203,1.1120,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
2142,static,3.2014,-0.0373,0.2044,35.59,2.000,0.2000,1.1719,1.1888,0.4336,1.1069,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
2242,static,3.2181,-0.0468,0.1962,35.59,2.000,0.2000,1.1719,1.1888,0.4246,1.1104,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
2342,static,3.2366,-0.0537,0.1775,35.59,2.000,0.2000,1.1719,1.1888,0.4038,1.1181,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
2442,static,3.2587,-0.0598,0.1632,35.59,2.000,0.2000,1.1719,1.1888,0.3877,1.1238,0.000,1,SEARCH,0.5000,0.0000,0.0000,-0.0000
