time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
93,gimbal,dynamic_easy,none,1.0846,1.27,0.09,0.0022,-0.0445,1.0865,-0.0187,2.723,SEARCH,0.0000,0.0000,0.0000,-0.0831
193,gimbal,dynamic_easy,none,1.0919,2.88,0.19,-0.0030,-0.0413,1.0886,-0.0187,2.727,SEARCH,0.0000,0.0000,0.0000,-0.0820
293,gimbal,dynamic_easy,none,1.0994,4.43,0.29,-0.0085,-0.0386,1.0906,-0.0186,2.731,SEARCH,0.0000,0.0000,0.0000,-0.0808
393,gimbal,dynamic_easy,none,1.1061,5.96,0.39,-0.0133,-0.0363,1.0927,-0.0184,2.734,SEARCH,0.0000,0.0000,0.0000,-0.0798
493,gimbal,dynamic_easy,none,1.1131,7.46,0.49,-0.0183,-0.0342,1.0947,-0.0181,2.738,SEARCH,0.0000,0.0000,0.0000,-0.0786
593,gimbal,dynamic_easy,none,1.1193,8.94,0.59,-0.0225,-0.0324,1.0967,-0.0179,2.742,SEARCH,0.0000,0.0000,0.0000,-0.0775
693,gimbal,dynamic_easy,none,1.1253,10.40,0.69,-0.0264,-0.0314,1.0987,-0.0175,2.745,SEARCH,0.0000,0.0000,0.0000,-0.0764
793,gimbal,dynamic_easy,none,1.1299,11.84,0.79,-0.0291,-0.0313,1.1008,-0.0171,2.749,SEARCH,0.0000,0.0000,0.0000,-0.0753
893,gimbal,dynamic_easy,none,1.1338,13.28,0.89,-0.0310,-0.0313,1.1028,-0.0167,2.753,SEARCH,0.0000,0.0000,0.0000,-0.0742
993,gimbal,dynamic_easy,none,1.1371,14.10,0.99,-0.0322,-0.0314,1.1048,-0.0162,2.756,SEARCH,0.0000,0.0000,0.0000,-0.0732
1093,gimbal,dynamic_easy,none,1.1399,14.07,1.09,-0.0330,-0.0323,1.1068,-0.0157,2.760,SEARCH,0.0000,0.0000,0.0000,-0.0721
1193,gimbal,dynamic_easy,none,1.1423,14.06,1.19,-0.0333,-0.0332,1.1088,-0.0152,2.763,SEARCH,0.0000,0.0000,0.0000,-0.0711
1293,gimbal,dynamic_easy,none,1.1439,14.05,1.29,-0.0329,-0.0337,1.1108,-0.0147,2.766,SEARCH,0.0000,0.0000,0.0000,-0.0701
