time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
58,gimbal,static,strong,5.0522,0.07,0.06,4.9478,0.0098,10.0000,0.0000,2.778,SEARCH,2.5465,-0.0039,0.0000,-0.0667
158,gimbal,static,strong,4.9459,0.05,0.16,5.0542,0.0144,10.0000,0.0000,2.780,SEARCH,2.4975,-0.0062,0.0000,-0.0660
258,gimbal,static,strong,4.8475,0.04,0.26,5.1525,0.0182,10.0000,0.0000,2.783,SEARCH,2.4442,-0.0083,0.0000,-0.0652
358,gimbal,static,strong,4.7410,0.02,0.36,5.2591,0.0224,10.0000,0.0000,2.785,SEARCH,2.3909,-0.0104,0.0000,-0.0645
459,gimbal,static,strong,4.6435,0.01,0.46,5.3566,0.0260,10.0000,0.0000,2.788,SEARCH,2.3420,-0.0123,0.0000,-0.0637
559,gimbal,static,strong,4.5394,0.00,0.56,5.4607,0.0292,10.0000,0.0000,2.790,SEARCH,2.2896,-0.0140,0.0000,-0.0630
658,gimbal,static,strong,4.4446,0.01,0.66,5.5555,0.0311,10.0000,0.0000,2.792,SEARCH,2.2419,-0.0152,0.0000,-0.0624
759,gimbal,static,strong,4.3426,0.03,0.76,5.6575,0.0321,10.0000,0.0000,2.794,SEARCH,2.1947,-0.0159,0.0000,-0.0617
859,gimbal,static,strong,4.2490,0.04,0.86,5.7511,0.0322,10.0000,0.0000,2.796,SEARCH,2.1439,-0.0161,0.0000,-0.0611
959,gimbal,static,strong,4.1479,0.05,0.96,5.8523,0.0317,10.0000,0.0000,2.798,SEARCH,2.0933,-0.0160,0.0000,-0.0605
1058,gimbal,static,strong,4.0544,0.05,1.06,5.9457,0.0310,10.0000,0.0000,2.801,SEARCH,2.0466,-0.0156,0.0000,-0.0598
1158,gimbal,static,strong,3.9609,0.05,1.16,6.0392,0.0303,10.0000,0.0000,2.803,SEARCH,1.9960,-0.0153,0.0000,-0.0591
1259,gimbal,static,strong,3.8597,0.05,1.26,6.1404,0.0292,10.0000,0.0000,2.805,DESCEND_TO_LOW,0.9379,-0.0273,-0.0174,0.5000
1358,gimbal,static,strong,3.7663,0.04,1.36,6.2338,0.0278,10.0000,0.0000,2.796,DESCEND_TO_LOW,0.8566,-0.0274,0.0192,0.5000
1458,gimbal,static,strong,3.6648,0.03,1.46,6.3353,0.0260,10.0000,0.0000,2.757,DESCEND_TO_LOW,0.8273,-0.0221,0.0216,0.5000
1558,gimbal,static,strong,3.5634,0.03,1.56,6.4367,0.0237,10.0000,0.0000,2.708,DESCEND_TO_LOW,0.7334,-0.0263,-0.0522,0.5000
1659,gimbal,static,strong,3.4713,0.02,1.66,6.5288,0.0207,10.0000,0.0000,2.652,DESCEND_TO_LOW,0.7477,-0.0268,-0.0522,0.5000
1758,gimbal,static,strong,3.3819,0.02,1.76,6.6181,0.0175,10.0000,0.0000,2.599,DESCEND_TO_LOW,0.6233,-0.0211,-0.0138,0.5000
1858,gimbal,static,strong,3.2887,0.02,1.86,6.7113,0.0146,10.0000,0.0000,2.543,DESCEND_TO_LOW,0.5839,-0.0164,0.0198,0.5000
1958,gimbal,static,strong,3.2061,0.02,1.96,6.7939,0.0127,10.0000,0.0000,2.491,DESCEND_TO_LOW,0.5323,-0.0063,0.0570,0.5000
2058,gimbal,static,strong,3.1218,0.01,2.06,6.8782,0.0113,10.0000,0.0000,2.437,DESCEND_TO_LOW,0.4882,-0.0058,0.0252,0.5000
2158,gimbal,static,strong,3.0433,0.00,2.16,6.9567,0.0105,10.0000,0.0000,2.388,DESCEND_TO_LOW,0.4583,-0.0052,-0.0036,0.5000
2259,gimbal,static,strong,2.9757,0.01,2.26,7.0243,0.0101,10.0000,0.0000,2.335,DESCEND_TO_LOW,0.4444,-0.0052,-0.0036,0.5000
2358,gimbal,static,strong,2.9124,0.01,2.36,7.0876,0.0102,10.0000,0.0000,2.287,DESCEND_TO_LOW,0.4228,-0.0051,-0.0036,0.5000
2458,gimbal,static,strong,2.8486,0.01,2.46,7.1514,0.0109,10.0000,0.0000,2.235,DESCEND_TO_LOW,0.4317,-0.0005,0.0270,0.5000
2559,gimbal,static,strong,2.7891,0.00,2.56,7.2110,0.0121,10.0000,0.0000,2.186,DESCEND_TO_LOW,0.4457,-0.0051,-0.0036,0.5000
2658,gimbal,static,strong,2.7379,0.00,2.66,7.2621,0.0137,10.0000,0.0000,2.133,DESCEND_TO_LOW,0.4712,-0.0101,-0.0072,0.5000
2759,gimbal,static,strong,2.6859,0.00,2.76,7.3142,0.0159,10.0000,0.0000,2.084,DESCEND_TO_LOW,0.4779,-0.0102,-0.0072,0.5000
2858,gimbal,static,strong,2.6394,0.00,2.86,7.3606,0.0177,10.0000,0.0000,2.031,DESCEND_TO_LOW,0.5340,-0.0103,0.0186,0.5000
2958,gimbal,static,strong,2.5895,0.01,2.96,7.4105,0.0195,10.0000,0.0000,1.982,DESCEND_TO_LOW,0.5915,-0.0196,-0.0138,0.5000
3058,gimbal,static,strong,2.5430,0.02,3.06,7.4571,0.0210,10.0000,0.0000,1.928,DESCEND_TO_LOW,0.6559,-0.0198,0.0090,0.5000
3159,gimbal,static,strong,2.4909,0.03,3.16,7.5092,0.0218,10.0000,0.0000,1.878,DESCEND_TO_LOW,0.7024,-0.0243,0.0060,0.5000
3258,gimbal,static,strong,2.4406,0.04,3.26,7.5595,0.0219,10.0000,0.0000,1.824,DESCEND_TO_LOW,0.7476,-0.0241,0.0048,0.5000
3358,gimbal,static,strong,2.3831,0.06,3.36,7.6170,0.0213,10.0000,0.0000,1.772,STABILIZE_LOW,0.7732,-0.0288,0.0012,0.0817
3458,gimbal,static,strong,2.3264,0.08,3.46,7.6737,0.0203,10.0000,0.0000,1.727,STABILIZE_LOW,0.7945,-0.0235,0.0036,0.0682
3559,gimbal,static,strong,2.2599,0.10,3.56,7.7401,0.0184,10.0000,0.0000,1.710,STABILIZE_LOW,0.7744,-0.0231,0.0030,0.0629
3658,gimbal,static,strong,2.1947,0.13,3.66,7.8054,0.0162,10.0000,0.0000,1.699,STABILIZE_LOW,0.7766,-0.0230,0.0030,0.0597
3759,gimbal,static,strong,2.1203,0.15,3.76,7.8797,0.0134,10.0000,0.0000,1.691,STABILIZE_LOW,0.7781,-0.0228,0.0030,0.0574
3860,gimbal,static,strong,2.0490,0.16,3.86,7.9510,0.0104,10.0000,0.0000,1.684,TERMINAL_LAND,0.5821,-0.0095,0.0312,0.0551
3958,gimbal,static,strong,1.9702,0.17,3.96,8.0299,0.0069,10.0000,0.0000,1.678,TERMINAL_LAND,0.4560,-0.0042,-0.0036,0.0000
4059,gimbal,static,strong,1.8972,0.16,4.06,8.1028,0.0035,10.0000,0.0000,1.676,TERMINAL_LAND,0.3905,0.0041,0.0036,0.0000
4159,gimbal,static,strong,1.8200,0.13,4.16,8.1800,0.0008,10.0000,0.0000,1.676,TERMINAL_LAND,0.3977,0.0037,0.0216,0.0000
4259,gimbal,static,strong,1.7521,0.09,4.26,8.2479,-0.0008,10.0000,0.0000,1.677,TERMINAL_LAND,0.2581,0.0118,0.0096,0.0000
4359,gimbal,static,strong,1.6844,0.02,4.36,8.3156,-0.0020,10.0000,0.0000,1.677,TERMINAL_LAND,0.2059,0.0119,-0.0078,0.0000
