time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
29,static,dynamic,gust1,1.1668,-5.70,0.03,-0.0279,0.0327,1.1379,0.0792,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0304
130,static,dynamic,gust1,1.1986,-5.70,0.13,-0.0302,0.0351,1.1677,0.0762,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0303
229,static,dynamic,gust1,1.2300,-5.70,0.23,-0.0319,0.0365,1.1976,0.0732,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0302
330,static,dynamic,gust1,1.2611,-5.70,0.33,-0.0329,0.0367,1.2278,0.0702,2.900,SEARCH,0.0000,0.0000,0.0000,-0.0301
430,static,dynamic,gust1,1.2912,-5.69,0.43,-0.0328,0.0363,1.2581,0.0672,2.900,SEARCH,0.0000,0.0000,0.0000,-0.0299
530,static,dynamic,gust1,1.3211,-5.69,0.53,-0.0321,0.0359,1.2887,0.0641,2.901,SEARCH,0.0000,0.0000,0.0000,-0.0298
629,static,dynamic,gust1,1.3513,-5.69,0.63,-0.0316,0.0355,1.3194,0.0610,2.901,SEARCH,0.0000,0.0000,0.0000,-0.0296
729,static,dynamic,gust1,1.3817,-5.69,0.73,-0.0312,0.0346,1.3504,0.0579,2.902,SEARCH,0.0000,0.0000,0.0000,-0.0294
829,static,dynamic,gust1,1.4129,-5.69,0.83,-0.0312,0.0330,1.3815,0.0548,2.903,SEARCH,0.0000,0.0000,0.0000,-0.0292
929,static,dynamic,gust1,1.4446,-5.69,0.93,-0.0316,0.0313,1.4129,0.0517,2.903,SEARCH,0.0000,0.0000,0.0000,-0.0290
1030,static,dynamic,gust1,1.4766,-5.69,1.03,-0.0321,0.0297,1.4444,0.0485,2.904,SEARCH,0.0000,0.0000,0.0000,-0.0288
1129,static,dynamic,gust1,1.5090,-5.69,1.13,-0.0328,0.0290,1.4761,0.0454,2.905,SEARCH,0.0000,0.0000,0.0000,-0.0285
1230,static,dynamic,gust1,1.5418,-5.70,1.23,-0.0337,0.0293,1.5081,0.0422,2.906,SEARCH,0.0000,0.0000,0.0000,-0.0283
1330,static,dynamic,gust1,1.5756,-5.70,1.33,-0.0353,0.0308,1.5402,0.0389,2.907,SEARCH,0.0000,0.0000,0.0000,-0.0280
1429,static,dynamic,gust1,1.6093,-5.71,1.43,-0.0367,0.0327,1.5725,0.0357,2.907,SEARCH,0.0000,0.0000,0.0000,-0.0278
1529,static,dynamic,gust1,1.6420,5.71,1.53,-0.0369,0.0355,1.6051,0.0325,2.908,SEARCH,0.0000,0.0000,0.0000,-0.0275
1629,static,dynamic,gust1,1.6742,5.72,1.63,-0.0364,0.0383,1.6378,0.0292,2.909,SEARCH,0.0000,0.0000,0.0000,-0.0274
1729,static,dynamic,gust1,1.7061,5.72,1.73,-0.0353,0.0406,1.6707,0.0259,2.907,SEARCH,0.0000,0.0000,0.0000,-0.0279
1829,static,dynamic,gust1,1.7379,5.72,1.83,-0.0340,0.0422,1.7038,0.0226,2.907,SEARCH,0.0000,0.0000,0.0000,-0.0280
1930,static,dynamic,gust1,1.7694,5.71,1.93,-0.0322,0.0428,1.7371,0.0193,2.907,SEARCH,0.0000,0.0000,0.0000,-0.0280
2029,static,dynamic,gust1,1.8010,5.71,2.03,-0.0302,0.0424,1.7706,0.0159,2.906,SEARCH,0.0000,0.0000,0.0000,-0.0283
2129,static,dynamic,gust1,1.8331,-5.71,2.13,-0.0286,0.0413,1.8042,0.0125,2.906,SEARCH,0.0000,0.0000,0.0000,-0.0282
2230,static,dynamic,gust1,1.8666,-5.71,2.23,-0.0283,0.0398,1.8381,0.0092,2.905,SEARCH,0.0000,0.0000,0.0000,-0.0285
