time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
33,dynamic,0.0099,-0.6939,0.0233,7.36,1.967,-0.4287,2.1156,2.1586,-0.3787,2.1252,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0099
132,dynamic,0.0231,-0.7181,0.0209,9.46,1.965,-0.3601,1.9433,1.9764,-0.3162,1.9509,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0104
229,dynamic,0.0377,-0.7421,0.0170,9.16,1.961,-0.2273,1.7351,1.7499,-0.1934,1.7392,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0116
331,dynamic,0.0527,-0.7668,0.0130,9.74,1.963,-0.0982,1.5701,1.5732,-0.0727,1.5715,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.0110
443,dynamic,0.0681,-0.7923,0.0100,10.77,1.958,0.0040,1.4430,1.4430,0.0212,1.4428,0.000,1,STABILIZE_HIGH,0.0738,0.7392,0.4308,-0.0125
529,dynamic,0.0814,-0.8139,0.0090,10.43,1.957,0.0740,1.3112,1.3133,0.0863,1.3105,0.000,1,STABILIZE_HIGH,0.1072,0.6716,0.4172,-0.0130
631,dynamic,0.0944,-0.8319,0.0107,10.43,1.955,0.0740,1.3112,1.3133,0.0859,1.3105,0.000,1,STABILIZE_HIGH,0.1072,0.6724,0.4172,-0.0136
729,dynamic,0.1086,-0.8448,0.0156,11.64,1.955,0.3470,1.2738,1.3202,0.3631,1.2693,0.000,1,STABILIZE_HIGH,0.2497,0.6524,0.4656,-0.0135
834,dynamic,0.1221,-0.8496,0.0224,11.64,1.953,0.3470,1.2738,1.3202,0.3701,1.2673,0.000,1,STABILIZE_HIGH,0.2536,0.6523,0.4656,-0.0142
934,dynamic,0.1402,-0.8495,0.0326,9.60,1.950,0.7095,1.0713,1.2850,0.7385,1.0516,0.000,1,STABILIZE_HIGH,0.4421,0.5397,0.3840,-0.0142
1030,dynamic,0.1603,-0.8427,0.0420,6.80,1.944,0.8929,0.8496,1.2326,0.9222,0.8178,0.000,1,DESCEND_TO_LOW,0.5405,0.4178,0.2720,0.3000
1131,dynamic,0.1771,-0.8372,0.0498,6.80,1.940,0.8929,0.8496,1.2326,0.9296,0.8093,0.000,1,DESCEND_TO_LOW,0.5457,0.4144,0.2720,0.3000
1230,dynamic,0.2143,-0.8228,0.0646,4.04,1.906,1.2847,0.5932,1.4150,1.3161,0.5198,0.000,1,DESCEND_TO_LOW,0.7610,0.2664,0.1616,0.3000
1331,dynamic,0.2528,-0.8122,0.0762,3.24,1.876,1.4396,0.5103,1.5273,1.4705,0.4128,0.000,1,DESCEND_TO_LOW,0.8575,0.2126,0.1296,0.3000
1431,dynamic,0.2986,-0.8022,0.0881,0.38,1.830,1.6881,0.3510,1.7242,1.7110,0.2132,0.000,1,DESCEND_TO_LOW,1.0000,0.1045,0.0152,0.3000
1530,dynamic,0.3485,-0.7967,0.0981,-0.87,1.790,1.9282,0.2318,1.9421,1.9413,0.0525,0.000,1,DESCEND_TO_LOW,1.0000,0.0145,-0.0348,0.3000
1631,dynamic,0.4174,-0.7923,0.1092,-3.25,1.756,2.1319,0.1057,2.1346,2.1317,-0.1104,0.000,1,DESCEND_TO_LOW,1.0000,-0.0819,-0.1300,0.3000
1730,dynamic,0.4873,-0.7932,0.1162,-5.44,1.719,2.0279,-0.0177,2.0280,2.0136,-0.2411,0.000,1,DESCEND_TO_LOW,1.0000,-0.1630,-0.2176,0.3000
1829,dynamic,0.5632,-0.7973,0.1205,-8.09,1.671,1.9713,-0.1468,1.9768,1.9402,-0.3785,0.000,1,DESCEND_TO_LOW,1.0000,-0.2533,-0.3236,0.3000
1934,dynamic,0.6433,-0.8065,0.1201,-8.09,1.642,1.9713,-0.1468,1.9768,1.9392,-0.3834,0.000,1,DESCEND_TO_LOW,1.0000,-0.2601,-0.3236,0.3000
2034,dynamic,0.7267,-0.8205,0.1153,-14.92,1.608,1.8691,-0.4123,1.9141,1.8067,-0.6320,0.000,1,DESCEND_TO_LOW,1.0000,-0.4276,-0.5968,0.3000
2129,dynamic,0.8139,-0.8404,0.1055,-17.63,1.566,1.7649,-0.4995,1.8342,1.6987,-0.6920,0.000,1,DESCEND_TO_LOW,1.0000,-0.4782,-0.7052,0.3000
2231,dynamic,0.8934,-0.8617,0.0929,-17.63,1.525,1.7649,-0.4995,1.8342,1.7057,-0.6745,0.000,1,DESCEND_TO_LOW,1.0000,-0.4765,-0.7052,0.3000
2333,dynamic,0.9916,-0.8926,0.0750,-22.83,1.488,1.6461,-0.7225,1.7977,1.5779,-0.8612,0.000,1,DESCEND_TO_LOW,1.0000,-0.6142,-0.9132,0.3000
2431,dynamic,1.0817,-0.9261,0.0519,-25.52,1.447,1.6036,-0.7889,1.7871,1.5478,-0.8934,0.000,1,DESCEND_TO_LOW,1.0000,-0.6512,-1.0208,0.3000
2531,dynamic,1.1732,-0.9677,0.0241,-24.88,1.405,1.5564,-0.8290,1.7634,1.5211,-0.8922,0.000,1,DESCEND_TO_LOW,1.0000,-0.6621,-0.9952,0.3000
2630,dynamic,1.2647,-1.0142,6.2765,-26.14,1.362,1.5219,-0.9068,1.7716,1.5109,-0.9250,0.000,1,DESCEND_TO_LOW,1.0000,-0.6995,-1.0456,0.3000
2731,dynamic,1.3586,-1.0658,6.2411,-26.14,1.321,1.5219,-0.9068,1.7716,1.5397,-0.8764,0.000,1,DESCEND_TO_LOW,1.0000,-0.6778,-1.0456,0.3000
2833,dynamic,1.4523,-1.1210,6.2060,-26.82,1.292,1.6048,-0.9992,1.8904,1.6517,-0.9196,0.000,1,STABILIZE_LOW,1.0000,-0.6660,-1.0456,0.3000
2930,dynamic,1.5454,-1.1799,6.1715,-26.82,1.249,1.6048,-0.9992,1.8904,1.6831,-0.8607,0.000,1,STABILIZE_LOW,1.0000,-0.6887,-1.0728,0.0746
3031,dynamic,1.6375,-1.2423,6.1380,-27.14,1.212,1.6378,-1.0168,1.9278,1.7464,-0.8164,0.000,1,STABILIZE_LOW,1.0000,-0.6668,-1.0856,0.0635
3131,dynamic,1.7297,-1.3096,6.1028,-24.81,1.189,1.6619,-1.0317,1.9561,1.8018,-0.7617,0.000,1,STABILIZE_LOW,1.0000,-0.6290,-0.9924,0.0566
3234,dynamic,1.8215,-1.3791,6.0683,-20.58,1.170,1.5104,-0.9840,1.8026,1.6696,-0.6795,0.000,1,STABILIZE_LOW,1.0000,-0.5658,-0.8232,0.0510
3330,dynamic,1.9122,-1.4489,6.0354,-21.45,1.158,1.3063,-0.8544,1.5609,1.4657,-0.5366,0.000,1,STABILIZE_LOW,1.0000,-0.4608,-0.8580,0.0474
3431,dynamic,2.0025,-1.5195,6.0043,-21.45,1.144,1.3063,-0.8544,1.5609,1.4791,-0.4985,0.000,1,STABILIZE_LOW,1.0000,-0.4341,-0.8580,0.0432
3531,dynamic,2.0921,-1.5877,5.9733,-18.70,1.132,0.8886,-0.3897,0.9703,0.9623,-0.1241,0.000,1,STABILIZE_LOW,0.8235,-0.1436,-0.7480,0.0397
3630,dynamic,2.1806,-1.6538,5.9440,-16.73,1.109,0.7218,-0.2248,0.7560,0.7558,0.0151,0.000,1,STABILIZE_LOW,0.6722,-0.0337,-0.6692,0.0327
3730,dynamic,2.2692,-1.7171,5.9177,-16.73,1.100,0.7218,-0.2248,0.7560,0.7553,0.0322,0.000,1,STABILIZE_LOW,0.6743,-0.0205,-0.6692,0.0300
3832,dynamic,2.3531,-1.7726,5.8948,-13.05,1.085,0.1619,0.2378,0.2877,0.0641,0.2805,0.000,1,STABILIZE_LOW,0.1378,0.1800,-0.5220,0.0255
3930,dynamic,2.4325,-1.8217,5.8695,-11.67,1.078,0.0208,0.3541,0.3547,-0.1180,0.3344,-0.009,1,TERMINAL_LAND,-0.0044,0.2252,-0.4668,0.0000
4031,dynamic,2.5046,-1.8608,5.8447,-10.85,1.069,-0.3458,0.5728,0.6691,-0.5509,0.3797,-0.029,1,TERMINAL_LAND,-0.3462,0.2631,-0.4340,0.0000
4131,dynamic,2.5701,-1.8908,5.8222,-10.36,1.066,-0.5120,0.6858,0.8558,-0.7583,0.3966,-0.049,1,TERMINAL_LAND,-0.5105,0.2775,-0.4144,0.0000
4230,dynamic,2.6264,-1.9095,5.7971,-9.18,1.063,-0.6183,0.7524,0.9739,-0.8920,0.3907,-0.069,1,TERMINAL_LAND,-0.6165,0.2751,-0.3672,0.0000
4329,dynamic,2.6785,-1.9214,5.7802,0.00,1.059,0.0000,0.0000,0.0000,0.0000,0.0000,-0.069,0,TERMINAL_LAND,-0.5551,0.2476,-0.3306,0.3000
4430,dynamic,2.7229,-1.9269,5.7604,0.00,1.034,0.0000,0.0000,0.0000,0.0000,0.0000,-0.069,0,TERMINAL_LAND,-0.4307,0.1922,-0.2565,0.3000
4535,dynamic,2.7655,-1.9250,5.7431,0.00,0.998,0.0000,0.0000,0.0000,0.0000,0.0000,-0.069,0,TERMINAL_LAND,-0.3018,0.1347,-0.1798,0.3000
4630,dynamic,2.8006,-1.9175,5.7283,0.00,0.966,0.0000,0.0000,0.0000,0.0000,0.0000,-0.069,0,TERMINAL_LAND,-0.1848,0.0824,-0.1101,0.3000
4730,dynamic,2.8367,-1.9059,5.7158,0.00,0.921,0.0000,0.0000,0.0000,0.0000,0.0000,-0.069,0,TERMINAL_LAND,-0.0616,0.0275,-0.0367,0.3000
4830,dynamic,2.8679,-1.8928,5.7023,0.00,0.887,0.0000,0.0000,0.0000,0.0000,0.0000,-0.069,0,TERMINAL_LAND,-0.0000,0.0000,-0.0000,0.3000
4930,dynamic,2.9024,-1.8753,5.6911,-5.54,0.851,-0.4045,0.3621,0.5429,-0.5373,0.0782,-0.209,1,TERMINAL_LAND,-0.3610,0.0359,-0.2216,0.0000
5035,dynamic,2.9261,-1.8612,5.6838,-6.05,0.828,-0.2803,0.2175,0.3547,-0.3540,0.0226,-0.230,1,TERMINAL_LAND,-0.2056,-0.0129,-0.2420,0.0000
5130,dynamic,2.9632,-1.8380,5.6782,-5.79,0.826,-0.1263,0.0263,0.1290,-0.1190,-0.0498,-0.249,1,TERMINAL_LAND,-0.0018,-0.0752,-0.2316,0.0000
