time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
45,static,dynamic,strong,1.2400,0.70,0.05,-0.0763,0.0527,1.0753,-0.4073,2.835,SEARCH,0.0000,0.0000,0.0000,-0.0495
145,static,dynamic,strong,1.2784,1.57,0.15,-0.0802,0.0533,1.1127,-0.4065,2.838,SEARCH,0.0000,0.0000,0.0000,-0.0487
245,static,dynamic,strong,1.3163,2.45,0.25,-0.0834,0.0542,1.1502,-0.4051,2.840,SEARCH,0.0000,0.0000,0.0000,-0.0479
345,static,dynamic,strong,1.3529,3.32,0.35,-0.0853,0.0548,1.1878,-0.4032,2.843,SEARCH,0.0000,0.0000,0.0000,-0.0471
445,static,dynamic,strong,1.3888,4.20,0.45,-0.0863,0.0551,1.2255,-0.4006,2.846,SEARCH,0.0000,0.0000,0.0000,-0.0462
545,static,dynamic,strong,1.4237,5.07,0.55,-0.0865,0.0549,1.2634,-0.3975,2.848,SEARCH,0.0000,0.0000,0.0000,-0.0455
645,static,dynamic,strong,1.4582,5.94,0.65,-0.0863,0.0543,1.3014,-0.3937,2.851,SEARCH,0.0000,0.0000,0.0000,-0.0447
745,static,dynamic,strong,1.4929,6.80,0.75,-0.0861,0.0536,1.3395,-0.3894,2.854,SEARCH,0.0000,0.0000,0.0000,-0.0439
845,static,dynamic,strong,1.5277,7.65,0.85,-0.0860,0.0532,1.3777,-0.3845,2.856,SEARCH,0.0000,0.0000,0.0000,-0.0432
945,static,dynamic,strong,1.5626,8.49,0.95,-0.0856,0.0530,1.4161,-0.3790,2.858,SEARCH,0.0000,0.0000,0.0000,-0.0425
1045,static,dynamic,strong,1.5968,9.31,1.05,-0.0845,0.0530,1.4545,-0.3729,2.861,SEARCH,0.0000,0.0000,0.0000,-0.0418
1145,static,dynamic,strong,1.6304,10.12,1.15,-0.0825,0.0532,1.4931,-0.3662,2.863,SEARCH,0.0000,0.0000,0.0000,-0.0411
1245,static,dynamic,strong,1.6640,10.91,1.25,-0.0803,0.0533,1.5317,-0.3590,2.865,SEARCH,0.0000,0.0000,0.0000,-0.0405
1345,static,dynamic,strong,1.6976,11.68,1.35,-0.0782,0.0533,1.5705,-0.3512,2.867,SEARCH,0.0000,0.0000,0.0000,-0.0399
1445,static,dynamic,strong,1.7311,12.44,1.45,-0.0758,0.0536,1.6093,-0.3428,2.869,SEARCH,0.0000,0.0000,0.0000,-0.0393
1545,static,dynamic,strong,1.7647,13.17,1.55,-0.0731,0.0549,1.6483,-0.3339,2.871,SEARCH,0.0000,0.0000,0.0000,-0.0387
1645,static,dynamic,strong,1.7981,13.88,1.65,-0.0699,0.0569,1.6873,-0.3244,2.873,SEARCH,0.0000,0.0000,0.0000,-0.0382
1745,static,dynamic,strong,1.8319,14.06,1.75,-0.0671,0.0583,1.7264,-0.3147,2.875,SEARCH,0.0000,0.0000,0.0000,-0.0376
1845,static,dynamic,strong,1.8656,14.06,1.85,-0.0643,0.0583,1.7656,-0.3049,2.877,SEARCH,0.0000,0.0000,0.0000,-0.0370
1945,static,dynamic,strong,1.9000,14.06,1.95,-0.0622,0.0572,1.8049,-0.2951,2.878,SEARCH,0.0000,0.0000,0.0000,-0.0365
2045,static,dynamic,strong,1.9352,14.06,2.05,-0.0608,0.0553,1.8442,-0.2852,2.880,SEARCH,0.0000,0.0000,0.0000,-0.0360
