time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
56,dynamic,0.2719,0.1933,5.9948,9.68,1.397,0.5996,1.3845,1.5087,0.1622,1.5000,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,0.0000
153,dynamic,0.2541,0.1912,6.0042,5.56,1.453,0.7105,1.4026,1.5722,0.2823,1.5467,0.000,1,TAKEOFF,0.0000,0.0000,0.0000,0.0000
262,dynamic,0.2363,0.1904,6.0130,5.56,1.506,0.7105,1.4026,1.5722,0.2968,1.5440,0.000,1,SEARCH,0.0000,0.0000,0.0000,0.0000
356,dynamic,0.2206,0.1925,6.0388,3.82,1.555,0.9088,1.4361,1.6995,0.4925,1.6266,0.000,1,SEARCH,0.0000,0.0000,0.0000,-0.1335
453,dynamic,0.2063,0.1967,6.0839,0.00,1.594,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.1218
554,dynamic,0.1940,0.2051,6.1328,0.00,1.624,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.1127
653,dynamic,0.1835,0.2164,6.1772,0.00,1.650,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.1050
753,dynamic,0.1759,0.2305,6.2153,0.00,1.676,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0973
854,dynamic,0.1681,0.2445,6.2475,0.00,1.699,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0902
955,dynamic,0.1619,0.2604,6.2804,0.00,1.724,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0827
1057,dynamic,0.1566,0.2781,0.0244,0.00,1.749,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0754
1156,dynamic,0.1532,0.2974,0.0459,0.00,1.771,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0686
1257,dynamic,0.1512,0.3173,0.0635,0.00,1.792,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0623
1356,dynamic,0.1502,0.3375,0.0748,0.00,1.811,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0566
1455,dynamic,0.1511,0.3559,0.0777,0.00,1.830,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0510
1556,dynamic,0.1529,0.3721,0.0760,0.00,1.847,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0458
1655,dynamic,0.1555,0.3872,0.0703,0.00,1.863,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0410
1754,dynamic,0.1579,0.4005,0.0624,0.00,1.878,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0365
1855,dynamic,0.1611,0.4129,0.0506,0.00,1.893,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0320
1955,dynamic,0.1646,0.4231,0.0373,0.00,1.907,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0280
2055,dynamic,0.1687,0.4320,0.0270,0.00,1.919,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0242
2156,dynamic,0.1734,0.4395,0.0171,0.00,1.930,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0210
2255,dynamic,0.1774,0.4482,0.0090,0.00,1.941,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0178
2355,dynamic,0.1816,0.4559,0.0024,0.00,1.950,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0149
2457,dynamic,0.1861,0.4643,6.2786,0.00,1.960,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0119
2556,dynamic,0.1908,0.4723,6.2711,0.00,1.971,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0088
2653,dynamic,0.1957,0.4801,6.2638,0.00,1.983,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0052
2757,dynamic,0.2012,0.4891,6.2580,0.00,1.993,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,-0.0021
2855,dynamic,0.2052,0.4982,6.2553,0.00,2.005,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0016
2956,dynamic,0.2101,0.5076,6.2537,0.00,2.016,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0047
3057,dynamic,0.2153,0.5160,6.2536,0.00,2.025,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0074
3156,dynamic,0.2209,0.5257,6.2525,0.00,2.032,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0095
3258,dynamic,0.2256,0.5369,6.2495,0.00,2.039,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0118
3356,dynamic,0.2307,0.5506,6.2485,0.00,2.048,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0144
3460,dynamic,0.2354,0.5652,6.2570,0.00,2.056,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0168
3561,dynamic,0.2408,0.5799,6.2731,0.00,2.063,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0188
3655,dynamic,0.2471,0.5918,0.0033,0.00,2.068,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0203
3758,dynamic,0.2546,0.6019,0.0105,0.00,2.070,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0211
3853,dynamic,0.2620,0.6086,0.0137,0.00,2.075,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0226
3954,dynamic,0.2708,0.6118,0.0186,0.00,2.081,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0243
4053,dynamic,0.2796,0.6112,0.0205,0.00,2.088,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0264
4157,dynamic,0.2900,0.6062,0.0165,0.00,2.093,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0278
4254,dynamic,0.2991,0.5972,0.0110,0.00,2.098,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0293
4356,dynamic,0.3090,0.5856,0.0048,0.00,2.099,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0298
4457,dynamic,0.3175,0.5725,6.2822,0.00,2.102,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0306
4556,dynamic,0.3265,0.5575,6.2746,0.00,2.105,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0316
4658,dynamic,0.3336,0.5406,6.2667,0.00,2.106,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0318
4755,dynamic,0.3397,0.5273,6.2614,0.00,2.102,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0307
4854,dynamic,0.3477,0.5084,6.2527,0.00,2.106,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0317
4956,dynamic,0.3550,0.4946,6.2484,0.00,2.111,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0332
5056,dynamic,0.3591,0.4782,6.2502,0.00,2.116,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0347
5156,dynamic,0.3641,0.4615,6.2598,0.00,2.119,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0358
5257,dynamic,0.3665,0.4418,6.2738,0.00,2.122,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0367
5355,dynamic,0.3694,0.4250,0.0011,0.00,2.121,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0363
5456,dynamic,0.3714,0.4022,0.0092,0.00,2.117,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0351
5555,dynamic,0.3728,0.3804,0.0140,0.00,2.112,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0337
5656,dynamic,0.3731,0.3546,0.0183,0.00,2.108,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0325
5755,dynamic,0.3750,0.3300,0.0230,0.00,2.103,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0310
5856,dynamic,0.3755,0.3044,0.0277,0.00,2.102,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0307
5957,dynamic,0.3774,0.2796,0.0341,0.00,2.101,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0302
6057,dynamic,0.3768,0.2524,0.0363,0.00,2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0299
6157,dynamic,0.3776,0.2265,0.0367,0.00,2.094,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0282
6254,dynamic,0.3771,0.2004,0.0359,0.00,2.092,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0275
6357,dynamic,0.3795,0.1753,0.0356,0.00,2.087,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0261
6463,dynamic,0.3810,0.1492,0.0352,0.00,2.086,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0258
6557,dynamic,0.3849,0.1241,0.0336,0.00,2.085,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0256
6657,dynamic,0.3880,0.0971,0.0315,0.00,2.088,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0263
6753,dynamic,0.3941,0.0715,0.0292,0.00,2.088,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.0000,0.0000,0.0000,0.0263
