time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
77,static,1.1509,-0.0675,0.0280,10.23,1.961,3.1943,1.3446,3.4658,3.2278,1.2622,0.000,1,SEARCH,0.3890,0.0000,0.0000,-0.0116
178,static,1.1934,-0.0633,0.0271,10.69,1.968,2.8949,1.2934,3.1707,2.9299,1.2119,0.000,1,SEARCH,0.3849,0.0000,0.0000,-0.0096
278,static,1.2372,-0.0589,0.0245,0.00,1.976,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3807,0.0000,0.0000,-0.0073
377,static,1.2817,-0.0543,0.0185,0.00,1.984,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3763,0.0000,0.0000,-0.0049
477,static,1.3259,-0.0496,0.0146,0.00,1.992,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3718,0.0000,0.0000,-0.0024
579,static,1.3707,-0.0446,0.0119,0.00,2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3674,0.0000,0.0000,-0.0001
679,static,1.4167,-0.0406,0.0105,11.54,2.006,2.0707,1.2004,2.3935,2.0848,1.1757,0.000,1,SEARCH,0.3629,0.0000,0.0000,0.0019
785,static,1.4641,-0.0387,0.0124,11.81,2.012,2.0025,1.2125,2.3409,2.0151,1.1915,0.000,1,SEARCH,0.3583,0.0000,0.0000,0.0036
877,static,1.5118,-0.0375,0.0171,11.61,2.018,1.8677,1.2199,2.2308,1.8827,1.1965,0.000,1,SEARCH,0.3536,0.0000,0.0000,0.0054
980,static,1.5593,-0.0362,0.0193,11.61,2.025,1.8677,1.2199,2.2308,1.8883,1.1877,0.000,1,SEARCH,0.3488,0.0000,0.0000,0.0075
1077,static,1.6063,-0.0370,0.0174,0.00,2.030,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3441,0.0000,0.0000,0.0089
1177,static,1.6528,-0.0400,0.0133,0.00,2.032,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3394,0.0000,0.0000,0.0097
1281,static,1.6985,-0.0439,0.0084,0.00,2.034,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3347,0.0000,0.0000,0.0102
1381,static,1.7433,-0.0483,0.0046,0.00,2.036,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.3302,0.0000,0.0000,0.0107
1477,static,1.7867,-0.0536,0.0020,12.26,2.036,0.9789,1.2031,1.5510,0.9844,1.1986,0.000,1,SEARCH,0.3257,0.0000,0.0000,0.0109
1577,static,1.8295,-0.0602,6.2814,12.26,2.037,0.9789,1.2031,1.5510,0.9813,1.2012,0.000,1,SEARCH,0.3213,0.0000,0.0000,0.0110
