time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
93,static,dynamic,0.8623,-1.31,0.09,-0.1672,-0.0506,0.6173,0.3074,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
193,static,dynamic,0.8995,-2.18,0.19,-0.1686,-0.0504,0.6573,0.3060,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
293,static,dynamic,0.9374,-3.03,0.29,-0.1709,-0.0496,0.6972,0.3041,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
393,static,dynamic,0.9756,-3.87,0.39,-0.1734,-0.0484,0.7372,0.3016,2.000,SEARCH,0.0000,0.0000,0.0000,-0.0001
493,static,dynamic,1.0144,-4.70,0.49,-0.1767,-0.0471,0.7771,0.2985,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
593,static,dynamic,1.0538,-5.50,0.59,-0.1801,-0.0461,0.8170,0.2949,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
693,static,dynamic,1.0935,-6.28,0.69,-0.1837,-0.0456,0.8568,0.2907,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0002
793,static,dynamic,1.1326,-7.04,0.79,-0.1863,-0.0460,0.8966,0.2859,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
893,static,dynamic,1.1703,-7.77,0.89,-0.1871,-0.0470,0.9364,0.2807,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0003
993,static,dynamic,1.2069,-8.48,0.99,-0.1869,-0.0477,0.9761,0.2749,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
1093,static,dynamic,1.2429,-9.17,1.09,-0.1859,-0.0487,1.0158,0.2687,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
1193,static,dynamic,1.2782,-9.82,1.19,-0.1841,-0.0499,1.0554,0.2619,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1293,static,dynamic,1.3133,-10.45,1.29,-0.1820,-0.0519,1.0950,0.2548,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1393,static,dynamic,1.3488,-11.04,1.39,-0.1802,-0.0543,1.1345,0.2472,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1493,static,dynamic,1.3842,-11.61,1.49,-0.1784,-0.0564,1.1740,0.2392,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1593,static,dynamic,1.4193,-12.15,1.59,-0.1763,-0.0578,1.2134,0.2308,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1693,static,dynamic,1.4540,-12.66,1.69,-0.1739,-0.0590,1.2527,0.2221,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
1793,static,dynamic,1.4889,-13.14,1.79,-0.1718,-0.0601,1.2919,0.2130,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
1893,static,dynamic,1.5238,-13.58,1.89,-0.1695,-0.0613,1.3311,0.2037,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
1993,static,dynamic,1.5589,-13.99,1.99,-0.1675,-0.0625,1.3701,0.1940,1.999,SEARCH,0.0000,0.0000,0.0000,-0.0004
2093,static,dynamic,1.5943,-14.03,2.09,-0.1658,-0.0638,1.4091,0.1843,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
2193,static,dynamic,1.6298,-14.04,2.19,-0.1641,-0.0651,1.4480,0.1745,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
2293,static,dynamic,1.6651,-14.04,2.29,-0.1621,-0.0661,1.4868,0.1648,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0005
2393,static,dynamic,1.7001,-14.05,2.39,-0.1601,-0.0664,1.5255,0.1552,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
2493,static,dynamic,1.7349,-14.05,2.49,-0.1577,-0.0665,1.5642,0.1455,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0006
2593,static,dynamic,1.7691,-14.05,2.59,-0.1548,-0.0671,1.6027,0.1359,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
2693,static,dynamic,1.8033,-14.05,2.69,-0.1517,-0.0681,1.6411,0.1263,1.998,SEARCH,0.0000,0.0000,0.0000,-0.0007
2793,static,dynamic,1.8381,-14.05,2.79,-0.1494,-0.0692,1.6794,0.1167,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
2893,static,dynamic,1.8737,-14.05,2.89,-0.1477,-0.0701,1.7175,0.1072,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0008
2993,static,dynamic,1.9100,-14.04,2.99,-0.1470,-0.0704,1.7556,0.0977,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
3093,static,dynamic,1.9478,-14.04,3.09,-0.1478,-0.0707,1.7935,0.0882,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
3193,static,dynamic,1.9863,-14.05,3.19,-0.1494,-0.0705,1.8314,0.0787,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
3293,static,dynamic,2.0252,-14.05,3.29,-0.1513,-0.0697,1.8690,0.0693,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
3393,static,dynamic,2.0637,-14.05,3.39,-0.1530,-0.0687,1.9066,0.0599,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
3493,static,dynamic,2.1025,-14.05,3.49,-0.1551,-0.0673,1.9440,0.0505,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
3593,static,dynamic,2.1408,-14.05,3.59,-0.1568,-0.0653,1.9813,0.0412,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0009
3693,static,dynamic,2.1788,-14.05,3.69,-0.1583,-0.0625,2.0185,0.0319,1.997,SEARCH,0.0000,0.0000,0.0000,-0.0010
