time_ms,scenario,drone_x,drone_y,drone_yaw_rad,rotation_error_deg,altitude_m,pixel_err_x,pixel_err_y,ground_err_m,forward_err_m,lateral_err_m,gimbal_norm,locked,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
57,static,2.7575,-0.6530,6.2643,58.65,1.582,1.5268,7.0190,7.1831,1.3813,7.0491,0.000,1,SEARCH,0.1122,0.0000,0.0000,0.0246
165,static,2.7623,-0.6543,6.2679,58.65,1.583,1.5268,7.0190,7.1831,1.3914,7.0471,0.000,1,SEARCH,0.1120,0.0000,0.0000,0.0248
261,static,2.7658,-0.6544,6.2736,55.11,1.586,1.0080,5.4800,5.5719,0.9339,5.4931,0.000,1,SEARCH,0.1119,0.0000,0.0000,0.0257
359,static,2.7700,-0.6542,6.2777,54.79,1.587,0.8138,4.8489,4.9168,0.7653,4.8568,0.000,1,SEARCH,0.1117,0.0000,0.0000,0.0262
459,static,2.7743,-0.6535,6.2796,54.79,1.588,0.8138,4.8489,4.9168,0.7913,4.8527,0.000,1,SEARCH,0.1115,0.0000,0.0000,0.0264
565,static,2.7784,-0.6523,6.2801,54.79,1.589,0.8138,4.8489,4.9168,0.7982,4.8515,0.000,1,SEARCH,0.1112,0.0000,0.0000,0.0266
659,static,2.7839,-0.6507,6.2820,52.58,1.591,0.6956,4.2787,4.3349,0.6838,4.2806,0.000,1,SEARCH,0.1110,0.0000,0.0000,0.0274
759,static,2.7898,-0.6479,6.2825,52.58,1.594,0.6956,4.2787,4.3349,0.6915,4.2794,0.000,1,SEARCH,0.1107,0.0000,0.0000,0.0283
863,static,2.7945,-0.6430,6.2804,52.58,1.597,0.6956,4.2787,4.3349,0.6912,4.2794,0.000,1,SEARCH,0.1105,0.0000,0.0000,0.0290
958,static,2.7980,-0.6377,6.2796,0.00,1.597,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1102,0.0000,0.0000,0.0290
1060,static,2.8018,-0.6315,6.2761,0.00,1.599,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1100,0.0000,0.0000,0.0298
1164,static,2.8071,-0.6250,6.2775,0.00,1.601,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0,SEARCH,0.1098,0.0000,0.0000,0.0303
