time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
64,static,static,3.4848,-0.01,0.06,6.5153,0.0207,10.0000,0.0000,2.819,DESCEND_TO_LOW,0.6210,-0.0210,-0.1680,0.5000
164,static,static,3.3833,0.00,0.16,6.6167,0.0225,10.0000,0.0000,2.815,HOLD,0.6132,-0.0207,-0.1659,-0.0015
264,static,static,3.2908,0.02,0.26,6.7093,0.0239,10.0000,0.0000,2.811,HOLD,0.5976,-0.0202,-0.1617,-0.0026
364,static,static,3.1935,0.06,0.36,6.8066,0.0249,10.0000,0.0000,2.811,HOLD,0.5821,-0.0197,-0.1575,-0.0028
464,static,static,3.1085,0.13,0.46,6.8916,0.0254,10.0000,0.0000,2.812,DESCEND_TO_LOW,0.1415,-0.0245,-0.0888,0.5000
565,static,static,3.0216,0.23,0.57,6.9785,0.0261,10.0000,0.0000,2.810,DESCEND_TO_LOW,0.1415,-0.0245,-0.0888,0.5000
664,static,static,2.9473,0.36,0.66,7.0528,0.0268,10.0000,0.0000,2.799,DESCEND_TO_LOW,-0.1065,-0.0194,-0.0882,0.5000
764,static,static,2.8750,0.51,0.76,7.1252,0.0277,10.0000,0.0000,2.776,DESCEND_TO_LOW,-0.2121,-0.0200,-0.2238,0.5000
864,static,static,2.8215,0.66,0.86,7.1786,0.0284,10.0000,0.0000,2.748,DESCEND_TO_LOW,-0.3616,-0.0100,-0.1440,0.5000
964,static,static,2.7655,0.88,0.96,7.2347,0.0287,10.0000,0.0000,2.718,DESCEND_TO_LOW,-0.4988,0.0040,-0.0636,0.5000
1064,static,static,2.7276,1.10,1.06,7.2726,0.0299,10.0000,0.0000,2.679,DESCEND_TO_LOW,-0.5419,0.0069,0.0078,0.5000
1164,static,static,2.7067,1.35,1.16,7.2935,0.0323,10.0000,0.0000,2.638,DESCEND_TO_LOW,-0.7004,0.0246,-0.0450,0.5000
1264,static,static,2.6984,1.60,1.26,7.3018,0.0363,10.0000,0.0000,2.594,DESCEND_TO_LOW,-0.5643,0.0412,0.0324,0.5000
1364,static,static,2.7011,1.84,1.36,7.2992,0.0410,10.0000,0.0000,2.551,DESCEND_TO_LOW,-0.4746,0.0499,0.1602,0.5000
1464,static,static,2.7109,2.10,1.46,7.2895,0.0474,10.0000,0.0000,2.511,DESCEND_TO_LOW,-0.2451,0.0460,0.0366,0.5000
1564,static,static,2.7286,2.34,1.56,7.2720,0.0570,10.0000,0.0000,2.470,DESCEND_TO_LOW,-0.2485,0.0450,0.0366,0.5000
1664,static,static,2.7458,2.51,1.66,7.2550,0.0666,10.0000,0.0000,2.432,DESCEND_TO_LOW,0.1200,0.0620,0.1050,0.5000
1764,static,static,2.7640,2.63,1.76,7.2371,0.0781,10.0000,0.0000,2.398,DESCEND_TO_LOW,0.1516,0.0631,0.1668,0.5000
1864,static,static,2.7781,2.66,1.86,7.2234,0.0892,10.0000,0.0000,2.363,DESCEND_TO_LOW,0.1532,0.0638,0.1668,0.5000
1964,static,static,2.7884,2.58,1.96,7.2134,0.1010,10.0000,0.0000,2.323,DESCEND_TO_LOW,0.1532,0.0638,0.1668,0.5000
2064,static,static,2.7927,2.39,2.06,7.2095,0.1125,10.0000,0.0000,2.276,DESCEND_TO_LOW,0.5278,0.0485,0.1518,0.5000
2164,static,static,2.7907,2.14,2.16,7.2121,0.1252,10.0000,0.0000,2.231,DESCEND_TO_LOW,0.7302,0.0096,0.1260,0.5000
2264,static,static,2.7813,1.81,2.26,7.2221,0.1364,10.0000,0.0000,2.177,DESCEND_TO_LOW,0.8411,-0.0167,0.1050,0.5000
2364,static,static,2.7604,1.45,2.36,7.2435,0.1478,10.0000,0.0000,2.127,DESCEND_TO_LOW,0.9575,-0.0551,0.0750,0.5000
2464,static,static,2.7315,1.09,2.46,7.2730,0.1569,10.0000,0.0000,2.070,DESCEND_TO_LOW,1.0000,-0.1003,0.0432,0.5000
2564,static,static,2.6893,0.74,2.56,7.3158,0.1647,10.0000,0.0000,2.014,DESCEND_TO_LOW,1.0000,-0.1447,0.1152,0.5000
2664,static,static,2.6412,0.44,2.66,7.3642,0.1691,10.0000,0.0000,1.952,DESCEND_TO_LOW,1.0000,-0.1743,0.0390,0.5000
2764,static,static,2.5807,0.18,2.76,7.4250,0.1702,10.0000,0.0000,1.897,DESCEND_TO_LOW,1.0000,-0.1814,0.0390,0.5000
2864,static,static,2.5180,-0.02,2.86,7.4876,0.1675,10.0000,0.0000,1.842,DESCEND_TO_LOW,1.0000,-0.1880,0.0390,0.5000
2965,static,static,2.4441,-0.17,2.97,7.5612,0.1605,10.0000,0.0000,1.786,STABILIZE_LOW,1.0000,-0.1915,0.0390,0.5000
3064,static,static,2.3715,-0.27,3.06,7.6333,0.1507,10.0000,0.0000,1.731,STABILIZE_LOW,0.9808,-0.2316,0.0258,0.0693
3164,static,static,2.2884,-0.32,3.16,7.7157,0.1371,10.0000,0.0000,1.685,STABILIZE_LOW,0.9921,-0.2353,0.0258,0.0555
