time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state
7900,gimbal,dynamic,none,5.1757,36.61,7.90,-0.2269,1.1092,4.8435,0.0701,1.837,DESCEND_TO_1M
8000,gimbal,dynamic,none,5.1391,38.65,8.00,-0.1598,1.1023,4.8780,0.0870,1.787,DESCEND_TO_1M
8100,gimbal,dynamic,none,5.1066,38.64,8.10,-0.0973,1.0959,4.9120,0.1040,1.733,DESCEND_TO_1M
8200,gimbal,dynamic,none,5.0732,38.63,8.20,-0.0343,1.0894,4.9455,0.1207,1.684,DESCEND_TO_1M
8300,gimbal,dynamic,none,5.0333,38.63,8.30,0.0349,1.0824,4.9786,0.1373,1.630,DESCEND_TO_1M
8400,gimbal,dynamic,none,4.9974,38.62,8.40,0.0996,1.0756,5.0112,0.1536,1.580,DESCEND_TO_1M
8500,gimbal,dynamic,none,4.9553,38.62,8.50,0.1703,1.0687,5.0433,0.1696,1.526,DESCEND_TO_1M
8600,gimbal,dynamic,none,4.9176,38.63,8.60,0.2363,1.0629,5.0750,0.1855,1.476,DESCEND_TO_1M
8700,gimbal,dynamic,none,4.8730,38.63,8.70,0.3089,1.0566,5.1061,0.2010,1.426,DESCEND_TO_1M
8800,gimbal,dynamic,none,4.8272,38.64,8.80,0.3821,1.0503,5.1368,0.2164,1.372,DESCEND_TO_1M
8900,gimbal,dynamic,none,4.7864,38.64,8.90,0.4500,1.0437,5.1670,0.2315,1.318,DESCEND_TO_1M
9000,gimbal,dynamic,none,4.7453,38.64,9.00,0.5176,1.0363,5.1967,0.2463,1.268,STABILIZE_1M
9100,gimbal,dynamic,none,4.6984,38.64,9.10,0.5904,1.0275,5.2259,0.2609,1.232,STABILIZE_1M
9200,gimbal,dynamic,none,4.6511,38.63,9.20,0.6633,1.0188,5.2546,0.2753,1.227,STABILIZE_1M
9300,gimbal,dynamic,none,4.6088,38.63,9.30,0.7309,1.0112,5.2828,0.2894,1.227,STABILIZE_1M
9400,gimbal,dynamic,none,4.5600,38.63,9.40,0.8045,1.0031,5.3105,0.3032,1.227,STABILIZE_1M
9500,gimbal,dynamic,none,4.5166,38.63,9.50,0.8724,0.9955,5.3377,0.3168,1.227,STABILIZE_1M
9600,gimbal,dynamic,none,4.4679,38.63,9.60,0.9451,0.9871,5.3644,0.3302,1.226,STABILIZE_1M
9700,gimbal,dynamic,none,4.4250,38.63,9.70,1.0116,0.9789,5.3907,0.3433,1.226,RTL
9800,gimbal,dynamic,none,4.3758,38.62,9.80,1.0838,0.9696,5.4164,0.3562,1.226,RTL
9900,gimbal,dynamic,none,4.3317,38.62,9.90,1.1505,0.9606,5.4416,0.3688,1.224,RTL
10000,gimbal,dynamic,none,4.2856,38.61,10.00,1.2188,0.9511,5.4663,0.3811,1.225,RTL
10100,gimbal,dynamic,none,4.2515,38.60,10.10,1.2747,0.9430,5.4905,0.3932,1.230,RTL
10200,gimbal,dynamic,none,4.2239,38.52,10.20,1.3237,0.9345,5.5143,0.4051,1.237,RTL
10300,gimbal,dynamic,none,4.2110,38.40,10.30,1.3576,0.9277,5.5375,0.4167,1.243,RTL
10400,gimbal,dynamic,none,4.2054,38.29,10.40,1.3839,0.9214,5.5602,0.4281,1.245,RTL
10500,gimbal,dynamic,none,4.2095,38.19,10.50,1.4001,0.9170,5.5824,0.4392,1.247,RTL
10600,gimbal,dynamic,none,4.2193,38.15,10.60,1.4104,0.9138,5.6042,0.4501,1.247,RTL
10700,gimbal,dynamic,none,4.2332,38.14,10.70,1.4162,0.9117,5.6254,0.4607,1.245,RTL
10800,gimbal,dynamic,none,4.2503,38.16,10.80,1.4187,0.9108,5.6461,0.4710,1.242,RTL
10900,gimbal,dynamic,none,4.2682,38.22,10.90,1.4198,0.9108,5.6664,0.4812,1.237,RTL
11000,gimbal,dynamic,none,4.2854,38.30,11.00,1.4215,0.9123,5.6861,0.4910,1.229,RTL
11100,gimbal,dynamic,none,4.3014,38.40,11.10,1.4240,0.9148,5.7054,0.5007,1.217,RTL
11200,gimbal,dynamic,none,4.3163,38.49,11.20,1.4272,0.9177,5.7242,0.5101,1.203,RTL
11300,gimbal,dynamic,none,4.3302,38.58,11.30,1.4310,0.9209,5.7425,0.5192,1.183,RTL
11400,gimbal,dynamic,none,4.3437,38.64,11.40,1.4347,0.9236,5.7603,0.5281,1.159,RTL
11500,gimbal,dynamic,none,4.3563,38.68,11.50,1.4388,0.9264,5.7777,0.5368,1.131,RTL
11600,gimbal,dynamic,none,4.3694,38.69,11.60,1.4420,0.9287,5.7945,0.5452,1.090,RTL
11700,gimbal,dynamic,none,4.3828,38.68,11.70,1.4445,0.9312,5.8109,0.5534,1.046,RTL
11800,gimbal,dynamic,none,4.3969,38.67,11.80,1.4458,0.9341,5.8269,0.5614,1.004,RTL
11900,gimbal,dynamic,none,4.4115,38.64,11.90,1.4462,0.9365,5.8423,0.5691,0.953,RTL
12000,gimbal,dynamic,none,4.4263,38.60,12.00,1.4459,0.9385,5.8573,0.5766,0.903,RTL
12100,gimbal,dynamic,none,4.4412,38.56,12.10,1.4451,0.9403,5.8719,0.5839,0.846,RTL
12200,gimbal,dynamic,none,4.4562,38.52,12.20,1.4436,0.9420,5.8860,0.5910,0.793,RTL
12300,gimbal,dynamic,none,4.4723,38.48,12.30,1.4408,0.9438,5.8996,0.5978,0.741,RTL
12400,gimbal,dynamic,none,4.4892,38.46,12.40,1.4367,0.9454,5.9129,0.6044,0.686,RTL
12500,gimbal,dynamic,none,4.5060,38.44,12.50,1.4321,0.9464,5.9256,0.6108,0.631,RTL
12600,gimbal,dynamic,none,4.5234,38.43,12.60,1.4267,0.9476,5.9380,0.6170,0.572,RTL
12700,gimbal,dynamic,none,4.5418,38.43,12.70,1.4197,0.9490,5.9499,0.6229,0.515,RTL
12800,gimbal,dynamic,none,4.5610,38.44,12.80,1.4117,0.9504,5.9614,0.6287,0.467,RTL
12900,gimbal,dynamic,none,4.5797,38.45,12.90,1.4037,0.9513,5.9724,0.6342,0.421,RTL
12989,gimbal,dynamic,none,4.5955,38.46,12.99,1.3948,0.9520,5.9796,0.6378,0.383,RTL
