time_ms,mode,scenario,wind_scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
57,static,static,strong,5.1557,0.10,0.06,4.8444,0.0236,10.0000,0.0000,2.791,SEARCH,2.5976,-0.0111,0.0000,-0.0628
157,static,static,strong,5.0528,0.09,0.16,4.9473,0.0269,10.0000,0.0000,2.794,SEARCH,2.5462,-0.0128,0.0000,-0.0619
257,static,static,strong,4.9576,0.07,0.26,5.0425,0.0294,10.0000,0.0000,2.796,SEARCH,2.4986,-0.0142,0.0000,-0.0611
358,static,static,strong,4.8543,0.06,0.36,5.1458,0.0316,10.0000,0.0000,2.799,SEARCH,2.4469,-0.0154,0.0000,-0.0602
457,static,static,strong,4.7589,0.05,0.46,5.2413,0.0340,10.0000,0.0000,2.802,SEARCH,2.3993,-0.0165,0.0000,-0.0593
557,static,static,strong,4.6555,0.05,0.56,5.3446,0.0369,10.0000,0.0000,2.805,SEARCH,2.3476,-0.0179,0.0000,-0.0585
658,static,static,strong,4.5597,0.04,0.66,5.4405,0.0395,10.0000,0.0000,2.808,SEARCH,2.2998,-0.0192,0.0000,-0.0577
757,static,static,strong,4.4551,0.04,0.76,5.5451,0.0416,10.0000,0.0000,2.810,SEARCH,2.2476,-0.0204,0.0000,-0.0569
858,static,static,strong,4.3581,0.03,0.86,5.6421,0.0430,10.0000,0.0000,2.813,SEARCH,2.1992,-0.0212,0.0000,-0.0561
957,static,static,strong,4.2526,0.02,0.96,5.7476,0.0438,10.0000,0.0000,2.816,SEARCH,2.1465,-0.0218,0.0000,-0.0553
1057,static,static,strong,4.1546,0.01,1.06,5.8456,0.0444,10.0000,0.0000,2.819,SEARCH,2.0977,-0.0221,0.0000,-0.0544
1157,static,static,strong,4.0478,0.01,1.16,5.9524,0.0448,10.0000,0.0000,2.821,SEARCH,2.0444,-0.0224,0.0000,-0.0537
1257,static,static,strong,3.9492,0.00,1.26,6.0510,0.0449,10.0000,0.0000,2.823,SEARCH,1.9950,-0.0225,0.0000,-0.0530
1357,static,static,strong,3.8431,0.00,1.36,6.1572,0.0447,10.0000,0.0000,2.826,SEARCH,1.9418,-0.0224,0.0000,-0.0522
1457,static,static,strong,3.7459,0.01,1.46,6.2544,0.0442,10.0000,0.0000,2.828,SEARCH,1.8930,-0.0223,0.0000,-0.0515
1558,static,static,strong,3.6412,0.01,1.56,6.3590,0.0429,10.0000,0.0000,2.831,DESCEND_TO_LOW,1.8406,-0.0218,0.0000,-0.0507
1657,static,static,strong,3.5375,0.02,1.66,6.4628,0.0412,10.0000,0.0000,2.832,DESCEND_TO_LOW,0.7426,-0.0374,0.0126,0.5000
1757,static,static,strong,3.4431,0.02,1.76,6.5572,0.0394,10.0000,0.0000,2.803,DESCEND_TO_LOW,0.5739,-0.0367,0.0102,0.5000
1857,static,static,strong,3.3515,0.03,1.86,6.6487,0.0377,10.0000,0.0000,2.753,DESCEND_TO_LOW,0.4577,-0.0361,-0.0246,0.5000
1957,static,static,strong,3.2580,0.03,1.96,6.7422,0.0364,10.0000,0.0000,2.703,DESCEND_TO_LOW,0.4102,-0.0368,0.0090,0.5000
2057,static,static,strong,3.1726,0.06,2.06,6.8276,0.0354,10.0000,0.0000,2.653,DESCEND_TO_LOW,0.2414,-0.0360,0.0066,0.5000
2158,static,static,strong,3.1016,0.10,2.16,6.8986,0.0347,10.0000,0.0000,2.601,DESCEND_TO_LOW,0.1542,-0.0313,0.0396,0.5000
2258,static,static,strong,3.0334,0.16,2.26,6.9668,0.0338,10.0000,0.0000,2.550,DESCEND_TO_LOW,0.0812,-0.0361,0.0330,0.5000
2357,static,static,strong,2.9790,0.24,2.36,7.0212,0.0328,10.0000,0.0000,2.503,DESCEND_TO_LOW,0.0441,-0.0400,-0.0300,0.5000
2457,static,static,strong,2.9328,0.34,2.46,7.0674,0.0318,10.0000,0.0000,2.452,DESCEND_TO_LOW,0.0325,-0.0404,-0.0012,0.5000
2557,static,static,strong,2.8917,0.44,2.56,7.1085,0.0307,10.0000,0.0000,2.404,DESCEND_TO_LOW,0.0329,-0.0407,-0.0012,0.5000
2658,static,static,strong,2.8609,0.52,2.66,7.1393,0.0301,10.0000,0.0000,2.352,DESCEND_TO_LOW,0.1021,-0.0544,-0.0408,0.5000
2757,static,static,strong,2.8336,0.55,2.76,7.1666,0.0301,10.0000,0.0000,2.303,DESCEND_TO_LOW,0.1884,-0.0544,-0.0402,0.5000
2857,static,static,strong,2.8125,0.54,2.86,7.1877,0.0309,10.0000,0.0000,2.250,DESCEND_TO_LOW,0.2934,-0.0593,-0.0432,0.5000
2958,static,static,strong,2.7919,0.48,2.96,7.2083,0.0328,10.0000,0.0000,2.201,DESCEND_TO_LOW,0.4243,-0.0641,-0.0462,0.5000
3057,static,static,strong,2.7730,0.35,3.06,7.2272,0.0352,10.0000,0.0000,2.147,DESCEND_TO_LOW,0.5647,-0.0601,0.0102,0.5000
3158,static,static,strong,2.7504,0.19,3.16,7.2498,0.0383,10.0000,0.0000,2.097,DESCEND_TO_LOW,0.5730,-0.0602,0.0102,0.5000
3257,static,static,strong,2.7256,0.00,3.26,7.2747,0.0414,10.0000,0.0000,2.047,DESCEND_TO_LOW,0.8127,-0.0544,-0.0120,0.5000
3358,static,static,strong,2.6925,0.18,3.36,7.3079,0.0451,10.0000,0.0000,1.992,DESCEND_TO_LOW,0.9180,-0.0488,-0.0336,0.5000
3457,static,static,strong,2.6547,0.34,3.46,7.3457,0.0480,10.0000,0.0000,1.941,DESCEND_TO_LOW,1.0000,-0.0395,0.0222,0.5000
3557,static,static,strong,2.6048,0.48,3.56,7.3957,0.0504,10.0000,0.0000,1.885,DESCEND_TO_LOW,1.0000,-0.0341,0.0006,0.5000
3657,static,static,strong,2.5499,0.57,3.66,7.4506,0.0517,10.0000,0.0000,1.829,DESCEND_TO_LOW,1.0000,-0.0292,0.0264,0.5000
3758,static,static,strong,2.4813,0.62,3.76,7.5193,0.0523,10.0000,0.0000,1.776,STABILIZE_LOW,1.0000,-0.0249,0.0516,0.5000
3857,static,static,strong,2.4098,0.63,3.86,7.5908,0.0523,10.0000,0.0000,1.720,STABILIZE_LOW,1.0000,-0.0244,0.0282,0.0659
3957,static,static,strong,2.3227,0.60,3.96,7.6779,0.0520,10.0000,0.0000,1.695,STABILIZE_LOW,1.0000,-0.0286,0.0222,0.0585
4057,static,static,strong,2.2364,0.53,4.06,7.7642,0.0513,10.0000,0.0000,1.684,STABILIZE_LOW,0.9116,-0.0287,0.0408,0.0552
4157,static,static,strong,2.1386,0.43,4.16,7.8620,0.0499,10.0000,0.0000,1.677,STABILIZE_LOW,0.7743,-0.0325,0.0360,0.0531
4257,static,static,strong,2.0458,0.31,4.26,7.9547,0.0473,10.0000,0.0000,1.671,STABILIZE_LOW,0.6486,-0.0369,0.0504,0.0512
4357,static,static,strong,1.9449,0.20,4.36,8.0556,0.0429,10.0000,0.0000,1.665,TERMINAL_LAND,1.0000,-0.0448,0.0210,0.0000
4457,static,static,strong,1.8536,0.07,4.46,8.1468,0.0380,10.0000,0.0000,1.663,TERMINAL_LAND,1.0000,-0.0402,-0.0024,0.0000
4557,static,static,strong,1.7567,0.06,4.56,8.2436,0.0320,10.0000,0.0000,1.665,TERMINAL_LAND,1.0000,-0.0344,-0.0036,0.0000
4657,static,static,strong,1.6687,0.20,4.66,8.3315,0.0263,10.0000,0.0000,1.665,TERMINAL_LAND,1.0000,-0.0286,-0.0210,0.0000
4757,static,static,strong,1.5739,0.33,4.76,8.4262,0.0202,10.0000,0.0000,1.665,TERMINAL_LAND,1.0000,-0.0225,-0.0018,0.0000
4857,static,static,strong,1.4786,0.43,4.86,8.5215,0.0140,10.0000,0.0000,1.664,TERMINAL_LAND,1.0000,-0.0169,-0.0306,0.0000
4957,static,static,strong,1.3904,0.49,4.96,8.6096,0.0082,10.0000,0.0000,1.662,TERMINAL_LAND,1.0000,-0.0107,-0.0234,0.0000
5058,static,static,strong,1.2946,0.50,5.06,8.7054,0.0019,10.0000,0.0000,1.660,TERMINAL_LAND,1.0000,-0.0048,-0.0168,0.0000
5157,static,static,strong,1.2052,0.46,5.16,8.7948,-0.0036,10.0000,0.0000,1.657,TERMINAL_LAND,1.0000,0.0014,-0.0384,0.0000
5257,static,static,strong,1.1071,0.41,5.26,8.8930,-0.0089,10.0000,0.0000,1.655,TERMINAL_LAND,1.0000,0.0065,-0.0270,0.0000
5357,static,static,strong,1.0155,0.32,5.36,8.9845,-0.0131,10.0000,0.0000,1.652,TERMINAL_LAND,1.0000,0.0114,-0.0282,0.0000
