time_ms,mode,scenario,linear_error_m,rotation_error_deg,engagement_duration_s,drone_x,drone_y,target_x,target_y,altitude_m,state,last_cmd_pitch,last_cmd_roll,last_cmd_yaw_vel,last_cmd_thrust
67,gimbal,dynamic,0.9616,14.06,0.07,-0.0155,-0.0111,0.9284,-0.1949,2.893,SEARCH,0.0000,0.0000,0.0000,-0.0321
167,gimbal,dynamic,0.9826,14.05,0.17,-0.0162,-0.0124,0.9504,-0.1894,2.895,SEARCH,0.0000,0.0000,0.0000,-0.0316
267,gimbal,dynamic,1.0043,14.05,0.27,-0.0172,-0.0132,0.9725,-0.1839,2.896,SEARCH,0.0000,0.0000,0.0000,-0.0312
367,gimbal,dynamic,1.0256,14.05,0.37,-0.0176,-0.0135,0.9947,-0.1783,2.897,SEARCH,0.0000,0.0000,0.0000,-0.0308
467,gimbal,dynamic,1.0466,14.05,0.47,-0.0175,-0.0140,1.0170,-0.1728,2.899,SEARCH,0.0000,0.0000,0.0000,-0.0303
567,gimbal,dynamic,1.0676,14.05,0.57,-0.0172,-0.0146,1.0395,-0.1671,2.900,SEARCH,0.0000,0.0000,0.0000,-0.0299
667,gimbal,dynamic,1.0887,14.05,0.67,-0.0167,-0.0149,1.0621,-0.1615,2.902,SEARCH,0.0000,0.0000,0.0000,-0.0294
767,gimbal,dynamic,1.1096,14.05,0.77,-0.0160,-0.0158,1.0848,-0.1558,2.904,SEARCH,0.0000,0.0000,0.0000,-0.0289
867,gimbal,dynamic,1.1312,14.05,0.87,-0.0157,-0.0167,1.1076,-0.1501,2.906,SEARCH,0.0000,0.0000,0.0000,-0.0283
967,gimbal,dynamic,1.1540,14.05,0.97,-0.0163,-0.0175,1.1307,-0.1444,2.907,SEARCH,0.0000,0.0000,0.0000,-0.0278
1067,gimbal,dynamic,1.1770,14.05,1.07,-0.0170,-0.0185,1.1538,-0.1386,2.909,SEARCH,0.0000,0.0000,0.0000,-0.0273
1167,gimbal,dynamic,1.1993,14.04,1.17,-0.0169,-0.0196,1.1771,-0.1327,2.911,SEARCH,0.0000,0.0000,0.0000,-0.0267
1267,gimbal,dynamic,1.2213,14.04,1.27,-0.0162,-0.0214,1.2006,-0.1269,2.913,SEARCH,0.0000,0.0000,0.0000,-0.0262
1367,gimbal,dynamic,1.2435,14.05,1.37,-0.0155,-0.0231,1.2242,-0.1210,2.914,SEARCH,0.0000,0.0000,0.0000,-0.0257
1467,gimbal,dynamic,1.2661,14.05,1.47,-0.0150,-0.0250,1.2479,-0.1150,2.916,SEARCH,0.0000,0.0000,0.0000,-0.0252
1567,gimbal,dynamic,1.2886,14.05,1.57,-0.0141,-0.0270,1.2718,-0.1091,2.918,SEARCH,0.0000,0.0000,0.0000,-0.0247
1667,gimbal,dynamic,1.3111,14.05,1.67,-0.0131,-0.0287,1.2959,-0.1030,2.919,SEARCH,0.0000,0.0000,0.0000,-0.0243
1767,gimbal,dynamic,1.3337,14.05,1.77,-0.0118,-0.0297,1.3201,-0.0970,2.920,SEARCH,0.0000,0.0000,0.0000,-0.0239
1867,gimbal,dynamic,1.3568,14.05,1.87,-0.0109,-0.0304,1.3445,-0.0909,2.922,SEARCH,0.0000,0.0000,0.0000,-0.0234
1967,gimbal,dynamic,1.3803,14.05,1.97,-0.0101,-0.0301,1.3691,-0.0847,2.923,SEARCH,0.0000,0.0000,0.0000,-0.0230
2067,gimbal,dynamic,1.4038,14.05,2.07,-0.0091,-0.0291,1.3938,-0.0786,2.924,SEARCH,0.0000,0.0000,0.0000,-0.0227
